LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
381359,2,1,1,32,-1,-1,-1,-1,-1,-1,2384,14125,2167,3971,2877,4618,5138,3649,2273,2199,5063,7045,0
91810,2,1,2,29,0,0,-2,-2,-1,-1,3128,1396,1248,1706,1715,1387,1043,431,90,955,1428,1854,0
113234,2,2,1,37,2,0,0,0,0,0,89349,94556,73328,85438,103792,80821,3877,4658,3799,2082,4805,6421,0
28425,2,2,2,31,2,0,2,2,3,2,32010,13458,5845,22707,2674,6140,1627,1006,843,452,0,243,0
58222,2,2,2,29,0,0,0,0,0,2,38506,51327,43792,36675,40265,50948,1595,3221,2223,2669,439,3971,0
136644,2,2,2,26,-1,-1,-1,0,0,-1,2430,1054,3961,1209,1370,579,1027,4854,186,367,124,139,0
83092,2,2,2,39,1,2,0,0,0,0,48495,46214,42544,35335,41543,43654,326,2937,1060,1121,1389,3463,0
142546,1,2,1,50,0,0,0,0,0,2,116678,34031,112683,147184,163029,97945,3561,5732,3967,8148,420,5156,0
385613,2,2,1,40,0,0,-2,-2,-2,-1,84485,33212,-291,-485,8079,77833,170,0,1120,5820,82041,2032,0
73673,2,2,2,28,2,0,2,2,0,0,55996,35277,39768,45779,55590,63828,1828,3278,1594,1549,2323,1082,1
164939,2,2,2,35,-1,-1,0,0,0,-1,187904,133140,103568,32267,16519,1269,66738,36479,764,603,650,0,0
25356,2,2,2,27,0,0,0,0,2,2,19277,6703,23299,17549,16031,11792,2421,2204,2330,2213,2668,2765,0
120038,2,1,2,29,0,0,-1,-1,-1,-1,5351,13232,144,14171,230,1823,9231,171,1115,0,957,571,0
52985,2,2,1,33,0,0,0,0,0,0,54265,46950,35043,37342,18691,31850,2289,1452,4139,2970,2163,2054,0
198435,2,1,2,30,-1,-1,-1,-1,-1,-1,2659,3546,3206,994,366,10888,2303,2142,262,202,2693,138,0
73518,2,2,1,48,0,0,0,0,0,0,63139,43486,63971,52686,26446,33427,3116,3097,2704,3628,7109,597,0
10000,2,2,2,28,0,0,0,0,2,-2,25535,27342,13785,2327,-2256,7542,2252,3165,336,56,326,1074,0
51037,2,2,1,27,2,2,2,2,2,2,58316,34636,41926,40086,31496,52731,1995,346,2451,737,288,0,1
57652,2,2,2,29,-1,-1,-1,-1,-1,-1,10720,2403,-317,502,1239,1733,2092,257,389,1790,1521,344,0
57161,2,2,2,34,0,0,0,0,0,-1,41566,47353,40387,16849,22134,3511,2036,951,684,7713,1178,614,0
243169,2,2,2,27,0,0,0,0,0,0,175524,167479,176099,139487,183939,-20197,6907,6350,3389,6478,2678,5187,0
40542,2,2,2,29,0,0,0,0,0,0,4618,13644,16161,10905,19098,15479,2271,1275,2209,1986,2108,391,0
71672,2,2,1,27,2,0,0,0,0,0,75450,77143,50468,42794,34047,43047,4399,3392,2675,2205,1342,1664,0
183787,2,2,2,28,0,0,0,0,0,0,23686,43253,23201,20715,10717,18029,1689,4567,10381,1019,607,3309,0
204134,2,1,2,26,0,0,0,0,0,0,2731,9712,28074,16886,11472,13435,1374,2648,918,648,1445,2356,0
351932,2,1,1,37,0,0,0,0,-1,-1,223469,180167,125605,144949,14056,57589,8748,19788,16759,8468,21047,11802,0
326210,2,1,1,37,0,0,0,0,0,0,48791,58988,51978,53414,52318,35262,19166,6896,7640,6061,13692,7960,0
196083,2,1,2,22,-1,-1,-1,-1,-1,0,238,3168,763,1503,3659,2895,3514,19,1088,2494,1058,376,0
55565,2,2,1,35,-1,-1,-1,-1,-1,-1,18715,13612,642,1245,2931,-190,3263,937,1848,1572,116,630,0
200316,2,1,2,31,1,-2,-2,-1,-1,-1,3792,5679,-162,9147,5312,28,0,767,6037,733,678,0,0
28630,2,2,2,22,2,2,2,2,2,2,10674,19870,15831,12224,15795,17276,1391,435,406,126,1330,421,1
90275,2,2,2,35,0,0,0,0,0,0,33842,68022,34116,45567,30228,35231,2997,1975,2656,2236,2001,2892,0
356660,2,1,1,30,-1,-1,-1,-1,-1,-1,19003,12167,15826,11322,15787,33641,877,1825,13932,37770,3702,6950,0
353129,2,1,1,52,-2,-2,-2,-2,-2,-2,2700,720,10724,15015,944,19838,1323,9542,10007,11991,11182,5959,0
50529,2,2,1,35,2,2,2,2,0,2,19564,19652,16068,22727,36877,21953,986,1289,1192,1060,2224,2389,1
89041,2,2,1,35,0,0,2,0,0,0,56309,83305,59875,67038,42165,43907,1877,0,4015,2299,1390,880,0
147907,2,2,2,26,0,0,0,0,-2,-2,156583,179584,121872,1177,1340,445,4342,2760,1243,785,0,0,0
81946,2,2,2,36,0,0,0,0,0,0,4513,28400,488,7824,13215,2532,2609,988,3008,1271,70,866,0
247765,2,1,1,37,1,-2,-2,-2,-2,-2,1526,-446,30,-994,464,-210,271,1776,0,479,0,552,0
63494,2,2,1,37,0,0,0,0,0,0,50650,60709,78316,51355,52025,49722,4088,3814,3651,2354,3908,2356,0
20445,2,1,2,31,-1,-1,-1,-1,0,0,2693,3480,2765,10700,12648,5878,3524,4256,18045,250,0,2750,0
10731,1,2,2,31,1,3,2,0,0,2,50548,50201,24324,21691,20071,21181,0,1478,966,400,0,42,1
56080,2,2,2,25,0,0,0,0,0,0,28057,26148,40114,34239,24757,26291,2023,1970,2006,2333,2550,318,0
52423,2,2,2,23,0,0,0,0,0,-2,42336,22389,48193,26656,8591,-241,2324,2008,124,719,23,0,0
348217,2,1,2,29,0,0,0,0,0,0,144859,192098,153958,143896,80663,56009,9477,6423,6338,19564,2784,4134,0
189882,2,1,2,28,0,0,0,0,0,0,24254,4402,10561,8549,19013,16654,5206,5991,3877,3497,5690,1948,0
69608,2,2,2,36,0,0,0,0,0,0,61345,68601,47850,56515,35868,47722,5046,1715,2400,2707,1282,5039,0
30439,2,2,2,29,0,0,0,0,0,0,21883,10500,14207,16862,18423,15714,1785,1878,1362,935,1993,656,0
12805,1,2,1,33,2,2,2,2,5,4,3334,16986,3508,1807,624,7031,970,3536,378,303,0,1786,1
168653,2,2,2,28,0,0,0,0,0,0,132298,126527,134759,114025,111923,100805,4483,4319,2425,5177,4308,1913,0
72688,2,2,2,27,2,2,2,2,2,2,48744,42103,54845,75281,71070,61224,2276,3999,254,102,5393,355,1
406339,1,2,1,53,-2,-1,0,0,0,0,181275,125387,162565,153122,84692,46325,97935,7311,82998,7329,3201,5943,0
330475,2,2,2,28,0,0,0,0,-1,-1,143869,174007,118156,100363,119148,44522,10763,89977,3610,10200,40442,8536,0
54386,2,2,2,30,0,-1,0,0,0,0,34979,37117,42382,18121,20397,11481,5137,18735,480,2401,1477,549,0
50336,2,3,1,60,-1,-1,-1,0,0,0,9173,3901,13929,9321,14255,18771,3514,1227,424,589,1965,3557,0
23704,1,2,1,38,3,2,2,2,2,-1,-1042,12475,18198,154,-1268,1047,352,1,920,24,0,150,1
10302,1,2,2,30,0,0,0,0,0,0,12088,11926,21834,8169,15504,14659,1747,581,1985,414,269,0,0
68259,2,1,2,26,1,2,-1,-1,-1,-1,4188,3040,2755,9184,1438,2293,273,832,545,1723,955,824,0
16955,2,2,1,41,0,0,0,0,-1,-1,16164,26298,11226,13419,1028,11119,314,751,2434,2240,0,0,0
85574,2,2,2,27,0,0,0,0,0,0,67746,84604,61749,39158,40044,42516,3022,2770,3088,2427,991,1485,0
21482,2,1,2,25,1,3,2,2,7,-1,1378,1597,1604,-875,752,2360,2,0,0,0,212,292,1
45632,2,2,2,29,2,0,0,0,0,0,34416,53234,32492,54142,43965,60176,1845,3793,1149,1635,1590,3429,1
22165,2,2,2,28,2,2,2,2,2,0,5927,7323,11294,15900,9274,17228,3414,0,338,346,1448,818,1
58726,2,2,2,25,0,0,0,0,0,0,42164,37048,25027,18386,10695,25781,3541,1622,2814,2501,656,5251,0
52313,1,2,1,43,2,2,0,2,2,2,35991,36144,23632,30175,45233,53769,704,5273,0,1406,433,721,1
20485,2,2,2,25,0,0,0,0,0,0,16393,11510,16704,7463,9257,25236,697,1123,563,474,935,0,0
10000,1,2,1,42,1,2,2,2,2,2,35208,14515,14171,7166,25376,11610,0,867,42,1851,49,0,1
72268,2,2,1,33,2,2,0,2,0,0,89538,90453,46238,44110,76416,109318,0,6014,222,1793,1598,5576,1
82615,2,2,1,37,0,0,0,0,0,0,75800,54661,44793,53325,29192,23167,2316,2987,3060,2033,2274,2360,0
15409,2,2,2,34,0,0,0,0,0,0,30333,15201,6827,7354,22374,24968,1114,1527,0,1270,2563,1031,0
80570,2,2,2,28,0,0,0,0,0,0,49077,53355,59671,50574,46763,76751,2256,4338,1704,4081,1139,1504,0
46240,2,2,2,26,0,0,2,0,0,0,39160,24051,43196,29241,36367,43399,3835,519,2115,152,1788,475,0
102692,2,2,1,34,2,0,0,2,0,0,86590,118889,60739,69775,21673,96442,3013,3599,40,4030,3987,4007,0
64437,2,2,2,22,0,0,0,-2,-2,-1,42187,4104,6529,-73,467,323,2538,1360,1168,12,65,0,0
117786,2,2,1,36,0,0,0,0,0,0,55856,56018,53196,73580,43797,27609,54789,18272,1239,1999,727,3644,0
390945,2,1,1,37,0,0,-2,-2,-2,-2,224831,283656,155045,22040,494,7014,12961,7479,19403,186,11135,6705,0
307652,1,2,1,43,0,0,0,0,0,0,172332,152942,148931,114592,172191,163784,6587,12150,6614,5873,4310,3529,0
243230,2,1,2,25,-1,-1,-1,-1,-1,-1,1321,12744,10522,1126,427,3036,1452,474,3856,632,2870,418,0
81387,2,2,2,27,0,2,0,0,-1,-2,44600,47354,49652,9804,-450,-125,472,1058,1141,845,0,0,0
226132,2,1,1,47,-2,-1,-2,-2,-2,-2,2113,-74,1140,1589,789,578,2523,631,1319,49,150,387,0
141495,2,2,1,56,2,2,2,2,0,2,85212,74773,79435,81214,108147,109511,5020,4326,0,2919,5011,3098,1
47961,2,2,1,33,2,2,2,2,2,2,16968,32734,30246,17488,22892,51446,2151,2934,1455,1469,831,1144,1
300843,2,1,2,27,-1,-1,-1,-1,-1,-1,11168,22024,23256,19587,46535,24904,10116,13558,19071,20878,31265,15610,0
346375,1,1,1,62,-1,-1,-1,-1,-1,-1,-950,598,1041,-1190,892,-704,1059,689,0,0,343,801,0
390261,2,2,2,32,0,0,-2,-2,-2,-2,53100,1330,-1276,-2059,878,2572,1083,201,88,2103,50633,1543,0
377906,2,1,1,36,0,0,0,0,0,0,159190,154400,134723,92755,119116,108064,8038,6759,4663,5984,17987,5236,0
379033,2,1,1,46,-1,-1,-1,-1,0,0,722,1065,2664,98362,38359,84223,1486,5330,130002,7628,8463,12451,0
183601,2,2,1,39,0,0,0,0,0,0,8067,21835,26999,27830,30674,21682,5178,5631,3162,3685,2701,6857,0
338913,2,1,2,36,0,0,0,0,0,0,123244,95034,86293,157441,157631,109768,8740,17707,63350,69916,3902,8188,0
39032,2,2,1,37,0,0,0,0,0,0,38446,36141,32201,15682,21028,9679,1589,2540,2366,2764,3592,197,0
20673,2,1,2,25,-1,2,-1,-1,0,0,2531,-876,809,1811,-126,422,0,527,448,263,388,0,0
272496,2,2,1,51,0,0,0,0,0,0,145493,239637,220725,115664,26645,188126,16050,13014,7735,4599,10603,3516,0
85207,2,2,2,22,2,2,2,2,0,0,28949,51818,32691,33749,53545,53757,1444,149,4278,955,1200,903,1
329075,2,1,1,42,-2,-1,-2,-2,-2,-2,97013,70229,856,1116,6247,40048,16541,15050,0,4738,33023,605,0
150816,2,2,2,41,0,0,0,0,0,0,86992,75024,71328,50048,42428,25103,8320,4562,1935,2419,2409,5033,0
251653,2,2,1,47,0,0,0,0,0,0,94532,93886,102809,85788,78195,60366,5748,3003,5199,2484,3111,2583,0
87937,2,2,1,40,0,0,0,0,0,0,44938,54909,49121,29129,36550,45327,4156,1907,1746,2168,1556,3345,0
366933,2,1,2,32,0,0,-1,0,-1,-2,16342,20765,25529,403,61,3736,5207,1991,975,0,60,0,0
53462,2,1,2,28,0,0,0,0,0,0,42382,52801,23098,32149,22618,16158,5482,3630,3167,1832,2575,2136,0
149009,2,2,2,29,0,0,0,0,0,0,144047,150573,124086,104402,97823,91312,4548,4990,5550,4779,3671,5203,0
47246,2,2,2,26,0,0,0,0,0,0,19057,36838,26478,26261,22661,26789,3230,3568,2504,2498,2081,2046,0
83062,2,2,2,31,2,2,2,2,2,2,43056,42449,53260,51878,44197,56967,4771,2043,300,1970,1176,656,1
131764,2,1,2,29,0,0,0,0,-1,-1,12909,45457,19233,7948,1673,342,14593,1567,306,1275,0,0,0
277938,2,1,2,29,-2,-2,-2,-2,-2,-2,1019,-347,822,7984,56,-621,718,944,608,518,0,841,0
52598,2,2,2,27,0,0,0,0,0,0,57840,27607,31096,49046,43226,61613,1469,3441,1263,1458,1887,1048,0
115370,2,2,1,46,0,0,0,0,0,0,137154,122514,93862,77975,71792,72265,4281,3168,4424,3199,1937,2208,0
57027,2,2,1,52,0,0,0,0,0,0,46988,53613,49803,40707,49662,31283,2741,3364,484,2284,2112,799,0
91957,2,2,1,35,1,2,0,0,0,0,48630,58810,35376,22880,35272,42531,0,2642,1394,2478,1707,1864,0
48793,2,2,1,29,2,2,2,0,0,0,54515,37439,20346,22513,23086,20034,3254,0,102,0,57,1249,1
56662,2,2,1,47,0,0,0,0,0,0,45779,52633,47590,45016,27402,29698,2118,1430,1035,1259,1696,1956,0
481255,2,2,1,37,0,0,0,0,0,0,71188,93050,77361,46494,25625,24431,5259,2575,4585,2392,2051,1618,0
62554,2,2,2,28,2,0,2,2,0,0,31162,31327,27055,29140,41947,28116,1412,2519,1162,1217,1559,3394,0
55431,2,2,2,29,0,0,0,0,0,0,20004,13664,22542,18506,8548,22874,2159,1981,16,466,1429,471,0
225583,2,1,1,46,-2,-2,-2,-2,-2,-1,-2007,1891,1991,8155,1948,2254,1222,226,1268,927,156,0,0
117350,2,1,2,27,-1,-1,-1,-1,-1,-1,6611,3026,3047,-752,1781,503,259,3216,216,1064,0,0,0
396611,2,1,2,24,0,0,0,0,0,0,261849,269821,286580,291460,220400,174414,17697,23499,21645,9905,15977,9946,0
52595,2,2,2,37,0,0,0,0,0,0,52012,27519,39965,28022,25492,26753,2605,29,3303,2401,460,1995,0
190572,2,2,1,37,2,0,0,0,0,0,177462,179298,161298,156587,176522,108131,5208,5612,7615,6043,6094,9757,0
217040,2,1,2,26,-1,-1,-1,-1,-1,-1,2152,12069,9692,5340,2199,1274,1495,637,806,2144,4206,2362,0
82371,2,2,2,26,0,0,2,2,0,0,34511,40150,29085,17903,29125,49116,2093,968,1427,2102,1578,4502,0
55901,2,2,1,34,0,0,0,-1,-1,-1,18300,18260,14639,1455,7738,1575,2607,629,1050,1754,2065,0,0
118016,2,2,1,48,2,2,2,2,0,0,72857,54048,57954,67429,91168,84926,6121,6738,0,3110,3543,4393,1
176171,2,1,2,29,-2,-2,-2,-2,-2,-2,3247,3274,3486,7709,603,606,5455,5437,10497,1764,12764,2448,0
49902,1,2,1,49,2,2,2,2,2,2,15327,6116,12057,14448,15522,19186,475,901,342,0,0,1685,1
93266,2,2,2,26,0,-1,0,0,0,0,79497,104264,77656,34898,15776,1305,44639,2618,156,530,1030,713,0
23562,2,2,1,28,2,0,2,2,0,0,13812,21483,28521,38604,20026,20904,1202,872,2627,1080,1231,2421,1
85855,2,2,1,37,1,2,2,2,2,2,65719,48016,37940,45052,32824,43909,3034,2196,2699,2476,186,1570,1
235860,2,1,1,34,1,-1,-1,-1,-1,-1,-1601,619,827,2023,793,-4484,1643,1165,1645,302,0,0,0
71291,2,2,1,36,0,0,0,0,0,0,53230,44574,45251,34050,40413,31933,1884,1351,4230,3223,602,1841,0
13558,2,2,2,30,0,0,0,0,-1,-1,23319,12942,19916,10208,363,8601,803,1438,914,305,0,101,0
224277,2,1,1,35,-1,-1,-1,-1,-1,-1,8555,948,3964,3617,3174,-966,64,2204,3185,2190,593,65,0
89120,2,2,2,28,1,2,0,0,0,0,93055,85817,75218,45400,40090,38386,70908,3157,2332,2100,1823,2919,0
54332,2,2,1,35,2,2,2,2,0,0,59477,26139,35830,31974,41712,32577,3392,1506,1857,894,1916,922,1
18041,1,2,1,37,0,0,0,0,0,0,31282,19445,18839,17808,19797,11901,1618,764,337,1147,922,8,0
81573,2,2,2,29,0,0,0,-1,-1,-1,56654,34558,44817,16650,1635,36675,1107,3181,619,16479,108510,2075,0
22268,2,2,1,52,0,0,0,0,0,0,26946,16423,10181,24213,19744,6549,1457,2533,269,986,1115,1123,0
53708,2,2,2,27,0,0,0,0,0,2,55931,54308,46106,25926,22644,25484,3132,2013,714,2713,237,2447,0
203973,2,1,2,30,-2,-1,-1,-1,-2,-2,-269,8853,3238,1347,812,3095,1926,3514,376,213,427,155,0
53504,1,3,1,42,0,0,0,0,-1,-1,49693,48754,45575,3189,615,1489,1349,637,2587,3225,1052,2372,0
51006,2,2,1,38,-1,2,-1,-1,-1,-1,1902,3110,1670,2014,13822,11370,659,2156,886,560,167,2312,0
316622,2,1,2,28,0,0,0,-1,-1,-1,41153,30684,2948,16341,14687,57658,13095,3610,117298,13635,104047,9758,0
323461,2,1,2,28,-1,-1,-1,-1,0,-1,16345,5316,18730,10085,11637,7830,26222,20481,21236,308,30,588,0
244945,2,1,2,37,1,-1,-1,-1,0,-1,8475,14092,14489,2520,1000,353,1208,1138,1382,494,611,601,0
464337,2,1,2,39,1,2,0,0,0,-1,348386,246297,177731,146472,154949,101579,64018,74029,133389,10856,50894,16816,0
