LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
335996,2,2,1,44,0,0,0,0,0,0,192563,223627,265422,156819,135513,104754,6918,8548,3493,6595,5890,6995,0
138410,2,2,2,28,0,0,0,0,0,0,171657,152608,168322,80090,39248,21657,8302,5670,1469,2921,2247,1800,0
347592,2,1,1,55,-2,-2,-2,-2,-2,-2,5257,11012,6296,10644,-4758,377,21427,8424,11348,6727,332,7967,0
49973,2,2,2,32,0,0,0,0,0,0,39052,31181,41495,36038,17032,15417,1973,1529,1130,851,1856,922,0
42239,2,2,2,30,2,2,0,0,0,0,27259,35156,38783,16371,11338,14988,1678,1226,2576,935,0,2720,0
218382,2,1,1,52,-1,-1,-1,-1,0,-1,1583,2329,383,11243,1413,3338,2342,861,283,505,1701,654,0
34517,2,2,2,30,0,0,0,0,0,0,19329,24305,15047,24701,19075,9477,2624,2120,292,774,639,3325,0
85588,2,2,2,28,0,0,0,0,0,0,33288,35151,36357,32176,33432,56598,3108,448,2913,714,1675,4451,0
79456,2,2,1,34,-1,-1,-2,-2,-1,-1,2191,-1628,-450,-860,8550,9613,0,0,139,800,54,2494,0
13057,1,2,1,43,2,2,2,2,2,2,19985,7952,15391,8639,8148,22608,659,1583,1142,473,78,231,1
78170,2,2,1,34,0,0,0,0,0,0,38209,45780,57795,52026,51899,46253,3556,3013,1663,2014,2490,1648,0
53250,2,2,2,26,1,2,0,0,0,0,34927,17328,16306,12811,15994,18090,0,1412,677,737,1793,1780,1
352564,2,1,1,46,-1,-1,-1,-1,0,-1,3457,1506,543,9763,1931,-1105,968,329,6723,414,0,0,0
345982,2,2,1,40,0,0,0,0,0,0,27498,40455,38329,23990,28541,23337,1781,2167,17329,2857,1582,6462,0
354638,2,1,2,27,-2,-1,-2,-2,-2,-2,30365,23020,2955,1165,-235,941,9697,2554,3997,219,261,389,0
48752,2,2,2,32,0,0,0,0,-1,-1,51222,45067,52896,14359,13534,301,2094,1490,686,859,281,0,0
49105,1,2,1,44,0,0,0,0,0,0,53799,51891,57961,46607,33112,1033,2170,2908,1093,270,389,1257,0
29657,2,2,2,24,0,0,0,0,0,0,16346,30637,8882,7406,1831,6715,3068,1665,1194,747,0,1201,0
85078,2,2,1,42,2,2,0,2,0,0,86580,75933,67779,59723,66171,65848,2985,1923,2392,0,1778,2941,1
386564,2,1,2,28,0,0,0,0,0,0,65905,54849,68819,62834,53337,68295,5103,4956,5057,4728,5405,3650,0
209817,2,2,1,52,0,0,0,0,0,0,182418,223654,110044,176407,216124,65109,13322,9945,8994,9555,7840,10490,0
100689,2,2,2,29,2,2,2,2,2,2,65510,65097,68202,41770,42577,66298,3987,655,3160,2354,1453,1110,1
104409,2,2,1,33,1,2,2,0,0,0,80248,62014,46972,62881,60958,59089,4873,927,1706,1141,4768,1408,1
141275,2,2,1,34,0,0,0,0,0,0,96910,118455,119047,123961,74920,63835,4763,4364,6314,5053,2337,3980,0
59895,2,3,1,54,2,2,2,0,0,0,42710,26976,20476,34788,12360,18697,1151,579,18,2028,1479,1158,1
89088,2,2,2,25,2,2,0,0,0,0,66552,69501,90982,53536,65126,47824,97,3601,1640,2675,1165,1029,0
175251,2,2,2,27,1,2,2,0,0,0,141366,96163,179330,147971,91653,183254,6577,6251,6276,3500,5033,6933,0
31824,2,2,2,31,0,0,2,0,0,0,1896,11866,30893,2463,20687,13728,772,151,1409,459,73,328,0
18311,2,2,2,24,0,0,2,0,0,0,12485,22228,21472,11004,26558,15573,247,819,1297,249,321,984,0
142350,2,2,1,28,0,0,0,0,0,0,98797,81942,72030,80725,60970,87476,248,2691,1382,3037,2870,3168,0
205378,2,2,1,36,0,0,0,0,0,0,145033,156025,166388,102539,137142,160480,7258,6039,5811,6842,4788,10112,0
53882,2,1,2,30,-2,-2,-1,-1,-1,-1,3264,18948,44867,48001,16386,1298,17369,94243,26357,409,3,341,0
217821,2,3,1,56,-2,-2,-2,-2,-2,-2,1948,8484,10857,1078,1174,1461,6354,12309,3401,1522,667,2058,0
57657,2,2,1,36,1,3,2,0,0,0,16169,14937,34544,19518,29665,1750,8698,37855,346,584,0,1324,1
15862,1,2,2,23,0,0,0,0,0,0,6677,7693,13353,14269,2278,387,1272,2341,674,851,165,805,0
523675,2,2,1,42,-2,-2,0,0,0,0,347007,260297,328949,233652,266979,3941,9666,86748,102703,7405,9269,8022,0
222662,2,2,2,41,2,2,2,0,0,0,151606,71808,171623,184794,177338,106243,3131,41,4429,7797,3126,4626,0
99781,2,2,2,25,2,2,2,0,0,0,69258,76682,51258,67115,70892,33044,1917,2180,1716,2356,414,1763,0
63101,2,2,2,26,0,0,0,0,2,2,79474,81856,58669,72770,45586,49167,5762,3374,3518,3810,1539,1223,0
54904,2,2,1,46,2,0,2,2,0,0,68053,81268,73535,68551,81323,67036,3886,4002,1762,1790,7741,3327,1
152361,2,2,1,47,0,0,0,0,0,0,153809,160635,168357,164399,108519,98295,6446,5154,5763,3146,3038,1302,0
127221,2,2,1,38,0,0,0,0,0,0,139037,163461,88260,136565,164353,151332,4075,8379,4469,7007,4042,2295,0
224097,2,1,2,32,0,0,0,0,0,0,6628,15770,9086,318,12091,7729,820,1368,10722,2136,1420,793,0
10955,2,2,2,25,1,2,2,2,-1,2,7172,1746,1542,-561,869,2099,3140,964,342,635,1246,0,1
92746,2,2,2,27,0,0,0,0,-1,-1,14423,36130,2606,1536,6825,2904,1698,2260,883,32,1696,2866,0
63494,2,2,1,37,0,0,0,0,0,0,50650,60709,78316,51355,52025,49722,4088,3814,3651,2354,3908,2356,0
108117,2,2,1,46,-1,-1,-1,-1,-1,-1,1770,8620,-172,625,3069,836,1338,1555,1117,481,1228,90,0
244164,2,1,2,32,1,-2,-2,-1,-1,-1,769,9114,2079,1100,8194,-56,0,1719,598,516,295,224,0
25200,2,3,1,44,1,2,0,0,0,-1,42688,23631,35403,29537,2069,3374,132,1494,1321,1093,0,864,0
213712,2,1,1,45,-1,-1,-1,-1,-1,-1,137,1492,875,894,-36,-263,1981,868,167,540,0,0,0
15783,1,2,1,29,0,0,0,0,2,2,26366,24422,20740,22337,10877,2686,3247,895,1343,601,447,441,0
17427,2,2,1,42,2,2,2,0,0,0,18023,14822,10381,9447,25796,9639,2252,59,757,1102,1450,19,1
124179,2,2,2,26,0,0,0,0,0,0,27954,-18437,39908,31025,50790,34603,2640,1180,1590,1555,3583,2340,0
223187,2,2,1,45,-1,-1,-1,-1,-1,-1,18840,15243,11801,4035,12434,1289,1598,11704,4240,14027,1079,4843,0
209808,2,2,2,27,0,0,0,0,0,-1,143995,164227,139798,111439,137037,79884,6134,9580,295,17283,0,2217,0
51914,2,3,1,44,-1,-1,-1,-1,-1,-1,26668,875,487,3665,1784,11563,355,1093,1519,105,1418,2629,0
336790,1,2,1,49,1,2,0,0,0,-1,168765,160052,185589,153099,157773,120537,0,7124,450,145,94,0,0
13689,2,2,2,27,0,0,0,0,0,-2,7085,5140,1670,-273,1132,78,2453,1649,85,765,0,0,0
36402,1,2,2,26,0,0,0,0,0,0,16639,21447,26683,9610,16737,659,1677,1291,659,850,150,589,0
384665,2,2,2,27,-2,-2,-2,-2,0,0,1940,8653,4688,70679,62964,17387,1173,80556,99604,48121,6561,4563,0
18992,2,2,2,29,0,0,0,0,-1,-2,24186,10279,1739,2564,700,-573,4220,537,739,885,261,1079,0
94002,2,1,2,27,0,0,0,0,0,0,71861,68884,79303,68498,86540,115693,6746,2932,3879,2789,4120,622,0
83173,2,2,2,32,0,0,0,-1,-2,-1,34389,29135,10293,2163,-855,1198,3595,827,0,375,215,268,0
100305,2,1,2,34,0,0,0,0,0,0,39773,44853,27877,29360,53521,34482,2462,4645,5580,5744,2689,2103,0
218204,2,2,1,38,0,0,0,0,0,0,144668,177741,127643,106182,103262,73739,5524,3335,3329,4491,399,211,0
435655,1,2,1,49,0,2,0,0,2,2,157703,157832,164020,137362,156722,117260,1932,8312,698,6369,8606,2502,0
49164,2,2,1,36,0,0,0,0,2,2,39882,31577,19357,23454,28466,40804,2120,1832,1300,2772,1540,3705,0
83950,2,2,2,25,0,0,2,2,2,2,55013,59259,51155,53920,51184,54250,3247,1887,1567,2482,0,1770,0
244276,2,1,2,34,-1,-1,-1,-1,-1,-1,599,10512,1660,1907,241,1779,12101,434,2434,0,1896,456,0
203894,2,3,1,50,-1,-1,-1,-1,-1,-1,4285,5633,2515,2431,1307,-134,288,1502,95,2227,207,2988,0
131293,2,1,2,35,1,-1,-1,-1,0,-1,183,1826,1285,1135,1554,1245,319,599,208,655,262,307,0
50762,2,2,2,30,0,0,0,2,0,0,12414,20625,19714,39300,31183,22354,2492,2965,1269,2658,1296,2728,0
249602,2,2,1,35,0,0,0,0,0,-1,4270,15007,222,2474,593,3937,1166,1442,911,358,11,2052,0
116858,2,2,2,31,2,2,0,2,0,0,46592,69765,48860,46286,53514,55018,1656,3958,1823,1578,1532,3409,1
152446,2,2,1,43,0,0,0,0,0,0,62452,81189,68398,75706,59782,68166,4423,4466,3481,2256,4922,3075,0
62016,2,2,1,41,0,0,0,0,0,0,80737,58471,58700,39402,53721,34434,2250,2843,2458,2543,1140,3079,0
53102,2,2,1,44,2,2,2,-2,-2,7,156795,2981,-178,2500,696,90914,523,112,0,559,2413,0,1
348820,2,1,1,36,-2,-2,-2,-2,-2,-2,15915,7987,10225,23797,8842,8837,7832,7369,15014,5757,7603,25874,0
91394,2,2,2,26,0,0,0,0,0,0,57143,62217,52364,37308,45025,66105,2763,3552,3146,2982,1117,1622,0
90421,2,2,2,25,1,2,2,0,0,0,43749,49510,61899,47721,79308,71538,0,4420,4206,5654,1893,0,0
36472,2,2,2,37,0,0,0,0,0,-1,26275,21604,13236,18282,3067,45,2823,1262,671,1983,0,0,0
59336,2,2,1,44,-1,-1,-1,0,0,0,15550,4655,12736,19419,18477,828,1392,685,214,594,118,1162,0
64104,2,2,2,23,2,2,0,0,2,0,35883,31334,27699,51181,41827,50367,0,0,2824,1535,1393,2077,1
202722,2,1,2,24,1,-1,-1,-1,-1,-1,-1162,-799,3147,-55,2014,432,1764,1528,538,2378,6037,2841,0
45294,2,2,2,25,0,0,0,0,0,0,21890,35400,22166,17870,20422,24319,2330,1871,1336,406,779,0,0
85243,2,2,1,38,2,2,2,2,2,2,85612,90694,72795,87169,83236,64380,2604,4198,4,2422,4509,4373,0
94112,2,2,1,39,3,2,2,2,0,0,82174,72937,89856,67244,87232,83786,285,2514,5564,2271,3677,5279,1
250025,2,1,1,56,1,-2,-1,-1,-1,-2,-779,3085,9213,1274,2336,-96,7082,10390,383,1418,181,0,0
124825,2,3,1,48,0,0,0,0,0,0,59126,61010,53940,46931,25004,12833,1714,1575,1974,984,1882,197,0
348584,2,1,1,40,-2,-2,-2,-2,-2,-2,1935,4551,1411,1220,694,373,5804,516,557,2957,0,0,0
46390,2,2,1,40,2,2,0,2,0,0,46100,52566,90403,31024,30966,42266,2257,2495,1449,468,0,3458,1
72264,1,2,1,50,0,0,0,0,0,0,41816,33393,37116,37897,24405,40146,3944,3459,1432,2442,5405,1006,0
279414,2,2,2,36,-1,2,2,2,2,2,3506,19296,7294,1516,2367,8454,371,346,0,801,0,398,1
126558,2,2,1,46,0,0,0,0,0,-1,113785,95144,116005,80525,73613,78968,4450,3504,3259,7075,201,2232,0
209071,2,1,2,28,1,-2,-1,-1,-1,-1,16933,6598,5832,1924,2048,-1493,1135,839,240,511,136,0,0
97486,2,2,1,49,0,0,0,0,0,2,48008,70504,43422,45341,46675,54592,3803,3986,2058,2475,1600,298,0
54559,2,2,2,27,0,0,0,0,-1,-2,33617,40811,2164,2017,1454,-2214,673,66,1710,0,0,0,0
209570,2,1,1,47,1,-2,-2,-2,-2,-2,-613,2944,2268,-1009,-258,1688,948,201,0,245,0,0,0
249192,2,1,1,49,1,-2,-2,-2,-2,-2,19667,18814,433,11955,1071,1141,2675,1210,5038,564,484,0,0
227479,2,2,1,41,0,0,0,0,0,0,59477,71377,54637,62460,64074,47931,3127,5102,2212,2530,2810,0,0
30997,2,2,2,32,-1,-1,-1,0,-1,-1,-3052,-476,5134,589,1507,1482,861,1444,162,191,1907,0,0
16070,2,2,2,27,1,2,0,0,0,0,48897,29735,18003,18111,31999,32711,410,323,1251,2397,812,788,0
135563,2,2,1,51,1,2,3,2,2,2,112224,109510,107523,104160,94497,90672,49,4937,141,2644,4983,793,1
44915,2,2,2,29,0,0,0,0,0,0,11071,22432,9640,6759,10499,16321,4159,2268,947,52,390,2535,0
171175,2,2,1,39,0,0,0,0,0,0,106828,170874,168863,170364,180569,198734,7319,7207,8759,4668,8459,7866,0
209813,2,1,2,30,-1,-1,-1,-1,-1,-1,3588,2659,2483,-451,2210,1075,3087,2584,40,2478,1569,1045,0
69186,2,2,1,40,0,0,0,0,0,0,69378,58637,76060,58910,78947,104691,2385,5298,1763,1930,3487,2391,0
77164,2,2,1,36,1,2,2,0,0,2,96394,94796,82118,50966,75815,38782,6490,3046,3112,2498,0,3652,1
85184,2,2,1,47,2,2,2,0,0,0,25184,37989,15414,27842,42668,29145,1486,3350,1227,2604,1823,4142,1
40254,1,2,1,42,0,0,2,0,0,0,17145,25368,19808,8439,15562,15881,2019,345,279,588,478,0,0
54989,2,2,1,40,-1,-1,-1,0,0,0,3582,18186,2358,15383,13365,-545,3201,1300,1172,463,0,181,0
82452,2,2,2,28,1,-1,-1,0,-1,-1,46662,67037,57086,3217,1828,2088,1175,93490,944,2283,956,1115,0
150265,2,1,2,23,1,-1,2,2,0,0,2186,4720,16136,7741,-124,858,1042,958,0,280,1316,0,1
67193,2,2,1,43,0,0,0,0,0,0,76056,79814,73734,64556,42548,37481,2681,1441,2619,1855,1866,4368,0
484033,2,3,1,50,-1,-1,-1,-1,-1,-1,6715,28965,43122,17914,8684,17954,43136,39912,56206,12989,303,0,0
310203,2,2,2,27,-2,-2,-2,-2,-2,-1,177621,77044,1760,118416,142703,121275,8666,2508,625,7504,72794,2694,0
33463,2,2,2,27,0,0,0,0,0,0,13260,16384,21839,17064,14325,10907,1905,1564,2927,997,1360,895,0
159068,2,2,2,32,0,0,0,0,0,0,149554,140215,134936,139053,139352,92836,7720,5326,6769,6856,3730,3609,0
96099,2,2,1,43,2,0,0,0,0,0,65700,98143,54323,54815,41453,55763,0,5198,1957,1014,677,1534,0
54700,2,2,2,33,0,0,0,0,2,-1,41013,46673,38914,25204,3424,22416,983,2251,800,0,0,566,0
72958,2,2,2,24,0,0,0,0,0,0,46395,56445,36607,43812,13243,14396,1876,1994,1001,2169,0,0,0
275424,2,2,1,34,-2,-2,-1,-1,-1,-1,-1366,14270,6546,1897,21124,12320,8334,6119,2444,17880,5643,3024,0
51984,2,1,2,29,0,0,0,0,0,0,20928,32885,12098,7687,12307,11242,1141,3813,2084,756,4628,509,0
94433,2,2,1,34,1,2,0,0,0,0,82827,85647,91160,76437,91995,92058,1927,4274,3991,2364,3190,4446,0
68236,2,2,2,28,2,0,0,0,0,0,92170,75872,78300,59682,35865,47049,4529,4484,1866,1177,605,3490,0
29616,1,2,1,49,2,2,2,2,2,2,31247,33742,37965,31466,25378,23683,95,0,665,965,1812,1094,1
176656,2,2,2,34,0,0,0,0,0,0,177884,185236,139480,49798,13132,586,12532,5672,1106,2411,190,439,0
316787,2,2,1,36,0,0,0,0,0,0,117736,117329,80242,83933,79710,67003,6158,4591,3216,7339,36349,6186,0
56658,2,2,2,29,0,0,0,0,-1,-2,38006,34409,19264,11594,749,943,2131,1083,1132,708,0,285,0
328778,2,1,1,37,0,0,-1,-1,-1,-1,57853,22338,17784,1803,4103,11541,2224,16999,1768,7659,10213,10334,0
31181,2,2,2,27,-1,-1,0,0,0,0,1122,1335,1492,21622,24059,898,1711,2350,1816,250,1541,370,0
357128,2,1,1,42,-1,-1,-1,-1,-1,-1,17024,5517,7570,25678,30746,34370,6589,4953,11620,7132,10885,6205,0
26804,1,3,1,44,2,2,0,0,0,0,8786,26111,29247,19691,14677,11517,1019,1268,644,599,1097,51,1
50131,1,2,1,48,0,0,0,0,-1,-2,20996,37874,17292,3345,968,228,2602,1188,2367,180,0,153,0
278697,2,2,1,41,-1,-1,-1,-2,-2,-2,3296,2126,-3927,-1157,1096,1339,4202,291,1049,126,0,0,0
81693,2,2,2,28,-1,-1,-1,-2,-2,-1,23270,-934,6630,447,227,1551,0,936,0,137,0,285,0
212780,2,1,1,37,-1,-1,-1,-2,-2,-2,3511,2415,666,1298,-79,1040,517,542,120,641,44,696,0
61946,2,2,2,23,0,0,0,0,0,0,33864,48648,16914,27839,15355,27921,3284,3218,1905,1014,5056,816,0
139782,2,2,2,30,0,0,0,0,0,0,19430,16705,18180,29389,28092,49014,1643,1621,2851,2834,2108,2898,0
190010,2,2,2,29,0,0,0,0,2,2,150184,166171,102967,135706,138863,98107,0,8236,171,5797,4350,5481,0
49849,2,2,2,27,2,0,2,2,0,0,57984,42068,62771,59036,49407,39315,2875,2466,1617,2444,2610,571,1
91441,2,2,2,28,0,0,0,0,0,0,85769,64805,57190,71838,62919,35428,2152,2583,4399,1180,3932,3518,0
225295,2,3,1,57,1,-1,-1,-1,-1,-1,1770,15449,1667,1398,1217,2195,1554,1536,1126,596,2437,747,0
70210,2,2,1,46,0,0,0,0,0,0,97306,62602,80600,67712,67086,72921,3006,5155,2289,2466,707,1630,0
22744,2,1,2,28,-1,-1,-1,-1,-1,-1,765,-2172,-2856,-744,-809,2005,1159,1411,886,649,3678,0,0
67397,2,2,1,37,0,0,0,0,0,0,9961,14214,23437,12584,20904,15925,1833,2655,839,3171,2218,2177,0
223489,2,1,1,39,-2,-2,-2,-2,-2,-2,-840,546,995,2796,176,300,1806,11,1761,567,115,509,0
402579,2,1,2,37,-1,-1,-1,0,0,0,-1533,28875,40096,49608,24933,31406,25809,14260,7264,6068,8604,8433,0
124191,2,2,2,27,0,0,0,0,0,0,101727,110236,92242,104061,83089,83418,0,5952,2822,2574,5226,302,0
120451,2,1,2,27,0,0,0,0,0,0,62138,89717,101775,84418,84346,89311,6472,5209,4200,5523,82031,6767,0
87657,2,2,2,29,-1,-1,0,0,-1,-1,108042,120725,65146,28294,58577,7371,96918,2285,573,2579,2895,2050,0
316625,2,2,1,42,0,0,0,0,2,0,190434,172467,169189,134158,130134,147292,8376,67917,704,58356,82858,16111,0
51118,2,2,1,36,0,0,0,0,0,0,32731,28595,39392,31413,28684,30593,2613,1147,1159,3020,2448,957,0
17457,2,2,2,32,0,0,0,0,-1,-1,20661,3463,8049,1650,-556,807,2872,1545,1000,727,0,0,0
176526,2,1,1,49,-2,-1,-2,-2,-2,-2,2345,30080,816,948,-90,-334,3800,565,716,211,0,648,0
59550,1,2,1,34,2,2,2,-2,-1,-1,50181,39153,19557,11283,2361,1468,0,0,920,610,234,565,0
193139,2,1,2,27,-1,-1,-1,-1,-1,-1,4799,5135,2173,2392,11300,13692,2785,1548,2181,9166,2930,1715,0
137977,2,2,1,38,0,0,0,0,0,0,115393,91784,111958,75221,88027,96229,6527,2598,1310,4833,3569,3318,0
16513,2,2,2,28,1,2,0,0,0,0,17022,15615,18238,2514,10423,20054,0,2014,110,477,1385,210,1
24394,2,2,2,23,0,0,0,2,0,0,9345,2486,11414,15357,29335,16744,459,2026,0,814,1386,1435,1
311396,2,1,2,36,-1,-1,-1,0,0,0,-101,2620,20361,20306,18449,14139,15712,22605,3781,1576,7576,3169,0
36520,2,2,2,33,0,2,0,0,0,0,3734,23971,12653,9530,23876,14823,682,1057,1586,1211,1715,0,0
339313,2,1,1,42,-1,-1,-1,-1,-1,-1,2453,16747,12947,21324,32438,17193,13691,1202,12038,8485,10305,3157,0
37158,2,2,2,29,0,0,0,0,0,0,31199,44885,15306,29301,15627,13293,24507,1705,2163,537,205,615,0
90058,2,2,2,30,2,2,0,2,2,2,61292,48155,46985,43646,37103,54186,4347,3956,42,61,4050,4239,0
217283,2,1,2,37,1,-1,-1,-2,-1,-2,16904,24177,6478,8547,1302,236,2620,278,471,493,115,351,0
46268,2,2,2,29,0,0,0,0,0,0,47285,43726,27128,47099,40683,48294,2890,4209,2139,3014,2495,525,0
43712,2,2,1,41,0,0,0,0,0,0,39088,48241,18254,33769,20934,28276,2185,2031,3484,2242,2157,0,0
142871,2,2,1,39,0,0,0,0,0,0,114262,125536,108049,69747,66981,40576,5135,3574,4809,1720,3082,33,0
49978,2,2,2,21,-1,2,-1,-2,-2,-1,4087,2893,14992,-457,1209,8575,976,1946,96,2784,31,617,0
66906,2,2,2,33,0,0,0,0,0,0,40646,25640,17849,40838,18243,31856,1271,1876,3241,2264,1475,2246,0
55267,2,2,2,26,0,0,0,0,0,0,45703,27055,20893,7426,9587,16229,3147,2829,134,246,1456,0,0
196271,2,2,1,42,0,0,0,0,0,0,4647,16323,18201,15676,19211,9412,5008,2786,3072,42,3508,569,0
257331,2,2,1,42,0,0,0,-1,0,0,38045,11737,7622,7376,14199,40183,2421,7731,3523,27556,103938,621,0
220634,2,1,2,27,-1,-1,-1,-1,-1,-1,738,339,2388,9277,794,2199,646,1975,10213,529,1362,944,0
241483,2,1,2,33,-1,-1,-1,-1,0,0,3197,10768,5498,24826,2657,1194,10785,5936,23861,1941,0,229,0
341652,2,1,1,39,0,0,0,0,0,0,205537,187085,136317,124731,76679,80612,66070,3346,6937,9076,7923,5744,0
129995,2,1,2,31,0,0,0,0,0,0,132157,108689,97766,96954,59487,80760,4519,5578,4861,2582,3924,3663,0
108237,2,2,1,41,0,0,0,0,2,2,49125,85179,56214,73290,46488,37208,3132,4139,2659,1698,95,0,0
20127,2,1,2,27,-1,-1,0,0,0,0,12644,7436,15261,13370,19390,17664,3848,771,2249,309,1594,1869,0
83159,2,2,2,27,0,0,0,0,0,0,52493,74317,39592,35955,49091,19248,2430,4673,3243,1503,1568,2285,0
230795,2,1,2,28,-1,-1,-1,0,0,0,10584,-1431,10516,6749,15603,11795,2234,8659,3530,5653,4947,1236,0
46573,2,2,2,32,0,0,0,0,0,0,59696,42919,30745,11673,19894,1222,3485,153,2548,2128,295,1240,0
85872,2,2,2,28,2,2,0,0,0,0,65143,88305,65570,45291,26338,24867,2949,3603,1620,2187,620,2666,0
196740,2,2,1,36,-2,-2,-2,-2,-2,-2,599,3303,4286,-284,1004,-178,2756,5233,289,0,98,70,0
43808,2,2,2,28,0,0,0,0,0,0,51895,61768,33744,37282,21896,5583,818,1699,817,0,0,872,0
215521,2,1,1,35,-1,-1,-1,-1,-1,-1,664,1223,-403,2993,667,9553,199,1052,2036,476,2224,628,0
75143,2,2,1,41,0,0,0,0,0,0,61551,66598,81722,48284,48378,45557,2987,3096,2693,2449,3370,987,0
142465,2,3,1,44,-1,-1,-1,-2,-2,-2,2067,1717,1269,1214,103,483,864,0,249,8,87,245,0
