LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
95137,2,3,1,39,2,3,0,2,2,2,89253,142046,105354,76486,101174,108715,3294,7164,3403,1220,4932,1242,0
65760,2,3,1,39,1,2,2,2,2,2,16450,22967,9953,1843,1140,12731,1492,1075,286,0,0,731,1
14550,1,3,3,34,-1,-1,-1,-1,0,-1,16909,1202,11002,13529,955,7858,2829,2917,4789,1997,463,416,1
120767,2,2,2,30,-2,-2,-2,-2,-2,-2,4882,261,4570,25366,-644,6808,865,105,2464,197,268,78,0
81777,1,2,2,35,0,0,0,0,0,0,19699,27624,46426,30001,2613,16634,1582,503,1026,2169,229,321,0
237600,2,2,1,38,-2,-2,-2,-2,-2,-2,3164,2495,368,897,787,90,359,0,409,0,0,0,0
32595,1,3,1,49,0,0,0,0,0,0,20971,19069,45053,32715,27394,27231,3273,2455,4034,676,3830,469,0
84853,2,3,2,34,-1,3,-1,-1,-1,-1,2084,402,-1344,1899,14883,19745,0,2464,3181,1603,4348,1747,0
337326,1,2,2,26,2,0,0,3,0,0,222612,94821,200649,131485,68591,104356,2534,3618,7045,8777,2316,7464,1
113051,1,2,1,36,0,0,0,0,0,0,115964,158826,152415,133174,158351,91701,4848,6155,786,8747,3109,17444,0
348870,2,3,3,41,-1,-1,0,0,0,0,303170,103067,163432,236261,209335,112051,4559,5225,8443,237,4139,2791,0
49195,2,1,1,33,-2,-2,-2,-2,-2,-2,1620,1647,-428,-1312,-1184,-30,0,0,10,0,39,162,0
38644,1,3,2,23,0,0,0,0,0,0,14361,21063,26652,48085,29359,26063,1320,0,819,1359,984,1026,0
94092,2,2,2,22,1,2,2,8,-1,5,38637,14189,7657,7160,17062,19126,0,979,1276,463,3671,1324,0
102971,1,1,2,39,-1,-1,-1,-1,-2,-1,2976,1798,-406,-607,-80,2462,0,0,0,41,0,250,1
98152,1,2,2,36,2,0,0,0,0,0,224482,223942,283127,150362,79977,61969,1876,7140,4845,7450,4389,4824,0
51400,1,3,1,23,4,3,2,0,2,0,31509,31353,51573,47467,64902,33446,54,1622,929,0,1885,878,1
43290,2,1,2,33,2,0,0,2,2,2,23539,23448,14394,8485,17081,9414,1679,5427,540,141,0,447,1
285907,2,4,1,45,0,0,0,0,0,0,195486,95107,92788,163960,130165,143760,4466,9801,4286,6168,6094,5521,0
111388,2,3,2,31,2,2,2,2,2,2,102000,134607,170620,91843,165457,156660,1144,4190,1525,0,1782,5705,1
32273,1,2,2,27,2,3,2,2,2,2,14832,25806,14502,7721,11584,12760,13140,211,521,87,0,42,1
361556,1,1,2,28,-1,0,0,-1,-1,-1,9681,14040,19193,39657,-470,7236,3569,353,443,16681,3245,669,1
54113,1,2,1,29,2,2,2,2,2,2,12374,43640,23819,46472,41570,66210,269,1332,221,810,1857,2479,1
24808,1,2,1,48,0,0,0,0,0,0,18743,14054,14735,19478,15430,20114,2762,247,3773,996,1124,447,0
309762,2,1,1,35,-2,-2,-2,-2,-2,-2,2273,784,841,713,-88,-27,0,0,426,725,1561,7,0
358444,1,1,2,33,1,-2,-2,-2,-2,-2,248,-1119,-1496,385,-42,248,0,564,0,0,0,70,1
19666,1,2,2,38,0,0,0,0,-2,-2,14901,18163,33004,12264,5356,15617,2722,22,530,2583,88,0,1
15464,1,2,1,26,0,0,0,-1,0,0,16476,8389,8351,16116,4793,8642,8637,16,0,533,0,513,0
27206,1,1,1,33,4,3,3,0,0,0,3177,13732,3915,670,13236,24528,244,474,61,1338,92,231,1
32855,2,3,1,29,0,0,0,0,0,0,121449,109760,216088,188558,334719,61727,2665,0,2570,2383,4444,2034,0
70852,2,2,2,24,2,0,0,0,0,0,28431,16020,16066,11712,19180,11931,1085,330,2167,912,1409,1518,0
119683,1,3,3,26,-1,2,2,2,-2,-2,41162,-590,6240,2117,1013,2077,887,859,0,730,0,3,0
24436,2,3,2,61,2,2,2,2,3,2,46834,18596,13216,871,18118,22598,1199,1984,963,2048,238,125,1
292203,2,2,3,30,0,0,0,0,0,0,265,107057,30989,11284,18196,7213,4407,982,1863,1626,2167,2899,0
68979,2,1,2,26,1,2,2,2,2,-1,8403,255,-31,549,-1532,4526,0,617,0,278,246,546,1
181491,2,2,1,27,0,-1,-1,-2,-2,-1,1286,1216,-1769,-413,-161,-428,1692,1065,127,4213,58,3256,0
107824,1,1,1,35,-1,-1,-1,-1,-1,-1,3053,-261,-2077,265,433,-110,961,472,3251,672,4107,612,0
145104,1,2,2,29,0,0,0,0,0,2,40022,38326,135455,122175,196142,98415,2749,2938,1787,25307,87977,3741,0
100032,1,3,2,37,2,2,2,2,2,2,40920,41771,11857,41164,64585,58345,3041,1515,3000,1836,723,1530,1
242249,2,1,2,31,2,2,5,4,3,2,103486,120923,56328,199040,156384,90165,2744,6017,10086,12318,5379,2041,1
114125,2,2,1,41,2,0,0,0,0,0,231957,241415,222486,212041,126762,108126,72497,4586,8412,19109,11988,7911,0
217664,2,2,2,43,0,0,0,0,0,0,188416,280484,300844,274560,194922,131258,24675,5919,7638,4832,4775,21618,0
202637,2,2,2,29,0,0,0,0,0,0,76512,122902,97896,84749,-183,2511,2218,13015,3027,1813,4479,3095,0
57385,1,2,2,28,0,0,0,0,0,-2,53534,48930,834,51343,16724,1669,4209,2349,0,391,1947,366,0
52375,1,2,1,46,2,3,3,5,4,8,14916,-505,16791,346,473,19167,0,813,664,18,201,432,1
365452,2,1,1,34,-2,-2,-2,-2,-2,-1,29891,541932,504887,377853,488025,17090,1764,0,1582,0,5381,225124,1
371594,1,1,2,27,0,0,0,-2,6,-1,2138,-301,564,1278,2433,-176,3566,4183,1023,135,496,0,0
98765,1,1,2,26,2,2,2,2,2,2,47424,38949,47893,46636,44035,62874,2016,0,91,214,814,844,1
27547,1,2,2,25,2,2,2,2,2,2,14308,17702,8679,11298,8974,929,870,0,195,0,0,36,1
140635,2,1,2,26,-2,-2,-2,-2,-2,-2,-6,-1049,-138,609,-699,1024,1444,856,730,201,664,2619,1
183402,1,1,2,29,-1,-1,-1,-1,-1,-1,3963,1749,2447,245,-1629,-1,1159,0,0,325,0,453,0
53693,1,3,2,27,2,2,4,3,0,4,49044,38421,55811,37857,36667,42985,1271,2077,467,402,767,1913,0
63121,2,1,1,35,1,2,2,2,0,0,7614,15543,21355,32452,47687,53414,102,473,6848,3461,201,1746,1
16590,1,3,1,24,2,2,8,5,0,3,3923,14724,6747,8005,21861,9760,797,1509,2914,517,452,0,0
152844,2,3,1,39,-2,-2,-2,-2,-2,-2,-619,12918,6675,22517,13464,10027,1834,1167,1660,648,5460,258,0
516331,2,1,1,55,2,3,4,1,0,0,153286,385097,513932,349345,378646,191163,2970,14314,8880,21057,9901,194126,0
147838,1,2,2,26,0,0,0,0,0,0,108053,117804,120114,133115,61900,17346,2296,4766,2958,7509,1325,1167,1
387012,2,2,1,43,2,8,2,2,2,2,1028,100679,5117,168174,33157,153991,1459,1518,2774,49,748,5747,1
14550,2,2,1,25,-1,1,-1,-1,0,-1,3173,-369,-1674,5427,-331,-1302,248,366,1243,0,1790,2564,0
357307,1,3,2,49,2,2,-1,0,0,0,19165,14583,50171,7637,25061,44212,1415,396,52,2351,3099,0,0
419761,1,3,1,37,-2,-2,-2,-2,-2,-2,-2127,-1408,-915,-266,-1047,-106,71,0,0,0,0,0,0
32128,1,3,1,24,1,2,2,2,2,2,21438,13299,7519,2279,11831,-11,0,316,520,160,405,158,1
21637,1,2,2,22,4,3,4,2,2,2,37122,12651,44802,16402,39621,855,0,602,632,157,1741,0,0
201024,2,2,2,23,-1,-1,-2,-2,-2,-2,3351,3349,466,-1197,165,210,1331,54,0,0,1085,121,0
83030,1,3,2,33,2,2,2,2,2,2,15927,18768,27034,14937,44586,60573,1074,3623,1463,758,1579,1325,1
168693,2,2,2,27,-2,-2,-2,-2,-2,-1,1386,529,1145,715,621,439,3415,0,0,0,13,113,1
67615,1,3,1,42,-1,-1,-1,-1,-1,-1,3578,325,126,2482,-187,16508,4738,2877,10678,1105,646,15815,0
278661,1,1,2,33,1,-2,-2,-2,-2,-2,4053,1591,-935,1561,566,-1199,0,0,0,0,0,384,0
16142,1,3,2,22,4,4,4,3,2,2,12465,5479,14825,15573,1701,15629,111,746,0,0,134,262,1
53382,1,3,2,45,-1,-1,-1,-1,-2,-1,5,-1079,-621,250,929,-184,822,41,275,0,0,343,0
24010,1,3,1,50,2,2,8,7,0,6,18255,55293,54861,47250,32535,76745,0,2277,1162,754,255,7,0
275696,1,3,1,42,-1,-1,-1,0,-2,-1,32887,111023,-395,724,120,9323,1146,1859,3388,1864,0,6439,0
48229,1,1,2,25,2,2,7,7,7,7,1318,3032,1943,2618,566,83,0,0,0,0,0,0,0
340481,2,3,1,41,2,5,4,3,3,2,130376,138640,137154,171664,225153,198496,1905,1507,8827,56804,4368,2943,0
248732,2,1,1,31,2,2,2,2,2,2,486928,170915,414311,238471,150581,140550,2044,16628,8952,19017,5173,7685,1
426861,1,1,2,34,-2,-2,-2,-2,-2,-2,538,-1678,-551,-370,-210,-1562,0,0,0,0,0,0,0
29205,1,1,2,28,-2,0,0,0,0,0,12736,14513,2336,23323,24902,24442,1282,1438,226,101,4250,3439,0
383581,2,1,1,56,-1,-1,-1,-1,-1,-1,3785,3693,1635,11668,4246,7434,5296,4511,1168,926,300,20815,0
73458,1,2,1,33,2,2,2,2,2,3,123109,121027,60931,73974,88886,38655,393,1613,2102,494,204,0,0
10000,1,2,2,23,2,2,7,7,7,7,3114,2601,2786,3351,3050,1529,0,0,149,0,0,0,0
136654,1,3,2,50,0,-1,-1,-1,-1,-1,99428,-24,13677,1681,795,123992,4068,9197,9554,9248,3992,2081,0
24753,1,1,1,26,1,4,3,2,2,3,14581,14001,20942,32366,12571,14140,0,463,0,0,75,0,1
128746,2,2,2,30,-1,-2,-2,-2,-1,-1,926,-370,-916,-511,-266,279,899,277,62,325,53,143,1
165834,1,2,2,47,2,0,0,0,0,0,72679,114490,53525,51309,38450,39933,6471,3692,2468,2578,1139,1626,0
270927,1,1,2,27,0,2,0,0,0,2,309184,140932,182771,205850,180864,76047,3537,6427,3779,9898,4141,15791,0
13794,2,2,2,23,3,3,2,2,4,3,15703,26843,11884,9496,1255,10483,1371,830,0,32,318,0,1
294760,1,1,2,27,-2,-2,-2,-2,-2,-2,1756,619,-135,1199,-479,-725,997,2467,252,133,4577,110,0
15148,1,2,2,21,6,5,4,3,2,0,60993,85226,16872,16721,55982,27390,267,0,390,834,1377,427,0
25640,1,3,2,27,1,3,2,5,4,2,9998,26968,34132,27440,10216,8911,0,115,195,670,432,310,0
196266,1,3,2,42,0,0,0,-1,-1,-1,1835,3270,1663,2962,813,2068,3127,537,577,1979,1796,2868,0
46467,2,1,2,26,-2,-2,-2,-2,-2,-1,5125,1903,-1353,4471,-1790,-77,992,146,333,0,1442,1426,0
155730,1,1,1,56,2,2,2,2,2,2,71393,97865,75433,75041,101001,66412,9734,13619,7965,21931,1519,3012,0
97344,1,2,2,26,-2,0,0,0,0,0,34723,37206,49663,46705,44597,69623,3316,5001,2618,16211,1648,2344,0
52327,1,2,2,33,0,0,-2,-2,-1,-2,32830,38972,9652,47006,-69,-726,3666,798,207,2562,246,3288,0
69164,2,2,2,29,2,2,2,2,2,2,14515,-107,5136,12682,19523,17900,582,1489,950,562,1075,2116,1
174878,2,2,2,30,0,0,0,0,0,0,169090,124012,78041,76409,144595,50130,42826,2878,6297,8209,5930,6809,0
28681,1,3,2,45,1,3,6,6,5,4,39299,13874,18729,17866,22994,8386,19,933,823,0,219,256,0
18695,2,2,2,28,0,0,0,0,0,0,48344,45126,12880,53046,52164,13719,1827,2727,4287,3184,5353,2325,0
220669,2,1,1,44,-2,-2,-2,-2,-2,-2,4205,2177,-2007,-676,823,-1712,1270,0,20,0,0,411,0
96428,2,3,1,48,0,3,0,0,0,0,30385,79219,12622,28822,37617,42018,1490,1158,13809,692,5263,230,0
105266,2,1,2,31,2,2,0,2,2,2,42128,46374,50342,46931,65582,81261,2949,5904,90,2219,0,1759,1
643416,2,1,2,36,0,0,0,0,0,-2,20249,2987,30067,15359,9969,22272,10952,2651,10635,989,12718,440,0
232741,2,2,2,37,-2,-2,-2,-2,-2,-2,1989,3070,-612,1864,1287,15510,3136,0,4027,3127,8307,93341,0
376687,1,2,2,37,2,2,2,2,0,3,143807,150155,304644,87589,112419,149828,1624,10523,7280,12122,3979,5484,0
87613,1,2,2,24,-1,0,0,0,0,-1,139312,88459,49216,72622,412,63285,2858,0,1959,1123,3670,3672,1
300781,2,1,2,41,-1,-1,-1,-1,-1,-1,2086,-401,-1111,-490,-2049,332,936,1235,0,0,0,422,0
238616,1,3,1,44,-1,-1,-1,0,0,0,16880,12995,10259,20561,213164,18674,9715,2265,11402,4558,3766,141,0
81582,1,2,2,22,0,0,0,0,0,0,37912,54345,37662,40890,43790,42970,94182,3872,477,703,3967,132,0
78066,1,3,1,48,2,2,2,2,0,2,10697,14228,19939,26358,54055,19601,2196,982,1993,2198,0,1718,0
33516,1,2,1,32,4,3,2,2,0,0,20974,45115,47570,43097,52442,96647,361,1151,663,728,2217,1076,0
504989,1,1,2,45,2,0,0,0,0,0,44837,38714,93350,35665,39917,13875,928,25151,47243,20188,24130,38601,1
112482,2,2,1,25,1,2,2,2,2,2,44943,73169,12723,50479,55697,43400,127,1233,0,424,4548,2239,0
196062,1,1,2,25,-1,-1,-1,-1,-1,-1,3014,-1265,-1319,1001,1828,-277,266,750,129,0,0,221,0
90511,2,3,1,50,0,0,0,0,0,0,11503,32480,31264,92788,19555,22986,7125,1579,554,161,53,0,0
51945,1,3,1,39,0,0,0,0,0,0,38180,13449,59840,30130,8433,10373,1794,3559,588,4353,308,33823,0
24818,1,3,2,24,3,3,3,4,0,4,10021,15316,46755,33029,13913,10733,1242,177,1274,382,1359,0,1
159087,1,2,2,30,2,0,0,0,0,0,135349,235414,132992,179053,137677,84046,1439,7686,9251,6572,3188,5421,0
371025,1,2,1,33,5,4,3,2,2,0,31235,19618,15486,45957,65233,311169,0,170,230,517,1872,650,1
158388,2,1,1,29,2,4,4,3,2,0,439657,577622,540280,210281,297860,252127,9732,5782,12121,0,4242,228262,0
94345,1,2,2,26,2,3,4,4,2,2,45490,67317,48312,37959,95695,38016,0,618,299,240,5138,1061,1
53024,2,2,1,46,-1,0,-1,-1,-1,-1,13786,5848,14296,9446,5989,779,2157,3872,162,64,428,0,0
322995,1,2,2,26,2,0,0,0,0,0,124428,85978,60798,58860,3158,772,5140,2159,10547,857,5315,3408,1
151333,2,1,2,26,-1,-1,-1,-1,-1,-1,2736,16048,10106,469,-71,-737,2513,1438,528,58,165,0,0
339004,2,3,2,43,0,-1,-1,-1,-1,-1,1483,-295,3158,-483,1012,284,1100,1391,684,0,86,223,0
351592,2,1,1,42,0,-1,-1,-1,-1,-2,3716,1925,29663,3176,6421,1187,28658,4226,0,1004,0,537,1
101035,1,2,2,28,2,2,2,2,2,2,108573,88868,101462,44573,79940,60767,5196,8072,2324,1521,2738,24013,1
36550,1,1,2,49,8,7,6,5,4,3,39035,17635,26200,49754,35630,32231,0,0,0,90,129,246,1
91658,1,3,1,32,0,0,0,0,0,-1,34064,49849,17571,36872,84730,7767,1517,4915,4558,0,116,1296,0
220463,2,1,2,33,-2,-2,-2,-2,-2,-2,3598,2176,1918,1491,1691,401,1873,1922,8381,175,81643,130,0
114560,2,3,1,47,-1,-1,-1,0,0,0,1853,104218,78543,72620,65439,56515,1337,3011,3796,3068,5317,3171,0
122087,2,1,2,25,3,2,2,6,5,2,255874,480513,207029,182084,163445,100201,1695,4000,8847,2169,3125,52,1
89121,2,4,2,32,-2,-2,-2,-2,-2,-2,2807,1163,563,-642,1331,322,193,4529,867,35464,1809,416,0
207369,2,1,2,35,-2,-2,-2,-2,-2,-1,826,1094,-1359,-1181,406,-636,0,0,1655,0,223,1069,0
112925,1,2,2,26,0,-1,0,0,-1,-1,15836,1379,4108,-304,-560,502,2675,458,593,870,1466,2010,1
372449,2,1,2,35,0,8,-1,0,0,-1,26606,2623,37563,30537,49499,19156,1245,15473,2511,5252,37176,659,0
25274,1,2,1,24,8,7,6,5,4,3,25411,11868,10838,19361,30418,23608,0,0,0,0,650,164,0
97201,2,2,2,29,0,0,0,0,0,0,100486,99801,199800,15334,31758,10103,6296,413,3453,3391,1474,3051,0
21025,1,3,1,27,8,7,6,5,4,3,11293,30651,36568,26023,24742,18431,0,1073,548,551,49,123,0
28270,1,2,1,44,4,5,4,3,2,0,3448,15583,9248,3933,11256,22966,0,700,434,0,12,32,1
110468,2,1,1,36,-1,-2,-2,-1,-1,-1,10893,977,-2090,323,134,-1752,2823,177,1608,124,3210,3417,0
227679,2,2,2,42,0,0,0,0,0,2,193929,135499,158185,140189,159913,105642,10408,19443,14106,7307,1607,438,1
91154,1,2,2,24,1,2,2,2,2,2,41977,34804,11606,26337,133,1569,1900,0,0,0,0,130,1
21170,1,1,1,37,1,2,-1,0,-1,-1,1239,4820,221,-313,1355,12126,0,407,3838,1955,142,156,1
196287,2,2,2,28,-1,-1,-1,-1,-2,-1,11981,31936,1228,479,-765,-1391,3568,0,0,1030,106,531,0
89182,2,1,1,28,-1,-1,-1,-1,-1,-1,1790,-2056,-1637,-1357,919,-27,254,145,708,103,292,251,1
19217,2,2,2,23,0,0,0,0,0,0,11098,6710,19700,21746,57117,5686,1158,0,700,3228,1253,2699,0
198473,1,2,1,27,-1,-1,-1,-1,-1,-1,2903,1819,963,2415,1291,18116,6193,1243,822,2213,1282,643,0
93316,1,1,1,40,-1,-1,-1,-1,-1,-1,4869,-985,332,274,-1697,-584,1155,1304,1324,379,2061,454,1
171319,1,1,2,27,7,6,5,4,3,2,59347,27642,29597,72465,51777,92798,934,0,159,547,708,869,1
52131,2,3,1,36,0,0,0,2,0,2,39122,33165,45457,34424,38690,33860,206,6673,1281,2906,2513,212,0
85472,2,2,2,23,2,2,2,2,0,0,67231,38936,83506,149605,69741,64095,1547,982,2787,5688,2356,4908,1
24294,2,3,1,44,2,2,2,4,4,4,10697,21131,24429,21380,22198,13566,0,0,906,356,0,0,0
219414,2,3,1,44,2,0,0,0,0,0,154171,105471,97072,106783,135936,105045,4229,24443,5582,4667,5826,16248,0
335780,2,2,1,32,0,0,0,0,0,0,14343,114211,368470,17590,8184,2403,1625,3224,3634,1736,1,6128,1
410139,2,1,2,30,-1,-1,-1,-1,-1,-1,3424,520,14876,2306,-401,11708,10116,19767,8048,23265,32850,18188,0
86828,1,2,2,32,-2,-1,-1,-1,-1,-1,27675,3003,6459,25113,10434,15943,1708,11541,5382,2299,1973,698,0
101390,2,2,1,43,-1,-1,-1,-1,0,0,11606,3392,754,1510,13220,14824,2668,1905,1226,2018,4394,13854,1
361769,2,4,1,36,0,0,0,0,0,0,27169,67372,18365,101144,99180,69852,2095,1516,1643,726,3926,368,0
409728,1,1,1,36,1,2,3,2,6,2,309854,356245,257552,156028,246026,171187,225,786,1128,1648,3247,356,0
168345,2,1,1,45,0,0,2,0,0,0,248287,320845,308384,385394,142109,181247,1756,13897,45207,16440,7661,7735,1
14134,2,1,3,27,-1,-1,-1,-1,-1,-1,3814,2480,-979,402,-1801,-50,0,153,513,561,297,316,1
34296,1,3,1,38,3,2,2,2,2,2,11941,7299,11388,6909,18156,14444,8,1851,638,619,107,130,1
138124,1,3,1,47,2,2,2,2,2,2,227993,141245,74920,233959,114593,91346,2517,8924,4465,5171,1766,411,1
32289,1,3,1,36,0,0,5,4,3,2,412098,219387,477348,62327,78281,300097,0,876,645,0,12037,552,0
55914,1,2,1,41,0,0,0,0,0,0,13285,36268,36011,39938,17389,9292,640,129,395,267,3078,47,0
26779,1,1,1,33,-1,1,0,0,0,0,22331,15604,25061,15522,23450,14366,17988,13902,8453,653,292,578,0
83513,1,4,1,26,0,0,0,-1,0,0,34689,120698,16035,70071,61942,25742,28,3468,3626,2660,3419,1795,0
10000,1,2,1,39,2,2,7,7,7,7,1688,1040,1756,963,1672,912,0,0,0,0,53,0,0
