LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
83015,2,1,2,25,1,3,0,0,0,0,23850,38172,70142,78985,147113,56340,2420,3314,1817,2580,2556,25744,0
16240,1,2,2,27,0,0,0,0,-1,0,18688,16548,15029,17713,21295,2126,9552,2085,999,255,0,843,0
280704,2,2,1,36,0,0,0,0,0,0,76036,65993,143870,102082,78699,85063,3389,4404,2820,19744,5231,16682,0
466374,2,1,2,27,-1,-1,-1,0,-1,0,810,9502,16497,8426,23131,71309,87589,34710,5380,22921,4404,10494,0
45485,1,2,2,34,-2,0,0,0,0,-1,17590,23564,21395,13607,17424,14966,2099,3070,18353,341,2524,760,0
49199,2,2,3,28,-2,-2,-2,-2,-1,-2,17138,8760,11111,-688,209,22254,9051,8530,461,1552,438,696,0
49232,1,2,1,39,1,-1,2,0,0,0,20406,13702,2049,4167,13353,4063,2102,1229,899,18649,1881,21811,0
239795,1,4,1,32,0,-1,0,0,0,-2,20146,21110,9360,5677,10070,15605,5136,919,1002,0,4714,2240,0
182423,2,1,2,56,-2,-2,-2,-2,-2,-2,-729,-1508,-686,661,684,-46,0,1041,0,0,6,0,1
142781,2,2,1,50,0,4,0,0,0,0,33466,50736,76028,36160,43255,36348,6249,1738,2068,1646,3841,3017,0
24947,1,2,2,28,5,4,3,2,2,2,9144,14398,12005,16556,31581,15069,1618,10,898,0,177,0,0
13625,1,1,2,43,4,-1,2,3,0,0,231,4414,832,-137,362,1276,0,304,501,0,989,2667,0
12593,2,2,2,29,2,2,7,7,7,7,2258,1083,3119,1394,2782,225,0,0,0,0,0,0,1
89933,1,2,1,42,2,7,6,5,4,0,44889,35353,75977,43589,53145,68379,173,5307,947,45614,242,1432,0
49816,1,1,2,24,0,0,0,0,0,0,13123,19647,9606,14054,25477,30467,4774,3405,774,628,1233,264,0
98808,1,1,2,38,-2,-2,-2,-2,-2,-2,-1259,-816,183,586,1354,-176,689,1144,0,0,1251,1678,0
99073,1,1,2,48,-1,-1,-1,-1,-1,-1,668,663,547,-61,177,20780,644,1037,524,50469,8758,22677,0
10000,1,3,2,43,2,2,2,6,5,4,22824,26761,24418,19189,-404,1401,5486,8133,522,0,281,0,0
292286,2,1,1,29,0,0,0,0,0,0,16955,24321,19951,21211,448169,156427,2724,5418,778,474,35733,5544,0
24904,2,2,3,34,0,0,0,0,0,0,18041,19408,48690,6271,23649,48671,9258,3435,3023,7806,226,2533,0
42097,2,1,2,38,-1,-1,0,0,0,0,2699,2428,8393,12100,14300,1720,913,1754,4159,280,163,4135,0
154940,1,1,2,32,1,2,2,4,0,2,8920,-69,39355,9363,11290,793,2342,3381,471,2970,1508,1264,0
138870,2,1,1,47,-1,-1,-1,-1,-1,-2,6573,-328,-1144,118,1323,-837,5542,2723,708,0,316,498,0
182385,1,2,1,24,0,0,0,-2,-2,-2,10630,579,-1134,-290,1573,223,2732,0,333,388,0,85,0
71491,2,1,2,24,0,0,0,0,0,0,138172,18649,15606,13753,9927,5833,5028,1138,1137,73905,0,696,0
44583,2,2,2,34,2,2,3,2,2,2,24597,41623,7300,7149,47578,29802,502,1032,353,49,2183,1393,1
52350,1,2,2,24,3,0,2,2,-1,6,14680,12077,2793,1157,1910,204,3024,326,883,521,0,0,1
87140,1,3,1,66,-1,-1,-1,0,0,0,1946,-994,112,17375,19754,15526,760,1255,736,594,1904,2857,0
49280,2,3,3,25,0,0,0,0,0,0,37280,31936,43002,31091,17518,15128,1713,1739,2099,178,0,252,0
17851,1,3,2,52,4,4,3,2,2,2,20557,19772,18320,15272,21232,43248,192,270,476,0,1281,0,0
83586,1,3,2,29,2,2,2,2,2,0,85316,112640,54697,44343,94291,90086,1882,3338,1851,234,1746,881,1
29118,1,3,2,47,0,0,0,0,0,0,20180,57674,311396,23637,27113,1902,23833,5187,5298,245,5025,5194,0
28150,2,2,1,26,-1,-1,0,-2,0,-2,3269,3670,2224,-311,1033,-1122,776,601,762,0,130,2142,0
55277,1,2,2,31,0,-1,-2,-2,0,0,8544,30652,14638,7504,5856,5475,7818,2623,18378,3744,3776,3709,0
30669,2,1,2,23,0,0,0,0,0,0,12394,17816,9495,15104,12309,8395,1788,1189,5017,784,2215,6923,0
224045,1,2,2,27,0,0,0,0,0,0,36028,82152,43918,38231,146526,74225,13628,1706,7242,17478,4982,2927,0
10000,2,2,1,30,1,3,2,3,0,0,10349,26901,17156,16197,19100,1094,257,283,164,2206,2014,3995,0
191013,1,3,1,37,-2,2,0,-1,-1,-1,2515,2444,-239,-1237,1674,1416,5768,447,1792,0,86,10172,1
331109,2,1,2,23,-2,-2,0,-2,-1,-1,2871,1913,33788,12143,1199,-1080,3976,2010,48217,316,4507,923,0
140423,1,3,1,53,0,0,0,-1,-1,2,3395,1077,2084,2564,1695,1857,2199,253,1613,0,97,436,0
66936,2,2,1,47,0,0,0,2,-1,-2,8331,34629,33414,56753,3466,34930,5963,785,2464,1330,11367,3345,0
31764,1,1,2,37,0,0,0,0,-1,-2,15225,11259,12213,16448,17462,9890,2558,4947,849,1,131,72,0
29386,1,1,3,54,1,2,2,2,3,2,17755,3269,21164,10499,27317,17396,435,1586,81,1939,2235,1800,1
141238,2,2,2,50,1,2,3,2,2,2,6564,9683,6893,38421,21870,26689,0,4938,943,851,1873,905,1
193199,2,3,3,53,0,0,0,0,-2,0,92321,517,2220,-2316,455,1620,10294,2112,770,512,346,2197,0
144325,1,2,2,37,1,-1,-2,-2,-2,-2,-1404,-1986,1182,2653,3068,242,0,0,0,0,78,0,0
56490,2,2,2,26,0,0,0,0,0,0,33980,37562,42710,22308,12065,17205,222,1640,770,720,330,2670,0
49463,1,3,1,29,-2,-2,-2,-2,-2,-2,32087,9514,-2050,15731,10076,5045,1506,650,228,787,1895,2600,0
93804,1,3,3,32,2,2,0,0,0,0,84933,70495,77149,149410,128758,44536,751,2308,2654,3599,251,2519,1
76109,2,1,2,29,0,0,0,0,0,0,19190,44610,99354,41141,12867,1265,5748,3274,1687,0,1383,1483,0
429102,1,2,1,42,0,0,0,0,0,0,322172,389772,253884,57052,178340,182321,15919,7141,10099,4841,6153,9216,0
231201,1,2,2,33,2,0,0,0,0,0,109216,186136,224337,34387,18917,9798,3669,2126,1516,3034,3014,5232,0
137607,2,2,3,52,0,0,0,0,0,0,150236,100675,163143,162688,168117,160359,2435,4757,6742,8629,5553,3701,0
470497,1,1,2,40,-2,-2,-2,-2,-1,-2,-755,-2486,-958,-913,-774,-163,4513,2160,297,9961,0,1201,0
49394,2,2,2,55,1,8,2,2,0,0,15297,35328,30965,47197,48443,35948,463,922,1037,746,1203,334,0
25749,1,2,2,48,2,2,8,2,6,5,15707,14844,12440,12607,11172,21105,1080,0,406,948,495,828,0
75151,2,2,2,28,0,0,0,-2,-1,-2,11853,12212,6852,1417,206,343,24524,1012,112,797,0,118,1
350306,2,2,1,47,0,0,0,0,0,0,3694,11345,11088,13769,20587,4948,1569,2244,1202,431,1256,2715,0
81454,1,1,2,33,4,3,3,0,2,0,50414,20202,43066,42193,49606,42855,1833,2768,1113,850,1394,1536,0
45060,2,3,1,47,1,2,2,2,2,2,46496,47880,108020,26926,71642,35452,2606,4285,2813,139,1294,2168,0
245014,2,4,1,40,0,-1,0,0,0,0,129789,169448,171321,141115,205867,1341,6092,3529,6130,0,450,491,0
46099,1,1,1,42,2,0,2,2,2,2,42246,84285,59220,24989,55937,34214,1599,3770,2985,2432,0,1221,1
24462,1,3,1,25,1,2,2,2,2,2,26667,15939,6570,10015,22406,29673,1233,1354,935,0,245,3078,0
281798,1,1,1,58,2,-1,-1,0,0,0,18410,21263,23173,6953,9260,655,26380,23266,3827,10461,3272,8192,1
45969,1,1,2,42,1,2,3,0,2,2,30984,14089,27130,38791,42950,50752,466,3660,1428,0,231,1270,1
23448,2,2,2,24,0,0,0,0,0,0,21663,24665,13221,22477,24078,253,2425,2040,1597,425,66,0,0
281273,2,1,2,35,-2,-2,-2,-2,-2,-2,-1053,-992,-2689,304,1795,-982,1315,0,0,0,0,65,0
95353,1,1,2,36,-2,-2,-2,-2,-2,-2,9729,-1017,1110,-2951,2307,-517,1302,1753,0,671,0,13,0
45410,1,2,1,46,2,-2,0,0,-1,-1,19168,6621,14394,3043,19173,13359,6117,3935,2551,2448,2721,371,1
87543,2,2,2,38,0,0,0,0,0,0,95701,79421,148609,50273,111642,120977,2228,4116,2137,2630,359,2956,0
153889,1,3,1,48,4,3,2,3,0,0,150230,70385,67606,80934,88339,76658,4600,233,1682,1727,2480,1820,0
54862,1,2,1,55,0,0,0,0,0,0,54165,33627,42657,53964,61628,35096,4798,1450,3273,439,2685,1605,0
181586,2,2,1,46,-1,0,0,0,0,0,328268,4493,18450,210944,295608,20952,7405,1537,488,3025,4512,8636,0
148406,2,2,3,40,2,0,0,0,0,0,85904,14055,51542,32133,25601,54227,41718,3999,11499,2048,1877,2037,1
516021,1,1,2,42,2,0,0,2,2,2,37878,101407,87051,50713,97725,92018,19174,2813,109893,17201,9695,16032,0
15466,1,3,3,42,0,0,0,0,0,2,20176,6584,38607,31220,22413,19887,1645,5126,867,336,253,2077,0
28084,2,2,2,32,-1,0,2,2,2,2,21198,29568,20521,23747,19160,14519,13463,6660,8449,2729,1562,5986,0
373219,2,2,1,49,-1,0,0,0,0,0,21111,22036,15840,19999,16281,7867,2711,3437,3633,5395,3953,1411,0
165924,1,1,2,23,-1,-1,-1,-1,-1,-1,3550,1572,343,-428,2390,1244,740,623,351,0,234,385,0
21623,1,1,2,30,0,0,0,0,0,0,19020,19626,14528,3756,12040,18140,2963,4450,753,744,1691,1375,0
29763,1,1,1,44,2,2,2,2,-1,2,2581,18156,1486,147,1246,2482,3681,1350,0,88,0,229,1
106083,2,2,3,50,7,2,5,4,3,2,61207,75408,89439,27102,64030,63656,656,3550,110,856,3680,3666,1
242304,2,2,1,33,-1,-1,-1,0,0,-1,1804,2947,-1417,-2148,1573,1176,855,1545,520,87,185,381,1
87158,1,2,2,32,0,0,0,0,0,0,112524,51817,38854,38081,48364,30964,2729,1571,1410,835,816,30,0
236870,2,4,2,41,0,0,0,0,0,0,159206,191013,163178,104912,108063,110758,11569,4653,100171,6505,4898,9538,0
104322,2,3,2,35,1,-1,-2,-1,-1,-1,-1137,1017,1677,15916,29710,-395,3734,7540,1485,1845,4025,544,0
33541,1,2,2,29,2,2,8,8,8,8,1828,1323,1846,1407,-839,3010,46,0,0,0,317,2,0
295994,2,1,2,35,-2,-2,-2,-2,-2,-2,23246,1180,1468,26844,46075,1547,3392,2628,30261,40671,38893,38591,0
508343,1,3,1,44,0,0,0,0,0,0,183617,230429,137971,79585,203790,169349,640,5026,2363,4477,5484,8026,0
15008,1,2,2,45,1,3,2,2,2,5,12089,26418,8644,10042,23181,1597,532,0,1168,0,136,706,0
18826,2,2,2,46,1,-1,2,2,2,2,111,-1066,-1839,768,3442,-720,0,185,0,0,206,0,1
482499,1,3,1,33,-2,-2,-2,-2,-2,-2,4788,10696,319,14866,69,-68,3796,59213,3815,4352,293,14210,0
140584,1,1,2,35,-1,-1,-2,-2,-2,-2,2635,1516,1141,-550,-431,34,6881,387,7,0,265,310,0
14503,2,2,1,34,-1,-1,-1,3,0,0,1361,1012,1371,2081,26197,147,0,1211,664,285,336,933,0
155714,2,3,1,51,1,3,2,2,2,0,135278,7895,100319,130492,73028,82271,418,373,1308,611,3297,5790,0
151685,2,2,2,31,3,2,2,4,2,3,2177,4336,3587,1085,2528,3274,883,85,422,787,2789,1557,1
191495,2,2,1,46,-2,-2,-2,-2,-2,-2,1678,-1755,-1700,818,-454,275,2295,1725,1207,141,1083,15884,0
73797,1,2,2,35,1,8,6,1,4,3,2527,1658,-225,800,260,2196,851,0,0,0,131,230,1
261131,2,2,1,43,0,0,0,0,0,0,152307,181074,123201,83684,184849,169077,7651,10061,105899,141305,5560,17166,0
321838,2,2,2,41,0,-1,0,-1,-1,2,13440,22913,1774,-65,2796,-39,16495,489,929,38,0,2910,1
249987,1,2,2,51,1,1,-2,-2,-2,-2,355,506,-1350,11,902,774,848,652,50,122,98,678,0
115496,2,2,2,25,-1,-1,0,3,-1,-1,22350,1089,2194,-1686,1143,-74,1439,1344,316,472,0,398,1
127296,1,1,2,36,-2,-2,-2,-2,-2,-2,-82,505,66,-1036,-138,323,190,298,0,845,0,139,0
42842,2,2,2,34,1,2,2,2,2,0,34313,69364,18394,25565,16397,38289,24729,1364,976,2662,5787,3470,0
24957,1,2,2,40,4,2,2,2,3,2,21537,1342,23713,12658,17867,43929,417,0,0,75,347,1760,1
128847,2,1,1,31,-1,-1,-1,0,0,0,3138,3909,11297,1393,12910,822,4562,1962,464,616,1610,6695,0
16669,1,2,1,52,2,2,2,3,2,0,21855,26943,17314,18024,18359,25041,1227,1275,1005,1513,1987,2920,0
114398,2,2,2,35,-2,-2,-2,-2,-2,-2,-1227,-622,-505,2081,1061,-158,1687,707,1557,2492,0,1319,0
48432,1,3,2,32,-1,-1,-1,-1,-1,-1,7459,19044,5535,10844,44839,471,757,896,459,193,198,1752,0
158201,1,1,1,47,-2,-2,-2,-2,-2,-2,-1624,201,469,-666,-989,-63,939,15390,0,10729,4995,28732,0
18193,2,2,2,23,2,3,4,3,2,4,19335,-185,14144,448,3122,1481,0,147,0,0,126,0,0
160057,2,2,2,28,0,0,0,0,0,0,86682,114986,103055,90090,84573,145434,721,5024,6059,6326,4164,2374,0
10000,1,3,2,26,2,2,7,7,7,6,-284,2718,1617,1101,2115,550,0,513,1,0,1542,306,0
17239,1,2,1,50,0,0,0,-2,-2,-2,19761,15597,2141,-910,1416,-488,5119,1299,495,105,0,321,0
12629,1,2,2,25,3,2,7,7,7,8,2238,2446,1992,2638,1352,3009,0,0,51,0,0,525,1
16797,1,2,2,25,1,5,4,3,2,0,11532,10947,6268,32557,30733,11366,0,0,921,395,2220,2006,0
115436,2,3,1,39,2,2,2,0,0,0,115365,61197,102247,84993,80818,99401,0,3910,4492,6510,9419,2818,1
280715,1,1,1,26,-2,-2,-2,-2,-2,-2,1704,2152,18435,-2661,482,8758,581,825,503,0,0,368,0
70844,2,1,2,29,-1,0,2,0,2,-1,11717,19255,14508,18364,51277,13457,3275,3508,1820,439,314,532,0
174657,1,1,1,46,-1,-1,-1,-1,0,-1,16909,2281,15729,-346,17482,815,1870,4558,3326,2076,5275,3377,0
160048,1,3,1,39,2,3,0,4,4,3,145736,76178,54461,88746,67517,78935,0,3202,1997,682,56,0,1
10000,1,2,1,53,2,2,7,7,7,7,-49,-987,1615,1779,918,1250,0,0,0,56,0,0,0
165426,1,3,2,37,-1,-1,-1,-1,-1,-1,2259,1668,-65,-443,748,655,776,3688,6976,5921,4195,4531,1
124316,1,3,1,37,-1,-1,3,2,0,-1,24202,17824,19073,6955,9338,3093,835,2252,0,1724,2021,570,1
201622,1,1,2,51,-1,-1,-1,-2,0,-1,9751,1242,-380,8932,896,1213,1904,626,1092,1856,1452,1378,1
174246,1,1,1,38,2,2,0,0,0,0,116987,56466,135360,60236,116571,83548,1781,12641,2473,3745,3173,8029,0
278619,2,1,1,43,0,0,0,0,0,0,516371,384953,459706,281686,447606,334272,53444,4821,387,709,32018,193926,1
41946,1,3,2,24,3,2,2,7,7,-1,3654,2239,-387,1289,2404,2687,0,0,318,0,1156,1885,1
150695,1,1,2,28,-2,-2,-2,-2,-1,-2,551,1957,5,1852,3117,956,2366,965,0,1423,22,0,0
514945,1,2,2,30,0,5,4,3,2,0,347810,83254,133603,265370,102540,172860,4761,9317,3948,1973,10987,31321,0
23389,2,2,2,35,1,3,2,0,0,0,109382,23168,27174,33196,15554,44293,1248,2255,1974,1972,2404,663,1
52614,2,3,2,50,0,0,0,0,0,0,58561,66475,75580,41836,96529,24292,4303,1711,2183,4876,4582,2758,0
276111,1,2,2,30,-2,-2,-2,-2,-1,-1,102,-1625,1252,3793,2980,846,92864,2970,1311,535,2020,1915,0
152002,2,1,2,24,1,2,2,2,2,2,33517,64620,32191,38605,87851,44563,1782,57,438,59,4246,1712,0
242691,2,2,2,37,-2,0,0,0,0,0,223176,215552,294199,280097,204236,163777,23987,3732,11630,39946,5140,16072,1
205011,1,2,2,30,-2,-2,3,-2,-1,2,12516,19031,15282,16543,1028,17842,0,1299,0,3517,25,562,0
142051,2,1,2,32,2,3,2,2,2,2,144580,103300,105602,71184,106634,35340,2403,1413,7754,246,5327,1929,1
54173,1,3,1,54,0,0,0,0,0,0,49253,43578,17892,26222,70155,35110,1061,3870,474,3438,936,283,0
13504,1,3,2,32,2,2,7,7,5,4,8858,2149,10508,26475,1246,530,0,1043,117,0,310,193,1
57125,2,2,1,52,0,0,0,0,0,0,13035,13379,8441,18545,29809,15009,2784,5322,787,1317,879,1674,0
177278,2,1,2,29,-2,-2,-2,-2,-2,-2,83,1664,-246,1197,124,80,0,646,2156,0,9547,407,0
51130,2,3,1,42,1,-2,-2,-1,-1,-1,235,61423,1274,40288,25631,45222,425,441,3192,2629,3974,22934,0
28860,1,3,1,43,1,2,2,2,3,2,20552,13865,19996,4938,23959,19876,1101,0,0,855,279,767,1
20997,1,1,2,26,0,0,0,0,0,0,2010,3262,-344,-766,10187,-388,0,96,572,1062,1217,2196,0
473523,1,1,2,39,-2,-2,-2,-2,-2,-2,44133,24442,68208,18775,113759,2644,4446,14131,5251,73740,27333,22202,0
45030,2,1,2,26,0,2,0,2,2,2,9475,40371,8247,22599,23202,1074,457,4275,649,664,58,660,0
32549,2,2,2,40,0,0,0,0,0,3,19328,14851,20539,14208,19401,17661,4090,960,3597,2198,261,169,0
231568,2,2,1,33,-1,-1,-1,-1,-1,-1,802,3159,-207,-818,2361,1261,5334,2599,1623,755,2925,5529,1
302522,1,2,2,45,0,0,0,0,0,0,135735,80165,121760,69395,76308,122796,6363,18409,20253,5528,5868,8491,0
119291,2,1,2,24,-2,-2,-2,-1,-1,-1,9326,8783,12144,1181,50692,46505,3929,16931,19128,41343,1482,78894,0
19484,2,1,2,29,1,2,2,2,2,3,14789,-2,8202,12299,873,1115,102,2376,318,0,0,0,0
130427,2,2,2,31,4,3,4,0,2,0,14461,11039,5442,12974,78549,19663,0,730,2872,1723,1968,2422,0
216490,1,3,1,46,0,0,0,0,0,0,113558,75061,68545,65591,63093,80988,7868,428,1207,1256,5983,2127,0
54394,1,1,1,51,2,2,2,2,2,2,11863,34125,4364,27043,20468,46652,172,1251,0,356,139,114,1
184364,2,3,1,54,-1,2,2,0,0,0,109298,101172,142600,46791,105100,75373,65186,6297,82415,96174,5953,3956,0
44845,2,3,1,36,2,-1,-1,0,0,-1,10379,10713,14870,17102,21319,9560,7989,5093,1485,0,302,10892,0
63105,1,2,2,44,1,2,0,0,0,0,11776,-812,13650,25087,40402,32388,413,5645,1358,1951,4360,1238,0
14865,2,2,2,26,2,2,4,4,5,4,24531,4650,-5,2955,1920,763,1803,1261,1420,0,4,0,1
247912,2,2,1,55,0,0,0,0,0,0,134986,140154,133615,113869,87666,103789,3185,3864,3746,3610,6788,0,0
145522,1,2,2,52,5,4,3,2,0,0,148770,90864,72539,64496,93423,97388,1330,1871,0,6589,6403,1456,1
76134,1,2,2,57,2,3,3,3,2,2,48853,52534,40621,24884,74911,48184,5567,3878,1235,0,2099,1097,0
37170,2,2,2,24,3,2,4,4,4,4,247,-236,5034,16239,864,90,0,327,0,407,272,548,0
249936,1,2,1,47,-1,-1,-1,-1,-1,-1,5328,2700,163,1965,106,186,288,0,0,239,291,785,0
117321,2,4,2,35,0,0,0,0,0,0,236725,249309,201617,143052,233606,149689,10203,2762,9025,6569,5027,4028,1
181642,1,3,2,29,-2,-1,-1,-1,-1,-1,9658,16115,13926,21396,20024,20896,1760,33809,45231,11206,13743,15337,0
189803,1,1,2,26,0,0,0,0,0,0,118529,130264,151141,165812,88026,197506,9465,4814,1066,3485,4257,5195,0
128971,1,1,1,49,-1,-1,-1,-1,-1,-1,-1460,-498,2462,2291,1585,1417,0,234,0,0,553,0,0
23121,2,2,2,32,2,0,2,2,2,2,21022,23817,15464,22927,15185,8909,985,2349,658,0,496,1,1
12157,1,2,1,53,8,7,6,5,4,3,12008,1533,-1866,20158,25295,13880,0,0,0,0,332,0,0
24027,1,2,2,28,0,0,0,0,0,0,23255,13041,15593,12631,17400,20363,11446,4302,888,0,114,536,0
270858,2,1,2,46,-2,-2,-2,-2,-2,-2,719,2282,16249,1671,1129,-657,446,3344,1126,6198,263,743,0
128552,2,1,2,25,0,0,0,0,-1,0,17895,10620,-175,17472,2914,20555,1346,4744,767,2412,3187,1482,0
24970,1,2,1,55,3,2,4,6,2,2,14989,11360,11999,11781,271,17345,1152,1901,585,0,0,2175,0
289650,2,3,1,54,-2,-2,-2,-2,-2,-2,92306,54925,13613,952,90323,73418,2056,4812,469,2009,4459,14916,0
212015,1,1,2,29,-2,-2,-2,-2,-2,-2,796,85,19241,23713,691,8662,2997,520,0,555,509,249,0
234920,1,2,1,36,0,0,0,0,0,0,94308,121652,94774,95690,69310,92012,3389,460,3224,5279,4399,5586,0
56371,1,2,2,32,0,0,0,0,0,0,96500,39964,102427,93896,34259,35496,8466,3969,1604,587,954,4659,0
42681,2,2,2,51,8,7,6,5,4,3,45416,1321,24628,44949,27863,27441,572,0,29,56,0,0,0
81122,2,2,2,27,0,0,0,0,0,0,68114,68806,35241,59269,94191,36714,2829,3945,2144,2615,5173,1766,0
17179,2,2,2,30,8,7,6,5,4,3,9911,1839,14714,727,32908,-141,0,439,0,18,177,0,0
10000,2,2,2,23,1,2,4,3,2,4,2652,-328,-1637,-571,3175,1037,0,0,246,426,1821,62,0
525271,2,1,2,37,0,0,0,0,0,0,298141,133995,134975,109533,111042,217022,3962,9429,2607,19159,4427,3592,0
82360,1,2,2,25,0,0,0,0,0,0,45013,52703,117495,13945,12470,52236,10097,4906,1244,350,4264,7930,0
23883,1,2,1,49,1,2,2,2,2,3,18920,21098,16427,8791,15676,1779,501,728,224,0,30,692,1
490166,2,1,1,40,1,-2,2,2,0,0,40224,52076,26112,28484,42157,17201,628,1328,2032,28448,4923,3668,0
90769,1,2,2,56,0,0,0,0,0,0,19384,15974,10298,13945,1024,1683,4484,2938,2335,217,0,398,0
193778,1,1,2,46,-1,-1,-1,-1,-1,-1,1327,16171,18462,10384,1983,2372,3405,1115,1234,13828,4491,1101,0
53087,2,2,1,57,0,0,0,0,0,0,60724,68939,73772,32478,65270,47329,5534,4212,3060,2409,2322,4183,0
246965,2,1,2,30,-1,-1,-1,-1,-1,-1,9605,1,2320,-232,21878,1525,3873,6367,22740,6117,979,6217,0
135281,2,1,2,27,-1,-1,-1,-1,-1,-1,1523,712,144,599,1297,1405,1027,1757,516,0,169,987,0
28029,1,2,2,46,7,6,5,4,3,2,18299,1015,524,-694,1464,2485,0,0,0,0,0,1349,1
54414,2,3,2,48,0,0,0,-1,-1,-1,56215,20616,15983,45382,40385,42975,4337,2404,2073,771,4756,4340,1
20180,2,2,1,52,2,2,2,2,2,2,8690,40174,39480,45712,52791,42075,886,2415,587,0,0,1853,1
12723,2,3,2,26,3,2,8,4,5,4,2085,2248,655,11623,154,275,316,625,272,0,207,81,1
78209,2,2,2,22,0,0,0,0,0,3,49262,52782,48489,32302,55977,25293,5973,4156,3366,2050,398,474,0
59946,2,2,2,24,2,2,0,-1,-1,-1,-80,-307,-646,1365,1279,-430,756,901,0,1651,0,507,1
99548,2,2,1,26,-1,-1,-2,-1,-1,-1,-520,353,711,1016,-1032,360,3064,668,3487,2333,10974,121841,0
269759,1,3,1,47,1,2,0,0,0,0,14835,46330,40857,5351,9968,51133,975,3767,975,7319,401,5418,1
42336,2,1,2,24,0,-1,0,-2,-1,-2,3865,9631,246,-492,-83,-270,11069,1097,0,618,0,279,0
207015,2,4,1,58,0,0,0,0,0,0,168452,147762,175035,107968,145886,197904,5558,8334,8282,2125,2404,1685,0
12006,1,2,2,26,2,2,3,2,0,5,11431,15022,12448,1826,3082,-153,290,44,0,231,0,81,0
472231,2,1,2,54,-1,0,0,0,0,0,306217,393347,405360,291305,333759,176520,2628,2249,387,932,986,4659,0
42285,2,3,3,29,0,0,0,0,0,2,40294,41687,49842,53839,42846,32467,3113,1850,555,284,4886,801,0
20005,1,2,2,24,2,2,2,2,2,-1,21727,17701,15748,3835,17675,12493,0,1651,1277,335,134,2200,1
133073,1,1,1,41,0,2,0,2,2,2,123478,118681,144179,141346,99652,72017,2646,11060,5867,2819,4446,5387,0
50865,1,2,2,55,2,6,5,4,3,4,39207,30071,27050,-428,2109,615,803,208,204,0,141,186,0
155230,1,2,1,39,1,0,2,2,-1,-1,10284,13840,14502,14874,632,12827,1348,551,609,0,265,901,0
21576,1,2,2,25,0,0,0,0,0,0,25646,58166,9587,19424,46956,50197,1246,647,2451,1040,649,1026,0
290343,1,4,2,24,0,0,0,-1,-2,-2,18330,3358,143,-342,911,2153,2878,21,0,881,382,0,0
44093,2,3,2,28,2,2,7,7,7,7,-157,1450,1562,-10,1121,381,0,221,0,75,0,0,1
