LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
162134,2,1,2,29,-1,-1,-1,-1,-1,-1,4454,1952,967,2290,-340,108,325,453,341,720,1545,280,0
25545,1,2,2,25,0,0,0,0,-1,3,16066,15220,4131,16669,4659,11223,1107,666,6154,691,20,441,0
30100,2,2,3,27,0,0,0,0,0,0,510132,24254,23186,12096,11202,16054,5703,1936,2326,235,1339,5030,0
150709,1,1,1,42,1,2,-2,-2,-1,-1,-910,2559,-291,-26,2889,-319,0,699,618,0,0,0,0
162252,1,2,1,29,2,0,2,0,0,0,156597,107296,120293,157602,84998,74959,1872,5695,2343,4154,3971,2658,0
263875,2,2,1,46,-2,-2,-2,-2,-2,-2,2857,565,902,-721,-507,480,5289,0,319,0,35,0,0
197106,1,1,1,57,0,4,0,0,0,0,135050,117349,37167,104597,12442,87164,4945,70152,667,1809,2421,3366,0
23743,2,1,3,46,1,4,3,2,2,0,20987,16798,5460,27602,6702,-398,363,133,1513,408,0,297,0
25023,1,3,1,49,4,3,2,2,2,3,14831,44403,11816,24443,29903,17613,0,848,1187,355,958,2154,1
29143,2,2,2,25,3,2,2,7,7,7,3928,593,3205,3789,3107,203,0,4,59,0,0,0,0
25299,1,2,2,28,3,2,8,5,4,4,6789,12817,17038,1603,2717,1729,0,0,679,0,0,0,0
10000,2,1,2,34,0,0,0,-2,0,-1,10630,16054,5369,13805,28,231,2310,785,1879,5515,813,0,1
361952,2,1,2,30,-2,-2,-2,-2,-2,-2,3631,2412,-249,457,-146,1840,161,0,316,0,427,52,0
281748,2,1,1,55,-1,-1,-1,-1,-1,-1,2466,984,-1276,447,-210,-533,255,369,1875,2419,34,3,0
22033,2,1,2,39,3,2,2,4,0,4,11718,16409,13324,24732,12420,532,503,1468,1936,0,630,0,1
88003,1,2,1,34,0,-1,0,-1,-1,-2,8339,34479,183,-701,1461,-262,15118,1845,7634,0,1370,735,0
102608,1,1,3,39,2,-1,-1,2,-1,0,18287,34817,16021,53825,91539,40331,2664,5231,5292,8569,1964,18369,0
59736,2,1,1,66,0,0,0,2,0,0,14670,21628,33890,17240,18045,8960,1273,2542,484,664,0,1506,0
312487,1,1,2,36,1,-2,-2,-2,-2,-2,1744,-536,-1552,-1609,-847,-2651,485,0,717,0,1295,0,0
112901,2,1,1,35,-1,-1,-1,-1,-1,-1,-109,2278,658,17401,15979,-1358,1960,354,3571,2816,979,1346,0
85381,2,4,1,49,0,-1,-2,-2,-2,-2,11963,-352,16829,366,186,-1719,2292,1275,500,0,22,870,0
47523,2,1,2,37,2,0,0,-1,-1,6,19597,10181,-427,704,24288,43311,277,5544,3276,774,704,599,0
33060,1,1,1,47,2,2,2,2,2,2,19968,16255,4453,16327,16745,14080,266,1622,174,0,0,1319,1
204224,1,1,1,49,3,2,2,0,0,0,213558,7504,172383,173223,118234,154223,15128,7143,6892,7656,4728,1206,0
27804,2,3,1,39,0,2,2,2,0,3,17762,26114,30716,18983,21547,33671,1195,1600,984,223,39,0,0
160803,2,2,3,53,0,2,0,2,3,3,45465,51120,39001,19655,15237,875,1474,3620,1022,784,2655,4501,0
90601,1,2,2,33,1,4,3,2,2,2,102102,122061,87783,245722,77349,58121,315,0,1690,225,2687,6535,0
34081,2,2,2,27,1,2,2,2,2,2,10962,12610,43475,19892,20093,6030,563,1102,4739,144,0,231,0
228869,2,2,1,43,0,0,0,0,0,0,103378,49759,28218,46291,62352,49680,10897,1877,4333,8424,780,3259,0
241297,1,3,1,55,-1,-1,-1,0,0,0,143178,89167,138430,148962,28658,90857,0,3714,2215,87233,2120,1334,1
87829,1,2,2,27,0,0,0,0,0,0,44557,45752,37059,27061,49713,14505,1465,4595,25167,3431,8314,2241,0
162180,1,2,1,38,0,0,0,0,0,0,73936,20177,62439,19893,94517,10623,739,4722,3658,3534,2663,1965,0
135313,1,1,2,26,0,0,-2,-2,-2,-2,7286,6251,27296,943,-201,-2194,23777,1175,2224,0,133,132,0
25425,2,2,1,24,-1,3,2,2,0,0,17580,21914,15628,19930,15676,3357,516,174,682,117,2558,1107,1
32945,1,2,2,38,2,0,0,0,2,-1,2478,867,-519,3428,20279,1827,962,0,904,185,0,0,1
163283,1,1,2,49,0,0,0,0,0,0,104052,49945,28877,21275,35408,68081,6298,37072,3108,4339,4756,1381,0
29830,2,3,1,40,2,2,2,0,0,0,16891,9450,18264,26038,23147,1739,3846,3720,4763,2166,374,1037,0
200874,1,2,1,45,-1,-1,-1,0,0,0,7322,20858,5910,11391,10737,42589,7894,3445,3813,15002,2494,873,0
265318,1,1,3,29,1,-2,-2,2,-1,0,-1928,9940,13748,35045,-796,11037,915,972,7651,7281,6175,0,0
220151,1,1,1,35,2,2,2,2,2,0,106210,182465,142950,200681,103052,77367,5748,2801,3472,8131,763,1926,1
31316,1,1,1,41,2,2,2,2,2,2,15985,14072,4783,21796,17891,29870,1045,1575,464,0,256,0,1
208159,1,2,3,70,0,0,0,0,0,0,114698,262377,147860,106871,70315,107584,7823,6589,4254,5319,5417,8027,0
391580,2,1,2,31,-2,-2,-2,-2,-2,-2,2546,2777,-703,-496,-2130,-516,1207,233,0,467,106,1765,0
141542,1,1,2,37,-1,0,0,0,0,0,101738,2304,1832,88708,22950,39015,1015,1924,2109,65,3810,318,0
306477,1,1,1,45,-2,-2,-2,-2,-2,-2,16306,10190,-17,13466,844,1239,3403,177,503,95,3022,2138,0
55973,2,3,1,38,0,0,2,2,0,0,40992,50526,38826,56414,47002,29733,542,5968,1442,445,307,2015,0
183096,2,1,2,30,0,0,0,0,0,0,220752,122669,71223,49386,56816,55889,5667,4395,9840,6013,10310,7001,0
26294,2,2,2,27,0,0,0,0,0,0,22217,6425,12304,29414,16053,16437,1536,5742,3865,879,1568,1844,1
199521,2,2,2,40,0,0,0,0,2,0,49739,132046,44661,176690,47858,81524,3307,6746,9901,3251,3404,6484,0
99673,2,2,3,35,2,3,0,0,0,-2,15059,22536,7168,1360,18626,11839,1152,811,524,265,983,276,0
322083,2,2,1,28,1,-2,-2,-2,-2,-2,-911,3333,55,-792,-1294,-2417,0,474,181,0,0,0,0
215304,1,1,2,38,0,0,0,0,0,0,135566,315384,191508,227923,49566,133151,21199,10189,2091,13726,4527,11377,1
23476,1,3,1,49,2,2,2,2,6,5,10938,13009,4226,30376,77708,50018,0,2079,2226,97,660,69,1
29763,1,2,1,35,2,3,0,0,0,3,13553,2528,7875,15954,29725,15369,479,1811,48,1179,3105,1295,1
54073,2,2,1,36,2,-1,0,2,0,0,27196,20636,68794,6907,16107,35744,1584,5586,2942,1318,1360,2707,0
98098,1,2,1,37,4,4,2,2,3,0,94705,166318,65142,106516,85548,62073,1872,1359,2984,12512,2599,1322,1
70661,2,2,1,29,1,2,2,2,2,2,552,16506,13871,19241,1780,-675,666,235,448,0,0,0,0
674158,2,4,2,34,0,0,0,0,0,0,297618,239816,124513,173446,124462,147442,2567,3985,19125,691,9316,1858,0
29968,2,1,1,47,1,2,2,2,2,2,10645,17233,9371,67479,90679,35467,2289,1653,5172,0,922,590,1
101699,2,2,1,31,2,2,2,2,2,0,21893,35207,18563,43437,69714,16376,932,1725,1653,1962,1268,1602,1
28313,2,1,2,35,1,0,2,2,2,3,26018,21353,14258,18900,24170,9551,124,1697,1520,539,799,810,1
261178,2,1,1,74,3,2,2,2,2,0,303012,205091,98818,152417,123403,102138,1128,4586,386,7696,3778,1651,1
356028,2,1,1,41,-1,-1,-1,0,0,0,9303,1805,21140,3805,10844,5974,2743,5574,3958,5592,1141,2786,1
193192,2,1,1,56,1,-2,-2,-2,-2,-2,-461,1755,1366,-1172,601,-729,0,0,0,0,0,0,0
270951,2,1,1,32,-2,-2,-2,-2,-2,-2,2641,1082,46,883,-473,1028,824,187,1029,0,471,0,0
110527,1,1,2,26,0,0,0,0,0,2,81458,42259,37299,34726,27947,27851,22064,2906,4793,72584,2162,4302,1
394278,2,2,2,34,0,0,2,3,0,0,16342,51680,10532,34708,9753,14313,22612,4583,19277,243,6192,10574,1
20523,2,2,2,27,4,4,2,2,2,3,16847,15459,12113,60518,19935,21128,490,500,1204,0,1003,1258,0
127428,2,1,2,26,0,0,0,0,0,0,6951,154533,72178,103435,36000,75773,2160,4248,3082,6078,3989,5334,1
242627,1,1,1,39,0,0,0,0,0,0,317876,247893,243906,196907,226235,226092,26398,9040,7426,10784,7886,10686,0
507226,2,1,3,44,0,0,0,0,0,0,340061,389880,226441,288940,133922,223670,12870,8225,22383,12112,4463,7292,0
82886,2,2,1,25,1,2,2,2,0,2,94821,90367,88298,90362,82893,65034,3329,4312,3282,3407,1221,2073,1
103261,1,3,3,42,-1,-1,0,0,0,0,17848,21934,9954,17574,49600,22179,2345,1241,3383,1175,15693,1766,0
86215,2,1,2,25,1,2,2,2,2,2,17085,16585,34959,37421,42861,10636,5408,3094,446,792,3413,397,0
18819,2,2,1,45,0,0,0,2,3,2,4706,16227,1613,820,15930,-5303,1372,4263,571,449,431,269,0
78517,2,1,1,41,-1,-1,-1,-1,-1,-1,986,1694,-1662,-1681,-1423,-558,439,764,0,0,655,0,0
53988,2,1,1,37,0,0,0,-1,0,0,9687,40653,29468,37926,19335,16503,2068,1481,4115,2345,719,3776,0
257185,2,1,1,44,2,0,2,0,2,0,439067,327912,340694,317704,213727,273610,2159,1843,5186,328,5764,10183,1
135963,2,2,2,25,3,2,2,4,3,2,1172,1298,976,3937,1570,-554,0,0,654,44,0,0,0
101939,2,2,1,39,1,-1,-1,-1,0,-1,21435,11497,16949,24034,26447,37483,3109,45354,3487,14613,1263,7111,0
251010,1,2,1,49,0,0,0,0,0,0,132396,182840,131187,213390,17057,22433,2889,5459,2662,3220,5372,5754,0
79902,2,1,2,23,2,2,-2,-2,3,7,49828,174,-976,1053,-470,-1240,513,29,637,116,0,0,0
21572,2,1,2,26,1,-1,-1,-1,3,-2,1087,945,1609,-2220,-1375,-1676,1229,1944,841,0,395,4370,0
20844,1,2,2,44,2,2,8,0,6,8,19732,19090,2746,16647,11919,15702,3090,1806,598,317,0,829,1
183801,2,1,2,28,-2,-2,-2,-2,-2,-2,10302,1291,1373,-1210,1953,-99,1056,601,731,51,207,0,0
21159,1,2,2,22,1,0,0,-2,-2,-2,339,-2715,-1646,-96,548,-2469,1940,613,340,0,338,69,0
122245,2,1,2,33,1,2,2,2,2,5,30935,11816,56367,95893,60534,66289,0,950,633,0,618,198,1
125022,2,1,1,56,2,2,2,2,0,2,13010,124248,61643,55109,51030,15260,1592,2530,1442,986,2228,450,1
296090,2,1,1,33,-2,-2,-2,-2,-2,-2,-613,998,-1565,-861,499,-223,1032,773,447,375,138,0,0
30278,1,2,1,49,2,0,0,2,0,2,48163,21747,25908,23326,33676,29226,3766,41393,1931,7327,21602,2613,0
165255,1,1,1,46,2,5,4,3,2,0,3745,57575,100740,135470,93790,92488,3460,272,601,642,0,352,1
81563,2,2,2,42,3,2,2,2,2,2,46662,40848,49320,65999,35054,36094,2344,1475,1997,2025,1189,1099,1
331706,2,1,1,47,1,2,4,3,4,3,2910,4159,390400,223857,14561,-25,1122,764,1470,594,28,46,1
217562,2,1,1,26,-2,-2,-2,-2,-2,-2,2154,1994,2348,527,35,996,1440,1038,773,152,79,0,0
116881,2,2,1,31,1,0,1,1,5,4,9685,1216,7918,16049,216,10952,2472,1883,3123,0,3809,572,0
193410,1,2,1,38,1,2,-1,-1,0,0,120857,152540,153441,190627,92140,102391,5962,3859,1956,7576,3971,3504,1
26334,1,2,1,50,0,2,0,0,2,2,52335,39066,23195,39837,21090,10014,197,1089,886,705,0,72,1
82346,2,1,1,27,1,1,-1,2,-1,-1,11580,-749,16101,-10,-313,4168,1404,2415,2195,450,1487,1588,0
595865,2,1,1,42,1,1,4,3,2,0,226846,448788,36303,377027,78289,297271,28697,17036,8393,16965,8589,15205,0
226537,2,1,1,40,-2,-2,-2,-2,-2,-2,16160,6300,-249,-527,-492,600,656,9253,1492,112,3136,0,0
52727,2,1,2,29,-1,-1,2,2,2,2,49995,5648,10136,37320,24068,-1156,4130,961,1848,1502,826,278,1
25626,2,2,1,57,4,3,3,3,2,0,16953,12580,11295,22516,43718,21623,0,0,440,53,7,0,1
194024,2,1,1,36,0,0,0,0,0,0,183407,200951,91049,131294,97965,143230,11104,10306,4581,6272,9696,9522,0
39670,1,3,2,33,2,0,2,0,2,2,14763,8656,18454,12729,11648,1511,12296,8138,3293,0,0,5387,1
187325,2,2,1,43,-2,-2,-2,-2,-2,-2,626,76,-1728,-99,710,982,0,0,1994,219,0,0,0
85868,2,1,2,26,-1,-1,-1,-1,-1,-1,1720,2900,3652,4174,3064,-268,1534,1347,4833,490,1732,1032,1
175040,2,1,2,27,-2,-2,-2,-2,-2,-2,1945,603,-951,-2715,-734,-311,3943,635,788,276,66,0,0
202277,2,2,1,29,1,5,4,3,2,0,107825,82527,79047,126562,62060,65738,2144,7395,5284,7478,4130,2549,0
16949,2,2,2,27,-1,2,-1,-1,0,0,3260,20380,3431,1685,3679,10138,496,798,1051,4797,1869,101,0
45950,2,2,2,27,2,2,2,7,7,6,2112,3892,2668,3055,1451,813,0,252,0,0,0,0,1
378450,1,1,1,49,-1,-1,0,-1,0,0,92260,14005,69589,41379,36331,35494,13104,32527,122621,49895,8493,162865,0
24656,2,1,1,36,2,2,7,7,7,7,1428,-15,2082,939,26313,93,405,119,661,0,0,0,1
20483,1,2,1,36,2,3,4,3,2,0,16166,8776,11854,41340,79891,40814,46,747,843,233,3845,1168,0
493865,2,2,1,35,-1,2,2,0,2,0,8952,16469,27440,43756,40084,2710,571,1028,2478,667,225,4625,1
133257,2,1,1,42,-2,-2,-2,-2,-2,-2,364,12674,425,-1362,243,334,2442,95653,4651,901,417,2102,0
235264,1,1,2,31,1,-1,2,-1,0,0,19544,2659,13659,6579,-1016,457,904,2712,1088,22,5238,7542,0
79156,2,2,1,29,-1,-1,-1,-1,-1,-1,1235,761,670,1162,652,-938,1003,1659,143500,103863,958,887,0
24593,1,3,2,40,2,2,8,4,-1,3,2656,1391,2082,2018,2796,2489,1263,829,643,262,0,0,0
16580,1,1,1,42,2,2,7,7,7,7,598,4937,4467,2589,2747,3666,0,0,229,0,0,572,1
195791,2,1,1,46,-1,-1,-1,-1,-1,-1,2172,3057,-429,10287,-1034,-632,15827,3774,1120,90,3949,43910,0
22013,2,2,1,31,3,4,3,2,2,3,12977,18587,11842,27689,27069,775,1142,0,0,256,0,416,0
83873,2,3,2,41,0,0,0,0,0,0,61268,8329,12058,39994,53104,21926,2908,552,5260,5186,2595,2650,1
138211,2,2,2,28,2,0,0,0,0,0,131499,181689,52457,89421,64790,15970,8131,5685,3281,695,1811,2646,0
195531,2,1,2,32,0,0,0,0,2,-2,584,15038,17849,9824,2707,1026,4302,4773,462,842,1269,13304,0
17345,1,3,2,29,3,2,2,0,0,5,16697,16763,12398,28948,14106,9463,2029,561,1621,379,3942,358,1
202757,2,1,2,36,-2,-2,-2,-2,-2,-2,-782,285,981,290,-660,1229,0,0,2096,357,4458,903,0
20408,1,2,2,22,1,5,4,3,2,5,9520,1940,515,13058,17793,8423,0,718,1022,0,1463,280,0
30421,2,2,2,32,-1,3,2,3,2,5,9145,20163,18921,124241,15436,13380,738,1387,771,555,5504,1892,0
30152,1,3,1,53,-1,-1,-1,-1,-1,0,52574,85739,1600,1950,21313,-42,1114,5100,2319,3132,0,74,0
190460,2,1,2,27,0,0,0,-2,-2,-2,201804,172781,100693,49389,66822,141056,8316,7299,7234,3125,6004,4276,0
84507,2,1,2,27,2,2,2,2,2,2,44475,44379,38020,53571,55633,37053,1806,2324,4876,2634,996,1957,1
69333,2,2,2,27,1,-1,-1,-1,-1,3,1418,16105,-1668,14235,15132,-1312,175,967,3740,462,101,1337,0
210275,1,1,1,32,0,0,-2,-2,-2,-2,2469,3067,-204,-907,482,2363,3293,3,0,0,3344,5710,0
33211,2,2,3,31,0,2,2,2,2,2,39088,40031,38618,49769,59890,50398,2091,2307,1919,814,1249,1104,1
49504,2,2,2,38,0,0,0,0,0,0,118956,64977,39897,55602,9205,44581,3119,4829,3008,3285,1096,2189,0
21587,1,2,2,48,3,2,8,6,5,4,-7,500,404,3483,1549,-607,469,712,1756,0,0,534,1
384799,2,2,2,26,0,0,0,0,0,0,54949,47401,246463,35166,107710,97497,3724,1558,9955,525,2835,661,0
397061,2,1,1,53,-2,-2,-2,-2,-2,-2,4500,1272,-3886,-3629,-1453,-803,332,0,6511,465,28,0,0
66880,2,2,1,34,-2,0,0,-1,-1,-1,16141,11114,17720,12027,13636,4576,4526,9015,3340,1629,795,803,0
172552,1,1,1,41,2,2,2,2,2,2,15252,21674,5503,44845,33200,18406,1095,727,1301,4760,0,549,1
109490,2,1,2,30,0,0,0,2,0,-1,36306,13197,8067,5922,10419,6487,11864,4749,510,909,966,419,0
16503,2,2,2,33,-2,0,-2,-2,-2,-2,6872,7924,1491,910,788,380,840,522,3085,0,0,0,0
22908,1,1,1,25,1,2,2,2,2,0,10549,-144,3901,17673,12912,-2407,366,1470,466,0,0,0,0
163167,2,2,1,35,0,0,0,0,3,0,25480,24340,24790,39981,23834,19701,2663,3324,2912,1173,2024,65834,0
62137,2,1,2,27,-1,-1,-1,-1,-1,-1,-1292,1911,963,461,-802,-1382,1222,457,2997,0,0,919,1
81669,1,1,1,37,0,0,0,0,0,0,55473,38924,53405,23305,47638,25021,2294,1249,32902,2553,1196,3321,0
187976,2,2,2,27,-1,-1,-1,-1,0,-1,11383,12499,11217,28022,19276,14521,3674,1307,4213,2703,3822,4277,0
97871,2,1,2,31,2,2,2,2,2,2,38272,41511,23635,39653,54490,28532,487,2478,2846,376,5552,2354,1
18344,2,2,1,34,4,3,3,2,2,2,9186,18037,12523,27971,51047,-1022,3,0,113,0,618,0,1
376054,1,1,1,43,-1,-1,-1,-1,-1,-1,2059,2402,-1577,-397,998,-1016,504,969,2899,0,0,0,0
30984,2,2,2,24,2,2,2,2,2,2,49033,19429,43690,29877,22822,11523,640,317,3574,136,964,1327,0
47856,2,1,1,39,-1,-1,-1,-1,-1,-1,-513,2018,-115,-550,347,-1084,645,956,3734,25,199,37,0
295471,2,3,1,45,0,0,0,0,0,0,45253,59382,82985,89236,83457,35997,4010,5085,3416,1565,45045,6089,0
314096,1,3,1,47,1,-1,2,2,-1,0,20066,17908,395,9088,12436,8557,1309,1204,3212,508,0,0,0
80358,1,1,2,28,3,2,2,2,5,4,50785,92370,60746,82577,35832,52618,9627,1076,1558,1825,1310,1237,1
158435,2,1,2,30,0,0,0,0,0,0,92957,150391,195303,188160,97433,91151,1764,5534,9769,7663,1656,7328,0
82957,1,2,1,24,5,2,3,2,2,2,38202,35972,37145,67825,44399,30372,1470,0,0,1256,859,722,0
51165,1,2,1,35,4,2,2,3,2,0,27221,15756,19282,64825,57849,36702,2163,1363,969,2572,701,2114,1
18616,2,1,2,29,1,2,2,4,3,2,3252,839,1766,-113,18297,8395,970,520,0,167,351,0,1
236014,2,2,1,44,-1,-1,-1,-1,-1,-1,1986,10750,6541,14876,7848,12551,835,4037,2422,10077,19679,2031,0
24812,2,2,2,35,2,0,0,0,0,0,16290,698,46,9460,10468,-468,450,2107,3959,2232,0,701,0
136464,2,1,1,38,-2,-1,-1,-1,-1,-1,4885,7907,5689,21003,34425,70506,3995,34559,9293,8350,50466,206,1
171422,2,2,2,24,-1,0,0,0,0,0,22242,769,935,14729,21819,-977,508,2084,3006,0,0,1287,0
171602,2,1,1,55,-1,-1,-1,-1,-1,-1,2666,2657,2058,2508,139,-283,299,726,0,0,617,155,0
89108,2,2,2,31,2,2,2,2,2,2,62736,34567,22800,42327,83163,49879,1384,5131,2201,0,681,1310,1
35207,2,2,2,27,8,7,6,5,4,3,191842,193076,141009,203072,144472,99617,730,654,0,2,242,641,0
27865,2,1,2,34,0,0,0,0,0,2,25966,16224,177637,210400,21174,212359,3117,3873,4075,4379,2167,6020,0
410283,2,1,1,42,-2,-2,-2,-2,-2,-2,1761,1633,-1983,-2154,9352,1910,1063,1059,6073,16481,1659,0,0
90060,2,1,2,28,0,0,0,0,-1,0,19345,21387,27654,20952,-917,8741,1113,0,2702,469,2316,866,0
24539,1,1,1,31,2,2,2,6,2,-2,-683,-935,651,8961,690,-1201,655,2907,0,0,0,0,0
389978,2,1,1,43,-2,-2,-2,-2,-2,-2,3166,1478,815,-969,-697,2428,2737,769,903,577,3513,1365,0
416317,2,1,1,46,-2,-1,-2,-2,-2,-2,1156,-673,-1577,-2251,-1199,-1174,447,773,3221,385,4817,0,0
87973,2,2,2,30,0,0,0,0,0,0,45011,55052,52754,58823,11752,48753,3755,4722,3597,352,1907,1560,0
94976,2,2,2,23,0,0,0,0,0,0,37238,9461,6689,13575,17844,26171,2291,2325,1957,395,6056,3125,0
22425,1,1,1,28,8,7,6,5,4,3,2478,47127,39242,325498,112891,155239,422,98,209,315,150,0,1
171896,1,2,1,43,0,0,0,-1,0,0,17292,12966,11370,20081,38061,317,2259,380,3565,506,525,1931,1
516757,2,1,1,45,8,7,6,5,4,3,519916,475057,370281,486677,506802,385105,310,0,881,0,0,78,1
138703,2,1,2,42,3,2,4,3,2,2,117120,378982,373052,190001,142618,104346,5613,4071,4888,9383,4380,6755,1
25996,2,1,1,34,-1,-2,2,0,0,0,16507,5255,10014,36403,20906,6274,4177,166,4239,1678,1246,2118,0
165878,1,3,1,39,0,0,0,0,0,0,19713,6521,12886,21137,11507,16393,843,3814,3456,344,1183,4236,0
32505,2,1,1,45,2,2,2,2,2,2,18557,43571,34999,49419,28484,15425,306,5138,2977,282,0,254,1
252717,1,1,1,31,1,2,-2,-1,-1,-1,22542,11653,18245,2819,11186,-268,448,4197,3681,4989,6497,0,0
172716,1,1,2,31,0,0,0,0,0,0,165759,150213,88916,63685,54382,82351,4906,62088,4456,5549,5219,9632,0
341125,1,1,1,25,-1,-1,-1,-1,-1,-1,3496,1692,511,9,-1147,1204,3100,760,0,1828,5305,2910,0
733787,1,1,2,28,0,0,0,0,0,0,215953,220863,185850,129896,166962,203662,10555,4097,2609,9482,11852,8555,0
329743,2,1,1,38,-1,-1,-1,-1,0,0,9412,108,29876,4689,9400,-1566,16526,55463,19688,1650,3016,27425,1
217554,1,1,2,29,-1,-1,-1,-1,-1,-1,2712,2439,1542,332,38008,1858,9102,36179,47475,73130,10836,7687,1
75482,2,2,1,44,7,6,5,4,3,2,83069,92843,49582,70483,56264,91328,197,94,0,167,0,2120,1
151326,2,3,1,56,-2,-1,-1,-1,-1,-1,8918,20856,5250,1291,8712,16716,977,39072,8275,4406,35446,877,0
26684,1,2,2,46,2,2,2,2,2,2,26265,46031,54581,63557,1560,47900,2232,663,4279,112,0,1737,1
17930,1,2,1,36,3,2,2,2,5,4,12235,12424,12062,12470,4123,-3187,60,1314,388,0,0,0,1
81663,2,2,1,47,0,0,0,0,0,-2,59414,15078,209,621,623,-1310,1245,2637,4320,744,808,0,0
16185,2,1,2,42,2,8,2,2,2,2,13686,11441,12905,9667,17381,7004,4262,1128,1799,2283,0,1090,1
347229,1,2,1,42,-1,-1,-1,-1,-1,-1,26638,12824,-1462,358,22833,-316,788,2030,4123,854,0,1314,0
27012,1,2,1,47,-2,-2,-1,-2,-1,-2,1331,26030,10506,16029,15500,14561,1712,16,176,647,239,0,0
245890,2,3,1,46,1,2,2,0,-1,-2,1482,12786,1518,3065,1683,7,140,1552,217,495,631,0,0
93747,2,4,1,47,0,0,0,0,0,0,60037,95154,39946,35532,28845,28351,843,1174,1654,141,2204,886,0
79537,1,2,1,38,1,4,3,2,0,0,6960,5684,5776,15776,6617,6913,1840,3243,130,47967,392,2049,0
402963,1,1,1,43,-1,0,0,0,0,0,420376,348838,303385,250287,174265,295197,10874,5584,8669,509,1944,775,0
178750,1,1,3,29,-1,-1,-1,0,0,0,1608,25709,23236,19263,21642,122,1942,4295,7689,3083,3829,2820,1
96453,2,1,1,37,1,2,2,2,2,2,11969,23087,2733,20213,45927,26438,0,1434,2810,0,142,1284,1
26836,2,2,2,25,3,2,2,0,2,5,194,18474,1238,11864,10121,-757,264,798,395,255,0,109,1
143987,1,2,1,49,6,6,5,4,3,2,90640,135032,103324,74021,55650,76614,3512,610,541,301,2793,2758,0
209941,1,2,2,29,0,0,0,0,0,0,20818,107544,13665,49641,29061,85760,2547,4155,3233,702,11486,6091,1
195111,1,1,2,35,0,0,0,0,0,0,179661,164147,132432,69641,145831,130467,3704,6234,13590,6226,3765,8282,0
104174,1,4,1,41,0,0,0,0,0,0,102669,109455,126429,78204,79574,21336,5290,4511,840,6306,1221,4809,0
13354,2,2,1,28,3,2,7,7,7,7,2272,3085,1770,3611,980,355,160,0,0,0,0,0,1
