LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
244186,2,2,2,27,0,0,0,0,0,0,135342,143349,205739,131354,157014,147224,9449,8304,6616,5127,4554,4899,0
184660,2,2,1,44,0,-1,-1,0,0,-1,859,6279,10837,18415,1319,2650,1259,1411,1107,237,1418,919,0
199967,2,1,1,36,-2,-2,-2,-2,-2,-2,1995,3576,-1102,122,1451,1104,4039,905,614,1379,1316,137,0
72294,2,2,2,24,0,0,0,0,0,0,54820,65029,55655,73778,67447,66208,2143,4818,2292,2903,2440,1465,0
189868,2,2,2,27,0,0,0,0,0,0,75549,106985,131458,73926,37498,1452,4406,3806,340,2858,1363,1692,0
371323,2,1,2,24,0,0,0,0,0,0,78748,80162,49569,71078,34068,58142,13504,4491,6053,5580,5439,7208,0
17180,1,2,2,28,0,0,0,0,0,-2,4756,12771,23795,17460,-672,-280,2168,1317,151,990,294,160,0
96307,2,2,2,26,1,2,2,0,0,0,35566,73475,92002,54079,49376,62626,581,2092,889,2063,1242,1173,1
375572,2,1,2,36,-2,-2,-2,-2,-2,0,5977,3449,7302,46152,67291,80966,3504,83935,8116,121171,22005,16731,0
530961,1,3,1,64,-1,-1,-1,-1,-1,-1,20458,60259,70024,12188,74230,31007,52987,47824,93308,93481,97222,2796,0
397448,2,1,2,22,-2,-2,-2,-2,-2,-2,8851,15002,15636,2978,11944,8979,16273,11207,7164,12873,211,4495,0
112502,2,2,1,40,0,0,0,0,0,0,55597,25779,53182,7065,23177,16627,4548,3513,1896,1908,1575,1914,0
20683,1,2,2,23,0,0,0,0,0,2,12482,10526,3450,24774,28843,19619,1567,2091,245,968,0,570,0
23619,1,2,1,44,0,0,2,0,0,0,7127,21809,14405,12009,4588,10983,1977,1556,1363,1225,663,900,1
32810,1,2,1,46,1,2,2,2,2,0,13565,25344,24503,25229,17109,16551,1283,1809,0,0,247,333,1
205449,2,1,1,36,-1,-1,-1,-1,-1,-1,19375,2993,4183,1137,1843,2234,2186,5252,1899,1013,1488,1628,0
81272,2,1,2,27,0,0,-1,-1,-1,-1,8623,16801,25813,16645,117,1050,3246,1801,1005,245,2084,570,0
79542,2,1,2,30,1,-1,-2,-2,-1,-1,675,1353,91,1507,330,1879,1276,77,153,336,1627,85,0
105114,2,2,1,36,0,0,0,0,0,0,133409,107430,84835,48226,32617,16349,2353,4426,3301,957,0,2450,0
64968,2,2,2,41,-1,-1,2,-1,-1,-1,9716,2725,17021,2728,469,1186,2082,0,1374,120,1561,196,0
29061,2,2,2,24,0,0,0,0,0,0,10669,40194,11350,28026,8363,12969,2763,1358,1128,1924,36,538,0
66493,2,2,2,27,0,0,0,0,0,0,43162,51112,37753,26042,16594,25464,2520,2141,4520,1750,756,765,0
87988,2,2,2,29,0,0,0,0,0,0,43978,68346,67172,65246,52240,42512,3583,1601,4952,2316,1048,1860,0
22654,2,2,2,26,1,2,0,0,0,0,50451,47655,69123,45763,27228,26006,385,2083,305,732,951,640,0
397393,2,1,1,35,-1,-1,-1,-1,-1,-1,30960,42706,16581,14517,51864,28737,46257,19170,35441,37802,9042,13991,0
28970,2,2,2,21,1,3,2,2,2,2,41255,46546,49482,25748,9912,20633,0,421,383,933,0,0,1
36272,2,2,2,28,0,0,0,0,0,0,27098,9729,28597,10830,17660,22904,1995,1284,1513,1667,819,1902,0
237337,2,2,1,38,-1,2,-1,0,0,0,1783,1433,433,6842,5470,986,182,1229,491,37,1055,949,0
44641,2,2,2,22,0,0,0,0,0,0,41233,39345,26295,25697,27198,26682,1624,2262,2020,831,1200,1302,0
19208,2,2,2,23,0,0,0,0,0,0,22801,29655,10689,13143,7845,23204,2964,2077,1954,726,1899,2189,0
188971,2,1,2,31,-2,-2,-2,-2,-2,-2,15594,2802,1899,18254,16231,1151,4568,556,3948,23390,3141,2580,0
88167,2,2,2,29,2,0,0,0,0,0,86838,106988,45700,61381,66111,68483,3264,2473,4167,3526,4920,2025,0
239040,2,1,2,29,1,-2,-2,-2,-1,-1,1889,3978,-1012,3964,373,182,611,0,78,514,0,259,0
104128,2,2,2,29,0,0,0,0,0,0,82064,73285,62165,63685,22266,30670,1607,2314,3633,1503,1995,1173,0
130266,2,2,2,26,0,0,2,0,0,2,51977,81127,56261,57165,65609,64066,4912,2639,3526,3425,43,2092,0
49317,2,2,2,26,1,2,2,2,2,0,46217,42111,45081,18813,12057,11920,0,2587,0,78,0,1,1
332452,2,2,1,56,-2,-2,-2,-2,-2,-2,4700,2809,1100,1112,7186,1249,2560,10423,1131,532,100,0,0
340388,2,1,1,55,-1,-1,-1,-1,-1,-1,11534,6796,19189,12646,10661,20319,6867,13559,10952,13152,28803,20201,0
40917,2,2,2,27,-1,-1,0,0,0,0,3112,12228,4427,11657,594,6251,841,1523,1024,0,0,229,0
137061,2,2,1,40,-1,-1,-2,-2,-2,-2,10106,2010,1699,281,-999,-515,2344,289,0,15,0,239,0
365040,2,1,2,36,-1,-1,-1,-1,0,-1,66780,40995,27018,50703,15583,20662,19390,24421,22745,21633,10430,4949,0
102198,2,2,2,27,0,0,0,0,0,0,48677,41956,32554,23964,29794,34401,1225,2364,2170,1152,3387,3378,0
25594,1,2,2,26,0,0,0,0,0,0,6148,12785,13130,19491,6436,13205,955,1024,278,893,0,395,0
156048,2,2,1,42,0,0,0,0,0,0,141329,103269,89024,102513,81662,71064,5793,6419,2316,3152,210,2885,0
249225,2,1,2,29,0,0,0,0,0,0,168108,93603,78044,75516,76037,78595,7150,7988,2717,6054,1774,8441,0
25403,1,2,1,36,2,2,2,0,0,0,12621,966,9662,10795,17863,11216,38,2380,1405,535,412,0,1
56433,2,2,2,27,0,0,-1,-1,-1,-1,10559,10609,1959,835,1378,647,4236,1556,121,2083,305,97,0
139204,2,1,2,27,-1,-1,-1,-1,-1,-1,12840,1992,1580,-1,-2648,4233,3551,3392,1189,3908,0,20,0
26571,2,2,2,23,1,2,2,0,0,0,-1145,21325,19993,26078,26662,15897,614,552,2271,587,1966,961,1
69069,2,2,2,24,2,0,0,0,-1,0,40813,45983,35405,1242,24640,2354,3997,1192,0,3044,840,3433,0
10000,2,2,2,22,0,0,0,0,0,0,12187,6996,-2190,8534,6041,2791,2998,1731,610,818,833,641,0
359860,2,1,2,30,0,0,0,0,-1,-1,79334,61543,17899,15837,8770,21303,14031,12335,9477,8032,20354,12557,0
109916,2,2,2,26,-1,-1,2,-1,-1,-1,921,3004,120,592,966,1104,1534,712,0,768,145,58,0
50677,2,2,2,27,0,0,0,0,0,0,63570,20317,31893,25572,34502,19247,2647,2373,1114,969,0,2627,0
145224,2,2,1,34,0,0,0,0,0,0,82817,90190,52307,74769,56049,69102,5118,4229,3522,2970,4439,2192,0
87955,2,2,1,37,0,0,0,0,-1,-1,4264,4706,-2661,2132,1653,1865,1235,844,666,3060,2117,1013,0
226920,2,2,1,50,-2,-1,-2,-2,-2,-2,3163,10024,4768,155,183,-747,1259,1269,0,242,0,169,0
136239,2,2,2,31,0,0,0,0,0,0,180288,144196,87913,118535,119821,117333,7137,3858,5555,1148,3467,5233,0
349271,2,1,2,30,-2,-2,-2,-2,-2,-2,5285,56706,19725,32474,18815,5402,26160,11077,10669,17701,36398,18739,0
14010,1,2,2,29,0,0,0,0,-1,-1,28173,9015,1246,838,539,177,1458,188,67,468,70,425,0
354415,2,1,2,27,0,0,-1,2,-1,-1,146443,109255,112432,82840,1022,92657,52055,79301,0,59588,76608,681,0
44556,2,2,2,26,0,0,0,0,0,0,44766,37203,40660,28168,22616,22797,2504,1582,1440,2236,1521,2632,0
253678,2,1,2,28,-2,-2,-2,-1,-1,-2,3032,15120,-389,3001,1817,1885,192,489,2812,1726,0,4018,0
424669,2,1,2,32,0,0,0,-1,-1,-1,359887,179311,396249,286943,60917,9084,13810,12384,28069,22686,8686,12033,0
243876,1,2,2,39,0,0,0,0,0,0,193666,143678,168470,121080,93207,1146,8297,3914,3953,2387,34,219,0
56104,2,2,2,25,0,0,0,0,0,0,33886,16525,37524,30331,20756,32235,788,840,693,342,787,2132,0
203770,2,1,2,31,-2,-2,-2,-2,-2,-2,-3123,6888,-1871,840,1066,5724,1709,563,994,1106,0,304,0
473788,2,2,2,38,0,0,0,0,0,0,89133,98469,95974,81721,59925,44217,4299,4787,3573,4237,1637,3328,0
53456,2,2,2,25,0,0,0,0,0,0,43627,20271,33985,15922,27829,20990,1541,3333,1144,657,1900,332,0
43850,2,2,1,34,0,0,0,0,0,0,33274,41333,37659,9304,3308,10846,1077,2939,1610,768,847,197,0
323761,2,1,2,28,0,-1,0,0,0,0,23546,18895,22840,44162,31584,39392,15199,9712,15303,45479,5963,10028,0
517430,2,1,1,40,-1,-1,-1,-1,0,0,348115,54959,22266,290066,49465,54186,20681,23459,42493,43234,22084,13937,0
50988,2,2,1,38,0,0,0,0,0,0,45924,50647,44388,47131,62721,32237,3474,3393,1380,1297,994,1545,0
328847,2,1,1,49,-2,-2,-2,-2,-2,-2,-991,-140,-1030,2342,27,5416,129,560,1721,22,0,0,0
252685,2,1,1,43,-2,-2,-1,-1,-1,-1,1094,612,80,12570,712,2123,1254,867,808,461,497,3589,0
70696,2,1,2,26,2,0,0,0,0,0,102319,114287,130366,90815,65828,-234,3318,4444,1765,46520,1615,936,0
417242,2,1,2,26,-2,-1,-1,-1,-1,-1,14527,12379,15229,2204,180,6909,19143,9135,2002,8383,10995,200,0
19120,2,2,2,27,1,2,2,2,0,0,11606,3276,17069,6687,10153,21320,457,1284,0,269,1424,235,1
150213,2,1,2,30,-1,-1,-1,-2,-2,-1,1102,663,248,-1096,184,-1160,831,498,0,26,165,0,0
134359,2,1,2,26,0,-1,-1,-1,-1,-1,11345,191,-2012,787,1871,1181,669,1120,0,23,893,734,0
101064,2,2,1,36,0,0,0,0,0,0,103298,127463,73160,111847,78675,105060,4317,4993,4523,3070,2859,2389,0
178098,1,2,1,50,-1,0,0,0,0,0,107137,106069,63957,102744,91938,84556,3890,4680,3312,1914,3401,2203,0
362483,2,1,2,36,-2,-1,-1,-1,-1,-1,1927,3295,44457,2086,7168,1893,15699,118214,3324,0,78598,513,0
110545,2,1,2,21,2,2,2,2,-1,-1,-221,53045,-562,233,23650,2217,1772,418,0,10848,2648,1443,0
68811,1,2,1,51,2,2,2,0,0,0,88709,75099,45170,27858,34421,9547,2172,589,1203,16258,1804,1145,1
411973,2,2,1,38,0,0,0,0,0,0,607688,443044,336345,188878,330466,390085,15867,15616,7344,18581,12039,13109,0
355857,2,1,1,36,1,-2,-2,-2,-2,-1,3197,543,1674,16,-141,1469,0,0,0,522,2359,255,0
404161,2,1,1,42,-1,-1,-1,-1,-1,-1,362,5470,199,11897,415,1066,7518,2934,15246,13854,1731,4614,0
389302,2,1,1,56,-1,-1,-1,-1,-1,-1,21610,21850,37202,21127,14713,15979,19120,25513,16543,11565,52190,13271,0
76443,2,2,1,39,0,0,0,0,0,0,194613,121781,91797,89945,78079,85226,4423,5285,5580,2565,1988,2598,0
24031,1,3,1,51,-1,-1,0,0,0,0,3382,11335,13891,15654,13187,16070,2055,1869,3211,607,3689,880,0
319332,2,1,1,32,-1,-1,-1,-1,-1,-1,10142,5763,1214,13874,3143,2366,7133,4138,2702,2758,2047,1828,0
52969,2,2,2,22,0,0,0,2,2,2,28989,53309,33056,42778,30802,36169,381,2638,2679,1932,31,841,1
92437,1,2,2,28,2,2,2,2,2,2,39265,55790,45438,54457,46193,28161,2841,3451,463,2948,0,297,1
80346,2,2,2,27,0,0,0,0,0,0,53448,95530,47485,35034,26030,22174,2579,2073,2722,2110,2146,1432,0
352432,2,2,1,50,-2,-2,-2,-1,-1,-1,23283,5693,15386,4996,2360,1374,126,377,2378,12027,1242,6743,0
134590,2,1,2,28,-1,-1,0,0,0,0,1181,28219,3093,8903,1127,7330,3489,1161,346,717,527,806,0
185877,2,2,1,59,-1,-1,-1,0,0,0,1562,11698,15747,11756,18165,10465,12426,1213,20387,903,4724,1020,0
367114,2,2,1,50,1,-1,-1,-1,-1,0,-104,845,-352,5201,37520,28800,531,0,213,89121,6483,2722,0
75860,1,2,1,47,2,2,0,0,0,0,50296,61303,50845,52017,48355,15941,3973,1442,1915,1061,0,97,0
316740,2,1,1,36,0,0,0,0,0,0,189931,285687,209814,191800,215617,148378,8577,14304,5866,11645,8263,4762,0
537676,2,1,1,40,0,0,-1,-1,-1,-1,434538,156473,13246,47077,32372,10727,60219,18719,15481,7318,12624,17297,0
72385,2,2,2,22,0,0,0,0,0,0,27253,59599,21267,59554,55980,35250,4123,1640,4754,3138,536,1996,0
23433,1,2,2,28,3,3,2,2,2,2,2370,1291,1837,3888,393,-2310,0,0,395,404,0,0,1
17626,2,2,1,37,0,0,0,0,0,0,9129,12533,12284,15816,20963,19665,1029,1103,3139,1056,4410,2114,0
386627,2,1,2,27,0,0,0,0,0,0,368030,314406,122972,192454,175844,111646,24652,14104,16976,13382,11182,13048,0
44914,2,2,2,27,0,0,0,0,0,0,16416,18232,48688,19217,16972,13039,2881,1345,443,1288,1787,1311,0
60574,2,2,2,28,0,0,0,0,0,0,56487,79232,46575,19055,8929,7832,1881,3427,1933,496,1644,1043,0
337983,1,2,1,52,0,0,0,0,0,0,39994,38930,40891,61804,47221,49248,4597,4647,3801,4115,3931,2775,0
69379,2,2,1,52,-1,2,0,0,0,0,1549,5933,4973,1237,390,885,1049,892,141,6932,195,2164,0
90091,2,2,1,55,0,0,0,0,0,0,106454,60271,64540,64979,71976,70605,4117,2937,2183,1612,1576,2373,0
142263,2,2,1,41,0,0,0,0,0,0,131603,148890,152044,127249,135282,98469,5914,6957,6223,7388,5452,1878,0
327562,1,2,1,43,0,0,0,0,0,0,68113,67583,73327,33170,20719,14186,45125,5398,3710,25275,46858,799,0
66366,2,2,1,33,2,2,2,2,4,3,32315,48414,32422,89066,53723,75492,5388,225,3361,399,166,0,1
391069,1,2,1,47,1,2,0,0,0,0,356294,301220,330225,181535,153409,149883,8127,560,7518,5699,6987,2795,0
50191,2,2,2,21,0,0,0,0,0,0,67709,22846,18341,33969,17795,22998,2126,1658,563,741,1182,588,0
118249,2,2,1,50,1,-2,-1,-1,-1,-2,2355,14845,858,569,1624,-877,0,661,1283,218,0,0,1
245682,2,2,2,35,0,0,0,0,0,0,135634,242342,173426,177997,154339,147282,6863,9124,3828,7789,7151,6821,0
344146,2,1,1,42,-1,-1,-2,-2,-2,-2,23958,28381,13841,11682,1473,4872,7350,8368,16564,1726,9937,6400,0
60051,2,2,2,24,1,2,0,0,0,2,69248,52421,30436,31745,18116,16641,551,1082,1360,712,374,509,0
90200,2,2,2,27,0,0,0,0,0,0,106649,76033,78403,98194,61771,57602,3098,5646,2425,3044,3534,1759,0
428970,2,1,1,36,-1,-1,-1,0,0,0,1632,15032,35954,43599,44346,40934,3625,83093,3546,17344,524,1934,0
17616,1,2,1,34,0,0,0,0,0,0,1228,18652,15785,1286,2301,10785,2139,713,1878,382,525,198,0
83325,2,2,2,25,0,0,0,0,0,0,57135,67813,72911,40795,35923,30849,2124,1092,1420,1468,2026,1522,0
191388,2,2,1,28,0,0,0,0,0,0,120323,114869,116393,115731,61316,116793,8079,6492,3649,5456,4744,6546,0
48904,2,2,2,36,0,0,0,0,0,0,60177,21080,14340,30592,9745,10642,1551,1181,3052,2048,516,194,0
53325,2,2,1,35,0,0,0,2,0,0,51598,68367,46017,42712,43844,43528,1965,2483,113,2754,757,2418,1
161108,2,2,1,50,-1,-1,-1,-1,-1,-1,4320,9848,1692,2189,1707,-393,1193,1289,2770,3131,197,2652,0
73276,2,1,2,23,0,0,0,0,0,0,61671,24099,33294,39542,59454,38498,1330,4061,2383,2693,4813,2777,0
381234,2,2,1,51,-2,-2,-2,-2,-2,-2,181,2758,-472,835,-88,612,2735,0,793,24,0,544,0
16828,2,2,2,23,1,2,0,0,0,0,16738,-1648,15294,22633,12980,19902,1103,2871,2165,2473,1645,794,0
317888,2,2,1,51,-1,2,-1,0,-1,-1,92045,1246,69128,16,1377,57209,0,659,0,1855,2494,3517,0
192435,2,2,2,26,-1,-1,-1,-1,-1,-1,1538,4154,1846,2821,253,1414,869,1903,1919,216,2091,242,0
