LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
404988,2,1,1,42,0,0,0,0,0,0,171704,171658,111337,182576,193012,131757,9072,57937,140088,4943,14460,7188,0
72490,1,2,2,38,1,2,2,0,0,0,62737,37409,31591,31889,28502,8416,182,7600,1018,3203,1762,3526,0
418869,2,2,1,56,0,-1,0,0,0,0,1604,20193,48907,47786,44504,51033,55138,4127,20449,2073,1611,1734,0
57422,2,2,2,25,0,0,0,0,0,0,34696,39030,14795,9280,11745,10220,1049,2042,406,447,358,133,0
25656,2,2,1,46,0,0,0,0,0,0,34104,26585,26802,22374,5676,10501,3543,1072,856,241,0,681,0
38941,2,3,1,55,1,2,0,0,0,0,19708,25615,12412,35300,14058,36222,955,0,108,1109,1592,2242,0
25450,2,2,1,45,0,0,0,0,0,0,1798,13571,458,16174,11035,-1260,1634,1609,943,249,899,0,0
60776,2,2,1,35,0,0,0,0,0,0,17446,15473,20482,21927,4501,16953,3374,223,1532,900,1647,3521,0
165118,2,1,2,27,-1,-1,-1,-2,-1,-2,-24,4189,-180,478,3861,1544,2029,0,411,1358,52,2649,0
337096,2,2,1,42,-2,-1,-2,-2,-2,-2,25206,1848,2874,2084,1122,-683,1312,1627,739,679,0,83,0
52393,2,2,1,34,0,0,2,2,2,2,40908,29410,22148,35342,30302,44864,3084,2506,2638,813,0,2164,0
75595,2,2,2,27,0,0,0,0,0,0,37376,50144,29247,28654,16630,31598,4159,1907,1153,2489,2037,3040,0
25579,2,2,1,45,-1,2,0,0,0,0,7341,18133,12121,26962,13623,14569,1159,2069,1008,524,1036,526,0
216255,2,1,2,28,-1,-1,-1,-1,-1,-1,16476,13492,13447,8364,9081,20778,1708,4379,5026,6744,2311,6792,0
226609,2,2,1,41,0,0,0,0,0,0,61896,109749,83686,70586,74467,90702,6101,3449,3039,4462,1033,1930,0
124033,2,2,2,25,0,0,0,0,0,0,79713,115037,73664,89872,57901,87898,5801,4251,3915,4456,6051,2620,0
98047,1,3,1,57,2,2,2,0,0,0,204689,121205,118893,72941,89378,18126,4323,6361,3410,64,1184,2482,1
52798,2,2,1,40,0,0,0,0,0,0,34122,50663,57736,18759,37382,12164,4153,1319,1599,1449,409,1303,0
32854,2,2,2,25,1,2,0,0,0,0,13841,8918,12906,10032,10202,14183,70,1922,458,278,111,598,0
127217,2,2,2,32,0,0,-1,-2,-2,-2,35350,1751,-747,-185,3638,645,5498,0,0,48,18,79,0
56970,2,2,2,31,0,0,0,0,0,0,40786,41759,41479,31127,37658,32967,2950,877,2522,1026,3040,1548,0
334711,2,1,2,37,-2,-2,-2,-2,-2,-2,1378,51,810,205,31,-1663,425,1773,0,703,0,0,0
344051,2,2,1,42,-2,-2,-2,-2,-2,-2,37377,42279,43522,57055,12499,44378,9407,60510,137623,6086,1294,4139,0
395489,1,2,1,47,2,0,0,0,0,0,402620,67802,157530,195558,211774,181035,9375,10204,6567,6640,8992,7391,0
43747,2,2,2,25,0,0,0,0,0,0,34814,48862,14488,14882,17879,21231,2995,1240,436,145,1473,0,0
25986,1,2,2,36,0,0,2,0,0,0,25769,4802,9879,15879,1575,11652,1189,760,585,320,194,836,1
299231,2,2,2,37,0,0,0,0,0,0,105630,144735,123269,86367,95109,61358,7720,3521,3172,6835,5005,7329,0
133458,1,3,1,58,2,2,2,-1,-1,-1,243323,93550,60301,384,1388,-859,5457,0,708,2230,0,0,0
244989,2,1,1,35,1,-2,-1,-1,-1,-1,-1672,113,1541,274,10767,9079,240,1938,459,10455,5473,2191,0
189572,2,1,1,36,1,2,2,-1,-1,-1,117719,94974,61733,27471,3402,1052,4344,0,889,41369,1087,1147,0
22793,2,2,1,49,0,0,0,0,0,0,2589,11484,1317,2601,15821,12708,1234,543,961,198,1064,0,0
322686,2,1,2,27,-1,-1,-1,-1,-1,-1,16060,3331,8154,20383,29499,19665,4194,2893,4423,43612,13435,7619,0
17646,1,2,2,28,2,2,2,-2,-2,-2,13022,-2536,2749,-102,2065,-814,1115,1262,0,204,241,0,1
16314,2,2,2,30,-1,2,-1,0,0,0,-828,8618,21420,2172,98,1160,218,1520,1190,0,141,531,0
216512,1,2,1,46,2,2,2,2,2,0,99182,140005,206633,170259,144902,164479,8626,686,5387,4302,3421,4366,1
406923,2,2,1,49,0,0,0,0,0,0,25507,38368,61265,30468,39573,41389,8766,4000,2852,6695,3605,3712,0
371271,2,1,2,26,-2,-2,-2,-2,-2,-2,12294,42542,11684,183057,32961,24111,9021,9266,93585,7349,9293,20804,0
345401,2,2,1,35,0,0,0,-1,-1,-1,18716,10663,7847,28576,2551,21610,10494,4787,4492,5810,4464,4281,0
45327,2,2,2,24,1,2,2,2,0,0,42250,40671,35198,20817,18937,7668,677,2183,182,743,461,0,1
109997,2,2,2,27,0,0,0,0,-1,-1,26818,35466,28838,31106,14213,1790,2443,1729,896,816,1379,665,0
23975,2,2,2,24,0,-1,-1,-1,-1,-1,18244,1272,4155,188,2918,171,3117,189,644,0,297,0,0
342857,2,2,1,52,-1,-1,-1,-1,-1,-1,4835,1560,4481,977,18716,997,1456,1611,8400,6656,389,1395,0
154883,2,2,2,26,0,0,-2,-2,-2,-2,-300,-691,481,1120,731,698,343,0,727,474,0,0,0
51616,2,2,2,32,0,0,0,0,0,0,73419,43574,36106,50241,37716,48423,1985,1215,1044,2650,1876,2528,0
426937,2,1,1,50,-2,-2,-2,-2,-2,-2,-2751,1224,42254,66674,53850,18392,63,11358,65941,6858,2276,2504,0
219396,2,2,2,30,-1,-1,-1,-1,-1,-1,7888,11548,10933,3017,780,3384,1944,1043,4339,826,1901,7,0
247869,2,1,2,27,1,-2,-2,-1,-1,-1,3320,1037,1009,826,201,1197,0,655,1667,616,54,0,0
347059,2,1,2,28,-2,-1,-1,-2,-2,-1,9451,50356,24127,1287,11326,16742,70309,65857,42819,24,4084,9217,0
141414,2,2,2,25,2,0,0,2,0,0,80392,103946,130344,40499,78705,74766,6528,3828,2160,3356,4114,2154,1
56593,2,2,2,26,0,0,0,0,0,0,13831,19014,30541,15762,22938,11267,3340,972,1318,1947,1925,2856,0
122974,2,2,1,50,0,0,0,0,0,0,121589,100292,119592,81890,93395,81910,4961,5438,4429,5670,4527,3496,0
21757,1,2,1,49,-1,-1,0,0,0,0,1080,11742,20910,15192,13500,10903,1492,1553,0,245,1883,490,0
50308,2,2,2,30,2,2,0,0,0,0,46786,28331,49319,41610,41647,21876,1785,2225,1892,1455,1375,2390,1
234482,2,2,2,24,0,0,0,0,0,0,111773,129238,77431,76378,83820,78358,3369,2338,4818,2235,1222,6202,0
119149,2,2,2,31,0,0,0,0,0,0,43896,60603,48532,50596,41829,44774,3064,2100,2397,3527,1691,2862,0
94108,2,2,1,38,1,2,2,0,0,0,68235,71823,68578,56518,52919,49480,1840,3,3146,2058,1705,1331,1
61821,1,2,1,36,0,0,0,0,0,0,19652,21895,23891,4941,264,-1930,1947,407,388,95,0,1129,0
84806,2,2,1,35,2,2,2,2,2,2,35887,31670,43441,34603,33292,37541,4375,0,1551,1818,997,1448,1
19470,2,1,2,27,-1,-1,-1,-1,0,0,2195,-116,2285,12961,6302,468,685,0,1548,665,1159,1133,0
392352,2,1,1,35,-1,-1,-1,-1,-1,-1,7003,11768,20201,1918,10452,33881,9500,1481,11590,143,4063,5139,0
53846,2,2,1,32,1,3,2,2,2,2,36366,29650,44058,15025,35658,16352,44,911,1055,2058,0,0,1
173036,2,2,1,38,1,2,2,2,0,0,128256,94698,95617,50775,71669,86415,512,4127,0,2901,1382,796,0
175151,2,2,1,39,0,0,0,0,0,0,115512,106966,77948,86072,79685,94305,4849,3732,2717,1460,1671,1849,0
60768,2,2,2,25,0,0,0,0,-2,-2,40875,32516,20972,-259,729,531,1513,220,89,123,26,60,0
17947,2,2,2,29,-1,-1,0,0,0,0,12971,9728,-8023,7961,2262,-1341,939,416,938,676,2366,529,0
319992,2,1,2,31,0,0,0,0,0,0,267990,166899,148664,166665,154766,170902,9030,12057,8975,5357,6797,1385,0
20054,2,2,2,28,0,0,0,0,0,-2,16430,12503,15915,508,-808,-2485,1592,587,360,84,222,354,0
518113,2,1,2,38,-2,-2,-2,-2,-2,-2,25557,18631,20578,45745,45955,22400,10172,25178,22785,15625,18841,23293,0
30154,1,2,2,35,1,2,2,7,4,-2,2570,2570,1536,-1245,236,-118,0,0,68,0,114,0,1
48582,2,2,2,32,1,3,2,0,0,0,1310,9197,8782,26564,22240,15267,0,291,1046,763,81,0,0
164688,2,2,1,35,0,0,0,0,0,0,129460,98978,100895,85222,105605,110349,3142,3604,3939,2611,2985,1255,0
323343,2,2,2,31,0,0,0,0,0,0,271882,136619,175055,143795,183718,153508,8451,110826,3307,10580,2478,5229,0
342872,2,1,1,45,0,0,0,0,0,0,180258,189926,177539,107669,140425,109371,11977,9650,4043,5861,6452,5457,0
194875,2,2,2,28,0,0,0,0,0,0,85942,79675,108494,65814,76222,73178,4751,5232,2597,3097,3418,1269,0
302599,2,2,2,41,0,0,0,0,0,0,67719,90209,96147,75453,65665,20922,8182,4252,3062,7378,9768,6548,0
357096,2,2,2,36,0,0,0,0,0,0,68722,48636,36090,52355,37004,20572,3673,1711,3025,1582,1880,1281,0
31489,2,2,2,27,2,2,0,0,0,0,16604,23286,4285,11265,7720,3650,1167,708,186,650,1048,0,0
53603,2,2,2,27,0,0,0,0,0,0,32008,51106,34476,51149,42546,27322,603,1207,1666,936,1171,608,0
87968,2,2,2,28,0,0,0,0,0,0,44201,44049,30098,31704,34767,45803,3160,2071,2403,1646,0,1423,0
99058,2,2,1,39,1,2,0,0,0,0,119363,48906,44949,53037,38840,26375,0,2857,3077,1521,360,395,0
90695,2,2,2,33,0,0,0,0,0,0,13763,10505,16414,3234,4743,10311,2667,1356,2506,640,2361,0,0
30103,2,2,1,35,-1,-1,-1,0,-1,-1,-13,251,2783,2747,418,918,929,1916,98,579,347,164,0
144673,2,1,2,28,-1,-1,-1,-1,-1,-1,12540,9157,13198,7245,2208,3264,12046,5078,2542,3294,903,3466,0
84560,2,2,1,45,0,0,0,0,0,0,33904,66198,57783,65037,51150,27558,3404,1358,1545,1884,2002,1616,0
67420,2,2,2,29,2,0,0,0,0,0,44561,65282,24949,50681,42770,46019,3758,1677,2525,2277,817,3176,0
287084,2,2,2,31,0,0,0,0,0,0,176417,188602,106224,60997,49819,158626,9569,9131,5731,10141,3122,7773,0
78386,1,2,1,45,2,2,2,2,2,0,51480,62400,53128,50175,42221,32365,1365,1337,2325,84,1677,4184,1
45073,1,2,1,48,0,0,0,0,0,0,15600,21516,16240,17407,10951,24184,925,1915,543,527,257,295,0
77913,2,2,2,28,0,0,0,0,0,0,146299,72754,53351,59192,75634,45271,2750,2950,3255,3353,425,2359,0
191754,2,1,1,31,-1,-1,-1,-2,-1,-1,1218,2116,-680,883,2130,23,2449,16,2,2594,1466,565,0
10000,2,2,1,42,-1,2,-1,0,0,0,3002,4258,-4749,14468,17464,15952,21,2474,1069,1085,2158,0,0
397349,2,2,2,27,0,0,0,0,0,0,225437,161586,209915,139649,58429,56821,62651,117580,5769,5321,3987,6794,0
50037,2,1,2,29,-1,-1,-1,-1,-1,-1,2439,8535,3388,926,7445,2167,1792,0,1014,21487,969,67,0
18013,2,2,2,25,0,0,0,0,0,0,4303,15310,20494,3266,2405,-1856,850,2450,599,1069,86,0,0
129893,2,1,1,39,1,-1,-1,-1,-1,-2,4432,-1801,25337,1238,960,-25,1317,1218,1218,1106,145,1185,1
349006,2,1,2,30,-2,-2,-2,-2,-2,-2,18104,58222,9595,42803,19076,13856,3935,9018,101551,26021,43585,2130,0
62152,2,1,2,33,0,0,0,0,0,0,45887,73704,53114,64976,27786,24350,1421,4442,2957,0,1672,2436,0
33080,2,2,2,28,-1,-1,-1,-1,-1,-1,3918,1537,2066,2109,1772,-42,2935,2001,2506,771,681,486,0
420257,2,1,2,33,-2,-2,-2,-2,-2,-2,15651,255284,257048,106138,225143,4696,15405,9920,10505,6849,9929,18775,0
413755,2,2,2,35,-2,-2,-2,-2,-2,-2,14523,-196,1059,3937,2403,-1151,0,2694,4414,1300,1456,1041,0
28564,2,2,2,30,0,0,2,-2,-1,-1,15929,2294,2012,1743,1728,-1073,1038,213,94,1377,0,0,0
17353,2,2,1,42,0,0,0,2,2,2,770,21985,1622,12608,11535,21913,2096,2125,990,331,0,0,1
38349,2,2,2,25,0,0,0,0,-1,0,8047,1096,2673,-5759,10443,2483,1190,461,0,1155,212,963,0
25729,2,2,1,55,0,0,0,0,0,0,2550,10671,190,904,2469,-2277,679,589,188,759,1947,119,0
91138,2,1,2,26,-2,-2,-2,-2,-2,-2,820,1925,-289,89,-481,382,2569,218,133,460,0,285,0
11637,2,2,2,34,-1,2,0,0,0,0,29158,21715,18446,2014,-161,39,0,2003,116,684,0,529,1
152121,2,2,2,30,0,0,-1,-1,-1,-1,14857,10297,3343,667,3122,390,884,1667,613,2785,201,516,0
49311,2,2,2,25,0,0,0,0,0,2,41454,30425,36014,18351,10007,3028,3026,1611,334,792,34,754,0
137430,2,2,2,36,-1,-1,-1,-1,-1,-2,-84,10059,833,146,3660,358,1750,1879,479,171,0,514,0
248155,2,2,2,38,2,0,0,0,0,0,261760,217759,122305,218060,175101,118739,9815,5341,3901,0,2453,5454,1
46900,2,2,2,34,0,0,0,0,0,0,48662,51587,44170,17327,39036,29741,1647,1034,1463,2787,1777,4085,0
57073,2,2,1,35,0,0,0,0,0,0,18004,30189,14933,21099,20145,4424,1112,2127,2027,2984,2099,2504,0
18660,1,2,1,42,-1,-1,2,2,0,0,206,-129,18279,582,21,1046,1344,781,551,685,121,175,1
149718,2,2,2,30,0,0,0,0,0,0,81886,100359,67356,64495,73085,35023,4761,2616,1975,1985,2407,1023,0
21560,2,2,1,47,2,0,0,0,0,-2,1493,1826,-1790,2728,-102,-2394,1939,1693,2099,67,0,0,0
100710,1,2,1,51,0,0,0,0,0,-2,168627,185558,133885,87812,121675,-648,11232,6617,356,5849,0,0,0
50643,2,3,1,51,0,0,0,0,0,0,40386,26638,40916,44897,44298,46248,1524,1747,1290,774,729,3026,0
51030,2,2,2,36,0,0,0,0,0,0,47203,31775,43240,21908,11105,21753,4630,2477,2899,153,1720,3587,0
111794,2,2,1,31,0,0,0,0,0,0,36809,57259,49451,42306,40346,28576,4621,4520,1955,3281,2266,255,0
45009,1,2,1,41,0,0,0,0,0,0,56293,35282,33659,21150,15788,24080,1510,1691,568,81,1884,116,0
52901,2,2,1,43,0,0,0,0,0,0,51224,42028,13689,12170,24734,10760,1362,1103,509,1131,1728,3007,0
78902,2,2,2,33,0,0,0,0,0,0,105483,54603,71082,60433,76978,50928,4426,2636,2274,2674,2458,1903,0
397181,2,1,2,28,-1,-1,-1,-1,-1,-1,38869,27094,16448,14343,11531,-5409,26176,11176,6521,6236,10128,5236,0
387742,2,1,2,36,0,0,0,0,0,-1,90186,102092,82460,42924,28633,21137,11858,4049,3760,6053,25579,22789,0
10000,1,2,2,26,2,2,2,2,2,2,29899,24079,6035,11869,466,-750,594,126,721,104,0,187,1
379788,2,2,1,42,1,-1,-1,2,-1,-1,16125,1626,5406,164,3238,-637,2053,1181,388,2549,942,0,0
316808,2,1,2,30,0,0,0,0,0,0,32648,27245,49164,25196,25674,7722,9592,24145,12026,4746,11280,7540,0
81661,2,2,2,25,0,0,0,0,0,0,5979,15113,16546,10080,9426,132,3195,2842,1548,385,1452,750,0
231503,2,1,2,34,-1,-1,-1,-1,-1,0,12767,1927,16542,1292,9005,12157,2211,219,1316,8389,89,825,0
117680,2,2,2,27,2,2,2,2,2,0,69073,86180,72938,65945,68109,50762,6428,2952,5876,67,5235,443,1
352968,2,2,1,45,0,0,-1,-1,-1,-1,60606,56018,22023,14097,1662,21915,25518,3735,1382,2426,1358,618,0
52181,2,2,2,29,0,0,0,0,0,0,8488,17919,9184,12028,22994,21106,2832,633,1378,1159,2820,2609,0
185367,2,2,1,47,-1,-1,-1,-1,0,-1,14971,7653,2188,17444,10740,14363,3802,4332,12855,8824,1906,2974,0
21292,2,2,1,36,2,0,0,2,0,0,14869,4923,10265,9634,9588,157,1279,2630,1073,586,2436,472,0
114500,2,1,2,32,-2,-1,-2,-2,-2,-2,1856,-5282,537,-461,50,998,424,958,82,0,0,0,0
298010,2,1,2,27,-1,0,-1,-1,0,-1,6896,11383,30386,36588,19423,9977,9844,16698,17766,15097,9118,9671,0
437636,2,1,2,28,-1,-1,-1,-1,0,-1,20502,21408,5070,36782,13913,8732,8875,9658,125928,14339,12306,5043,0
66252,1,2,2,25,1,2,2,4,3,3,19384,27529,16394,25779,37497,36489,2187,3077,206,1951,0,0,1
51492,2,2,2,28,0,0,0,0,2,2,41766,35154,37685,43528,30973,10572,1345,1003,720,89,35,0,0
17768,2,2,2,33,0,0,0,0,0,0,8974,8274,10976,11290,14589,16904,1811,2210,396,449,1483,0,0
28189,2,2,1,40,1,2,2,2,0,0,21680,23632,14988,23433,64250,53098,196,2460,0,2629,1699,2538,1
45729,2,2,1,40,2,2,2,0,0,0,17334,23119,26720,34218,30503,23180,2906,1056,2324,889,1721,2677,1
448620,1,2,1,44,0,0,0,0,0,0,361175,202442,256321,275982,326841,427050,10038,18238,6918,7250,9967,11671,0
69201,2,2,2,29,2,2,2,2,2,2,31489,38847,59710,70952,44043,29121,2554,1871,3970,2516,1575,176,1
10000,2,2,1,38,0,0,0,0,0,0,14056,19730,19236,11963,23780,7494,1387,1259,1316,2054,1595,3438,0
25383,1,2,1,55,1,2,2,2,0,0,59730,32999,15056,23489,8425,7464,0,1889,0,720,52,536,1
21231,1,2,2,27,1,3,4,2,2,2,38942,30449,21935,28774,42092,23797,0,2569,51,1973,34,1845,1
46957,2,2,1,43,0,0,0,0,0,0,68229,43452,22684,21325,18400,23852,1313,3115,2387,1579,1963,2112,0
183986,2,2,1,34,0,0,0,0,0,0,117639,190483,114691,145349,120324,143220,4531,5098,6152,3957,5268,0,0
384825,2,1,2,32,-2,-1,-2,-1,-1,-1,876,55785,747,2555,39616,40729,11377,229,3713,55981,2965,251,0
49724,2,2,1,33,2,0,0,0,0,0,69517,52997,38770,20841,39259,34212,2002,0,1769,2159,1594,907,0
126411,2,2,1,42,0,0,0,0,0,0,207412,95798,131757,75547,44847,48965,4595,5023,4074,3816,1444,3132,0
30893,2,2,2,29,-1,-1,2,2,0,-1,4697,787,10185,2881,4085,-48,1285,741,665,847,0,0,0
118956,2,1,2,33,0,0,0,0,0,0,172872,133539,95847,83485,62695,68718,6914,3313,4335,1054,5704,2514,0
257460,2,2,2,30,0,0,0,0,0,0,292430,158566,181788,151563,142858,146331,9322,7059,6526,6410,6373,622,0
25015,1,2,1,41,0,0,0,2,0,0,27622,20900,9450,17435,18451,25816,3505,437,26,565,0,900,0
528001,2,1,1,41,-2,-1,-2,-1,0,0,14820,72511,105887,121048,97623,53138,9842,62875,126400,82110,7183,5889,0
157415,2,2,1,35,0,0,0,0,0,0,112856,108704,80560,82816,63739,98113,5371,2378,2699,2484,3927,2368,0
364991,2,2,2,34,0,0,0,0,0,0,158437,199043,214579,179823,177974,146391,11455,7371,7825,9421,6336,4365,0
108511,2,2,2,33,0,0,2,2,2,2,62467,67161,57743,25759,22010,-558,4111,0,0,137,0,0,1
18231,2,2,2,27,1,2,2,2,2,2,4289,1436,470,938,525,835,0,1503,101,444,0,0,1
83808,2,2,2,27,0,0,2,0,0,0,75330,79407,37353,46976,45219,32629,2911,3533,2166,2454,1126,2531,0
95841,2,2,1,42,2,0,0,0,2,0,61848,51010,53211,54033,35310,17328,2535,2489,3677,976,1872,496,1
67917,1,3,1,53,1,2,0,0,0,0,87271,73995,50307,70388,37162,31287,0,2933,2781,2303,2266,1380,0
385098,2,1,1,41,0,0,0,0,0,0,223856,307137,238481,205045,177071,159227,11254,13044,6094,9896,9100,10364,0
109151,2,2,2,28,1,2,2,0,0,0,101562,109900,88588,107288,82691,65817,4713,657,2795,2242,6061,2939,1
15575,2,2,1,42,0,0,0,0,0,0,13569,12017,17315,12351,14116,26600,2855,1880,2392,1688,667,2837,0
84466,2,2,2,26,0,0,0,0,0,0,36028,73918,40645,62043,31618,52692,2611,1397,1625,2265,2306,3336,0
75529,2,2,2,32,2,2,0,0,0,0,64362,90550,128184,85613,84446,93627,5086,3664,2904,1999,7383,1784,0
22940,1,3,1,45,2,2,2,2,2,2,24056,9054,25665,9539,22145,12329,2998,0,413,91,1567,588,1
