LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
84356,2,2,2,25,2,0,0,0,0,0,34652,56432,39536,51074,22197,25989,1924,2591,1818,232,1783,0,0
231006,2,1,2,35,-1,-1,-1,-1,-2,-2,-341,4279,4024,117,764,542,8066,1620,48,652,0,113,0
210186,2,1,2,28,-1,-1,-1,-1,-2,-2,1158,434,21385,2729,783,1508,932,891,1223,161,1987,60,0
492003,2,1,1,35,-2,-2,-2,-1,0,-2,15619,86369,93838,144756,36576,11549,113217,92856,94950,15572,18359,35256,0
184901,2,1,2,30,0,0,0,0,0,0,15270,84110,134535,98811,103526,128695,11667,5035,6295,4531,4747,5657,0
29658,1,2,2,37,-1,-1,2,-1,-1,-2,671,4554,10986,1506,-80,-1239,1108,808,499,0,632,0,1
85284,2,2,2,25,0,0,0,2,2,2,58270,40109,45610,38962,28828,63788,3033,3125,3136,0,2343,1706,1
321507,2,1,2,27,0,0,0,0,0,0,44868,41575,16780,28876,13342,10633,19846,19511,9360,13166,9569,21619,0
45009,2,2,2,31,0,0,0,0,0,0,43847,22051,34217,14159,13430,12186,620,1373,1962,157,0,45,0
314092,2,1,2,26,-2,-2,-2,-2,-2,-2,22185,2250,1192,407,1216,7736,2213,557,0,974,5583,0,0
239232,2,2,1,41,-2,-2,-2,-2,-2,-2,2069,11984,-786,5923,432,1656,0,813,1100,0,1686,0,0
54032,2,2,1,37,0,0,0,0,0,0,46336,27548,16473,6958,28143,13635,1097,1366,388,374,1495,240,0
17366,2,1,2,25,0,0,0,0,0,0,5057,18901,9014,17187,13094,9420,2525,2359,3395,2261,414,1836,0
190917,2,1,1,37,-2,-2,-2,-2,-2,-2,4254,17460,12322,2139,-196,-242,2262,665,2605,465,108,196,0
48251,2,2,2,30,0,0,0,0,0,0,35536,60221,36426,14043,18448,33750,2591,2887,1042,12575,1442,740,0
49371,1,2,1,48,0,0,0,0,0,0,52710,47085,48956,40441,24709,22834,2041,1175,1090,615,309,0,0
93753,2,1,2,30,-1,-1,-1,-1,-1,-1,2116,14199,15521,-626,-532,-839,3210,1258,613,347,0,579,0
83910,2,2,2,28,0,0,0,0,0,0,72672,99879,82700,57021,84276,69842,4701,4239,2280,3560,1717,2916,0
441165,2,2,1,50,-1,-1,-1,-1,-1,-1,19974,8903,-844,10141,1320,1124,8621,8546,9357,17869,1393,9386,0
188058,2,2,1,42,-1,2,-1,0,0,-1,1151,14806,13627,6158,4727,1697,491,3289,1431,505,106,449,0
81890,2,2,2,34,0,0,0,0,0,0,48221,24656,34365,55094,32786,56665,2528,4356,2085,2928,2943,2985,0
15283,2,2,2,29,2,2,2,2,2,0,12983,29688,31248,14257,20388,20498,1454,1834,0,20,929,1864,1
81736,2,2,1,39,0,0,-1,-1,-1,-1,3864,-873,309,7607,6295,2050,1105,190,1043,0,1360,2028,0
229343,2,1,1,40,-2,-1,-2,-1,-1,-1,257,10652,974,2486,1576,-74,516,804,2777,2287,159,544,0
217891,2,1,1,46,-2,-2,-2,-2,-2,-2,210,3955,14310,9446,743,2015,4809,2107,915,1525,1018,0,0
353496,2,2,1,35,-1,-1,0,0,0,0,8373,16249,25951,35860,26890,46943,3694,1744,1157,2084,2687,2797,0
20276,1,2,1,49,0,0,0,0,2,2,32080,27754,22407,13139,3941,19626,4108,1549,1025,58,217,350,0
76566,2,2,2,26,0,0,0,0,0,0,64883,48074,26450,45224,41873,24320,3272,2274,1379,208,1096,353,0
349206,2,2,1,39,0,0,0,0,0,0,93600,107496,94984,91055,106516,91911,4957,4938,2892,10988,5793,12593,0
97622,2,2,1,43,2,2,2,2,2,2,58594,45128,38709,33171,50167,51707,1585,4972,638,2743,2757,4819,1
377514,2,2,1,43,-1,-1,-1,-1,-1,-1,-991,736,-243,1514,1367,8617,66,1099,295,47,305,0,0
30911,2,2,2,29,-1,-1,2,-2,-2,-2,-516,12598,5834,1547,350,-763,6324,0,857,0,213,120,1
48135,2,2,2,37,0,0,0,0,-1,-1,23648,20263,2184,4136,8580,452,1557,2594,315,704,682,850,0
58223,2,2,2,28,2,0,2,2,2,2,38830,40735,23076,29588,36742,40849,1925,3936,184,0,2731,930,1
250893,2,2,1,45,-1,-1,-1,-1,-1,-1,2100,6725,7394,4660,-529,2263,2885,1121,1284,7897,1718,1675,0
52484,2,2,2,26,0,0,0,0,0,0,13805,34662,25201,36383,27168,16609,1245,2252,1767,903,0,2521,0
59927,2,2,2,29,0,0,0,0,0,0,46290,27929,24002,20231,9635,12798,1003,3841,1856,80,431,394,0
383998,2,1,2,25,0,0,0,0,0,0,30259,35595,42803,27769,30613,13144,28749,11962,8818,2049,116,1240,0
42187,2,2,1,48,0,0,0,-1,-1,-1,46122,27237,14772,3061,11840,-2,1835,1332,2090,14304,25,792,0
229638,2,2,2,27,0,0,0,0,0,0,55909,116727,86609,88681,73103,79160,117367,4910,4867,1587,1648,3353,0
47882,2,2,2,28,1,2,0,0,0,0,45605,20073,34760,29889,9575,27465,686,953,1183,222,997,208,0
53025,2,2,2,25,0,0,0,0,0,0,31897,12878,10963,10133,17920,46640,2255,2196,21978,56766,1989,2507,0
77318,2,2,2,27,0,0,0,0,0,0,29880,37253,39972,55779,59319,42542,2820,3118,839,2859,1232,3161,0
226129,2,2,1,45,-2,-2,-2,-2,-2,-2,29,10890,9462,1279,1976,1509,0,851,508,627,1019,2361,0
218157,2,1,2,29,1,-2,-1,-1,-1,-1,1316,14818,27218,3532,853,1348,2123,3318,4271,1428,1277,326,0
56635,2,2,2,27,0,0,0,0,0,-1,45488,34501,16714,18679,11455,-197,3348,1537,121,475,0,67,0
17689,1,2,2,24,0,0,2,2,2,2,12223,28264,10220,5857,1558,14459,2138,1604,1387,509,268,372,1
161905,2,2,1,37,-1,-1,-1,2,0,0,1860,-3914,20443,1345,6147,150,1150,1122,87,247,87,348,0
25665,1,2,1,45,0,0,0,0,0,-2,10935,15292,12182,2092,-656,1485,1526,880,98,781,645,14,0
58443,2,2,2,25,0,0,0,0,0,0,17738,32045,20083,20285,12700,31297,2372,776,1358,0,1776,3113,0
308796,2,1,2,35,1,-2,-1,-1,-1,-1,-572,486,16232,71600,28377,855,651,83276,38073,854,18,179,0
96645,2,2,2,31,0,0,0,0,0,0,128240,91456,107487,115043,106557,101402,6057,2983,3736,1821,4666,1120,0
48338,2,2,1,46,1,2,2,2,2,2,66860,38581,37348,53379,27833,36488,0,4906,707,2050,1919,683,1
19204,1,1,1,38,1,-1,-1,-1,0,0,-103,-7443,864,11661,13,372,934,1243,1213,413,11,0,0
148813,2,2,1,47,1,2,0,0,0,0,96066,91640,74171,76132,86175,75979,689,4589,5048,2325,2871,2694,1
178662,2,1,2,33,-1,-1,-1,-1,0,0,2218,-2681,15012,1258,7325,3178,2219,1238,1532,960,3095,781,0
393400,2,1,2,36,-2,-2,-2,-2,-2,-2,58290,35206,22671,9131,7431,18146,28855,20775,10170,15963,52444,22434,0
99730,2,2,2,24,2,0,2,2,2,2,100095,98889,99546,95910,91673,75019,7908,6041,3996,774,303,416,1
45984,2,2,2,41,1,2,0,0,0,0,55200,22313,53177,23937,41375,48895,1766,1468,345,3825,2252,1794,0
100833,2,2,2,26,-1,-1,0,0,0,0,39093,37862,46747,40629,35243,42162,829,2267,2434,4499,3009,2149,0
82746,2,2,2,28,2,2,2,2,2,2,37746,78630,48770,40025,65165,80318,2194,3417,4335,1631,2075,4466,1
52719,2,2,1,44,0,0,2,0,0,0,66736,49316,55056,61886,54614,49040,3525,1415,3210,1916,1536,0,0
326345,2,1,2,25,-2,-2,-2,-2,-2,-2,293924,287625,39390,1776,3799,17264,567,66018,356,0,817,2734,0
340993,2,1,1,38,-1,-1,-1,-1,-1,-1,6533,-307,578,1546,1754,154,300,689,0,19,705,0,0
476591,2,1,1,46,0,0,-1,-1,-1,0,26698,29681,41719,49147,42863,46419,4939,16078,37153,61799,47171,8008,0
222433,2,1,1,46,1,2,-1,-1,-1,-1,-1395,2322,1496,3519,-56,3246,726,950,1942,0,2139,0,1
235987,2,1,2,27,-2,-2,-2,-2,-2,-2,269,18057,-614,2828,-224,1748,2293,407,2244,266,99,0,0
81426,2,2,1,25,2,2,2,4,2,2,59866,62529,78473,56690,56022,81280,1888,3182,3911,2623,111,2664,1
17258,2,2,2,23,0,0,0,0,-2,-2,35194,36393,18304,-1606,-693,141,874,1385,0,297,240,0,0
67048,2,2,1,37,0,0,0,0,0,0,92335,93254,59306,57703,73540,41253,2294,3725,2115,1452,1270,1545,0
39166,2,2,2,26,0,0,0,0,0,0,13310,22229,40749,30921,26874,23958,1070,2710,829,2092,1774,2846,1
25186,2,2,2,21,0,0,0,0,0,-1,41572,27012,19237,4922,2092,-423,2480,941,1602,0,104,0,0
19272,2,2,1,35,0,0,0,-1,0,0,5795,29117,22835,2919,3647,10060,2753,806,2102,3846,88,1273,0
158829,2,2,2,27,2,0,0,0,0,0,110708,102034,133243,97321,66363,72161,3699,5218,1679,1592,2186,240,0
83021,2,2,2,42,0,0,0,0,0,0,59280,52817,24956,46961,18859,27783,2593,2277,1001,3415,1389,2293,0
425230,1,3,1,64,1,-1,0,0,0,0,17430,40645,37713,46522,44532,43980,1442,2186,1847,1548,1521,2362,0
94569,1,3,1,41,2,0,0,0,0,0,96284,108825,67739,76012,42083,51079,3676,4825,1426,2743,1900,1188,1
108139,2,2,1,40,0,0,0,0,0,0,96070,60897,64115,66518,36322,45464,3031,2146,2798,3011,2907,1088,0
76196,1,2,1,37,1,2,2,0,0,0,63813,70992,74716,80962,52652,62523,5404,6593,2730,1516,2852,3659,0
83922,2,2,2,25,0,0,0,0,2,0,48908,70945,57898,77987,77922,53387,3160,2284,3264,2644,2090,1494,0
242952,2,2,1,34,-1,0,0,0,0,-1,4597,22209,24569,2583,3098,10293,1372,1250,3000,2111,6979,7639,0
204047,2,2,1,41,-1,-1,-1,-1,-1,-1,2887,12076,16197,5386,3776,671,10806,1321,8476,8895,11865,8613,0
352599,2,1,1,35,0,0,0,0,0,0,59950,53364,96617,74606,73032,106082,8831,7254,9434,8558,4729,7253,0
49878,2,2,1,39,0,0,0,0,0,0,46505,34117,39402,26606,8597,12084,1694,1384,3285,385,118,521,0
253643,2,1,2,24,-2,-2,-1,-1,-2,-1,591,18627,9115,1948,-1332,1542,1428,1220,1007,281,5283,1991,0
40505,1,2,1,45,0,0,0,-1,0,-1,4710,16163,10234,2504,830,723,0,757,1606,179,290,369,0
516223,1,2,1,52,0,0,0,0,0,0,169573,218804,171059,138846,190592,178601,10135,8594,12367,10414,4386,4928,0
179721,2,1,1,37,-1,-2,-2,-1,-1,-1,3540,11563,10497,-1125,-157,1074,0,458,1229,0,596,927,0
196320,2,1,2,38,0,0,0,0,0,0,7805,16649,21660,26233,10815,8458,2458,187,2278,3760,4564,1587,0
345740,2,1,1,35,0,0,0,0,0,0,258953,184940,202464,152637,168855,157057,11869,10819,8478,9834,6835,12035,0
230644,2,2,1,35,0,0,0,0,0,0,119789,170476,165057,184865,147213,119968,10555,8195,6979,5544,4439,5671,0
204971,2,2,1,36,0,0,0,0,0,0,2176,6159,11391,1766,4576,9865,1026,1136,2129,0,4832,0,0
246784,2,2,1,42,0,0,0,0,0,0,170461,118437,116838,117668,155425,116024,3857,4643,4124,6531,5430,4120,0
36064,2,2,1,38,0,0,0,0,0,0,30880,34941,14898,35799,45111,29300,3145,1781,725,2606,1927,1675,0
120611,2,2,2,33,0,0,0,0,0,0,114888,126792,135156,120330,122556,106594,8110,4733,7166,3435,5009,6381,0
74420,2,2,2,24,0,0,2,2,0,0,68784,60514,65141,64866,56748,38570,2777,294,0,60531,10248,676,0
467337,1,1,1,58,-1,-1,-1,0,0,0,305377,200508,82217,61359,71685,37568,107345,87641,116922,2977,325,0,0
24482,2,2,2,28,0,0,0,0,0,0,19474,5634,7390,14371,26411,17691,2657,2534,102,1645,1562,2373,0
408308,2,2,1,38,1,-1,-1,-1,-1,-2,9884,863,28320,1182,1742,1857,716,1871,1302,0,1003,643,0
168989,2,1,2,30,-1,-1,-1,-1,-1,-1,3826,12948,19655,1520,2956,3293,1183,1261,1231,369,2703,0,0
126985,2,2,2,26,0,0,0,0,0,0,43474,61973,49713,70744,59388,42450,2174,2339,3651,876,1857,982,0
164016,2,1,2,32,-1,2,-1,-1,0,0,3018,17966,18369,11369,687,2057,0,2170,1426,182,415,0,0
328363,2,1,1,45,-2,-2,-1,-1,-2,-2,-1258,147205,46493,74803,1695,1565,79022,60615,2540,0,2302,0,0
202526,2,1,1,40,1,-2,-2,-1,-1,-2,-167,-127,33,1041,-4,-197,941,16,357,0,56,0,0
119888,2,2,2,27,0,0,0,0,0,0,37851,20394,24497,17316,25901,40141,4297,888,1348,36250,3296,1164,0
313484,2,3,1,58,-1,-1,-1,-1,0,-1,6400,3170,2527,21565,1521,94,2906,0,1985,771,794,244,0
355151,2,2,1,36,0,0,0,0,0,0,60335,38303,49669,62634,71671,67492,4463,3009,1581,2244,3239,1268,0
227685,2,2,2,36,-1,-1,-1,-1,-1,-1,3083,13483,12438,105,-37,1654,949,1868,785,0,437,0,0
54033,2,2,2,23,0,0,0,0,0,0,41050,60824,33141,32381,26078,34375,2848,1267,1091,918,1031,465,0
395094,2,1,1,37,0,0,0,0,0,0,76860,91116,89677,90425,62131,66069,8790,8952,6587,5608,3260,5078,0
415586,2,1,2,25,0,-1,0,-1,0,0,26061,56872,38756,35362,18988,13063,20090,15627,7259,22428,13837,618,0
149359,2,2,2,27,0,0,0,0,0,0,82688,83438,68888,71908,85422,90876,6468,0,1366,4056,5175,0,0
415942,2,1,1,36,-2,-2,-2,-2,-2,-2,2864,13637,3451,47197,1513,6000,22091,16960,30093,2653,4618,163,0
192191,2,2,1,36,-1,-1,-1,-1,0,0,148,23616,1366,1555,17557,2992,4215,1304,738,312,1752,3434,0
137425,2,1,2,27,-1,-1,-1,-1,-1,-1,-1568,11945,11847,-128,-545,32,915,258,0,481,207,0,0
103332,2,1,2,29,0,0,-1,-1,-2,-2,15312,991,179,122,1967,-750,1190,545,0,629,0,458,0
107834,2,2,1,38,-1,-1,-1,-1,-1,-1,3037,18805,11700,614,-571,2229,89,1352,933,0,0,223,1
49890,2,2,2,30,0,0,0,0,0,-1,49407,51861,17471,7619,7715,569,3105,2330,3834,318,223,1123,0
111527,2,2,2,26,0,0,0,0,0,0,101130,90921,81894,84611,58055,47226,4721,5111,1591,10370,13368,374,0
210654,2,1,2,28,-2,-2,-2,-2,-2,-2,2084,905,2071,1351,1280,7806,1088,1903,515,2585,214,228,0
84704,2,2,2,26,2,0,0,0,0,0,75937,66819,69383,58921,45504,15864,2925,5423,2584,824,961,2955,0
53565,2,2,1,37,0,0,0,0,0,0,53536,49037,71632,47975,46436,37142,3395,2031,3245,2022,2737,1441,0
220621,2,2,1,41,-1,-1,2,-1,-1,-1,13558,1876,1251,2504,-560,546,2518,1156,1701,448,383,282,0
80321,2,2,2,29,2,0,0,0,0,0,76279,78087,43805,39201,45803,40352,3267,2791,2599,1694,1918,1437,0
201508,2,1,2,23,0,0,0,0,0,0,2531,25019,21976,39631,19924,8829,3750,1637,3574,2214,1291,384,0
45470,2,2,2,29,0,0,2,2,2,2,52024,49577,47448,29102,48129,21002,401,3514,658,26,2866,1246,1
20334,2,1,2,28,1,-2,-1,-1,-2,-2,912,2776,76,1646,-945,-1440,0,898,877,301,654,0,0
185607,2,1,2,23,-1,-1,-1,-1,-1,-1,455,12390,6705,2495,692,2995,920,1248,1023,2015,7439,2419,0
32787,1,2,2,27,0,0,0,0,0,0,16300,21152,7098,638,11444,5353,1828,462,272,0,35,527,0
165472,2,1,2,32,1,-2,-2,-2,-2,-2,-221,456,-1281,4346,-875,1404,0,15,1474,186,1770,227,0
242084,1,2,1,54,1,-2,-1,2,0,-1,457,1174,12094,2987,193,933,944,1518,30,66,330,0,0
26867,2,2,1,39,2,2,2,2,0,0,10529,10815,8815,1374,3849,5148,436,914,341,63,748,113,0
203628,2,1,2,38,-2,-2,-2,-2,-2,-2,1081,14943,3284,134,2876,1903,1109,348,903,0,2343,0,0
41198,2,2,2,23,2,0,2,2,0,0,15183,7548,12340,24229,12312,13401,3977,0,745,617,100,739,1
193262,2,2,2,29,0,0,0,0,0,0,147662,126797,112182,109501,113981,92122,6555,4234,5404,7451,4852,5349,0
60474,2,2,1,39,2,0,2,2,2,2,54176,57172,39592,41895,45789,35269,2064,4056,334,3151,0,478,1
45639,2,2,2,28,0,0,0,0,0,-1,49003,21038,20286,11259,149,546,825,1337,427,566,664,515,0
54625,2,2,2,36,2,0,0,0,0,-1,39785,45295,18362,19075,639,265,877,446,654,280,283,441,0
131765,1,3,1,47,0,0,0,0,0,0,113449,100285,58173,54439,79972,67070,4348,2860,472,2696,2120,3651,0
321457,2,2,1,36,0,0,0,0,0,-1,3472,38768,14381,12236,1870,22682,16237,17536,14958,656,1870,663,0
100782,2,2,2,28,0,0,0,0,0,0,122560,66057,82916,72588,83512,37186,4430,2890,1819,1613,590,1953,0
328358,2,1,2,30,0,0,0,0,0,0,18500,15349,23300,22089,37673,39514,4526,3402,3071,2505,1064,4171,0
31278,2,2,2,26,0,0,0,0,0,0,16652,14716,20921,10911,9850,-20,1069,1551,518,387,339,299,0
79938,2,1,2,24,0,-1,-1,-1,-1,0,6974,13168,20068,690,416,7815,1642,1563,476,5690,5162,2083,0
149889,2,2,1,44,0,0,0,0,0,0,120788,106668,96090,93181,63803,64628,4757,3206,5466,2724,4070,919,0
175256,2,1,2,32,0,0,0,0,0,0,68722,67006,76604,92872,87258,58272,4214,3673,4520,2358,3723,5421,0
10000,1,2,2,27,1,2,2,2,2,2,9786,17200,6797,9432,9695,6154,915,1170,0,0,1,0,1
50794,2,2,2,28,0,0,0,0,0,0,19440,38044,21682,15657,27009,12765,1068,3000,845,607,2247,2710,0
217054,2,1,2,27,0,0,0,0,0,0,163960,153658,142385,125969,124653,80591,9213,6797,8472,5726,5311,9952,0
443659,2,1,2,23,0,0,0,0,0,0,107590,79823,86866,63253,67274,71709,9501,6916,1851,8408,5806,365,0
107525,2,2,2,28,0,0,0,0,0,0,90249,50121,60761,85650,85209,87907,2902,2102,3967,3198,4765,1910,0
382661,2,1,2,29,-2,-2,-1,-1,-2,-2,3272,-554,17142,9140,-897,226,0,20588,462,698,82,368,0
212607,2,1,2,28,-2,-2,-2,-2,-2,-2,6799,21621,11986,2737,1314,1377,3890,1507,1037,2627,2391,1573,0
401529,2,1,1,37,1,-1,-1,-2,-2,-2,6876,1673,1542,-677,-1172,5530,888,0,211,0,364,0,0
397534,2,1,2,40,-1,-1,-1,-1,-1,-1,12898,10293,522,1104,-138,763,10259,444,1610,561,42,828,0
10000,2,2,2,35,0,0,0,0,0,0,23860,6171,20916,13614,625,1580,654,1537,1326,189,265,370,0
380154,2,1,1,37,-1,-1,-1,-1,-1,-2,32955,14222,17482,4694,9781,-117,24717,2767,12137,16120,114,0,0
15140,1,2,2,24,0,0,2,2,2,0,12019,16907,29294,21255,19930,30544,3534,1241,577,168,2485,374,1
137978,2,2,2,26,0,0,-1,-1,-1,-1,1588,18629,3551,1538,835,926,1128,266,958,0,105,541,0
234436,2,1,2,29,-2,-2,-2,-2,-2,-2,83,883,9205,611,839,900,113,1103,1466,3240,1109,657,0
170418,2,1,1,36,-1,-1,-1,0,0,0,8057,5755,1992,21720,13195,10632,8821,3513,2433,0,200,420,0
75890,2,2,2,23,1,2,2,0,0,0,44015,30291,14678,16188,18195,4110,870,64,887,596,486,555,0
51586,1,2,1,43,0,0,0,0,0,0,45297,42965,47502,23975,17639,16648,1929,1205,28,526,1248,437,0
187621,2,2,2,32,0,0,0,0,0,0,17569,9540,28359,15499,44877,43215,930,1895,1845,2600,2324,2923,0
22892,2,2,1,36,0,0,0,0,0,0,3170,17490,20669,1672,2606,2316,2554,1668,1018,2776,2752,2405,0
203196,2,1,1,42,-1,-1,-1,-1,-1,-1,1604,2599,2684,1931,-139,1771,3785,1562,2191,0,920,0,0
181399,2,1,1,41,-1,-1,-1,-1,-2,-2,869,3263,8242,607,352,3005,3968,1324,677,0,1788,648,1
34885,1,2,2,22,1,2,2,0,0,2,17869,4160,22557,7874,8609,7317,248,2504,300,246,843,0,1
70186,2,1,2,22,0,0,0,0,0,0,21206,23007,28091,27034,30523,15386,1283,3704,1906,2995,1989,1323,0
502381,2,1,2,34,-2,-2,-2,-2,-2,-2,20969,16316,7650,2348,34552,13443,2298,9179,8664,68826,19558,13219,0
74136,2,2,1,51,0,0,0,0,0,0,49722,46146,49847,62342,37584,47689,1947,2718,2111,2289,2125,1110,0
378967,2,1,2,27,0,0,0,0,0,0,92738,51958,59313,31727,23432,13650,8400,5320,9627,6730,12351,17578,0
63359,2,2,2,27,0,0,0,0,0,0,92709,88766,80303,72931,69893,50748,4546,2404,2887,4127,2763,2974,0
108199,2,2,1,43,1,2,2,2,2,2,39970,73395,72904,44870,50843,61628,3400,26,3186,2284,4415,991,1
202577,2,1,1,38,-1,-1,-1,-1,-1,-1,10191,27,2230,-145,1185,6615,153,1893,3689,1033,90,0,0
241408,2,2,2,38,0,0,0,0,0,-1,31496,24393,14645,11388,12808,25779,11315,1370,8146,8653,2931,9199,0
53386,2,2,2,30,0,0,0,0,0,0,57084,42712,37743,23789,37622,13586,3217,2184,1256,1414,1959,2778,0
50966,2,2,2,27,0,0,0,0,0,0,29741,51495,20959,30578,21791,19347,1924,3458,2563,2658,2164,2174,0
46937,2,2,2,29,0,0,0,2,2,2,90006,59676,43946,39934,34892,33307,1958,4549,1392,0,1419,1313,0
44871,2,2,1,45,0,0,0,0,0,0,21223,49957,20455,20836,20128,18214,4499,0,2832,3407,1391,0,0
91248,1,2,1,35,1,2,0,0,0,-1,154300,123156,79453,63063,956,6273,420,4401,1510,26,2287,0,1
203970,2,1,2,21,0,0,0,0,0,0,135318,137730,102144,126557,140931,102332,9009,8910,5652,9382,5653,4635,0
65206,2,2,1,42,0,0,0,2,2,2,52697,33755,56502,38627,42207,45447,2157,4017,718,4845,1417,2802,0
95850,2,2,2,26,2,0,0,0,0,0,89124,100235,95622,81149,65151,87648,2767,5580,4617,1281,6758,1218,0
17876,2,2,2,26,0,0,0,0,0,0,5318,20164,11188,3567,16609,6832,1177,2874,960,510,413,0,0
61061,2,2,1,43,2,0,0,0,0,0,89423,28539,36632,45533,40979,47269,2728,1652,1503,3508,1901,0,1
24407,2,2,1,36,0,0,0,0,0,0,3736,13874,12721,1532,13961,-171,1600,1419,367,746,621,842,0
427041,2,1,2,36,1,-2,-1,-1,-1,-1,307,3037,2303,34180,15954,1597,120058,38004,49776,394,1985,1630,0
74117,2,2,1,35,0,0,0,2,0,0,40846,37375,48937,71503,46973,60979,2080,1915,1208,2577,1793,2277,0
372760,2,2,2,31,2,2,0,0,0,0,307644,426803,285779,221806,188130,270502,14250,8372,6636,0,52,8710,1
262741,2,2,1,36,-1,-1,2,-1,-1,-1,1624,10206,2157,898,-457,690,1745,0,0,0,368,0,1
76067,2,2,2,27,0,0,0,0,0,0,51150,44545,43113,44959,34693,28859,4037,3412,2972,703,1142,1560,0
288322,2,2,2,35,0,0,0,0,0,0,148496,207631,214584,215413,176812,160777,6976,8602,9942,7911,7583,7723,0
395209,2,1,2,27,0,0,0,0,0,0,58497,13460,51316,37675,73281,58351,3926,3466,36658,7925,3278,1067,0
153479,2,1,2,27,-1,-1,-1,-1,0,0,111802,51956,73823,10146,56178,33915,12685,50494,146421,31079,8785,11768,0
89295,2,3,1,52,2,2,2,2,2,2,60966,38308,32833,37454,21459,30296,2750,2560,1506,1290,74,2604,1
46298,2,2,2,27,0,0,0,0,0,0,10695,20538,18466,20735,20588,18709,1691,1510,1208,1035,1919,619,0
15936,2,2,2,37,0,0,0,0,0,0,30289,29844,14742,29401,23751,22114,2940,1556,2364,2691,1652,2887,0
52685,2,2,1,39,0,0,0,2,2,2,54634,34828,45387,41974,37301,47224,1909,1593,908,934,1578,3123,0
49821,2,2,1,58,2,2,2,0,0,0,24709,39180,25312,22615,18249,12064,0,447,1601,756,1714,1465,0
192764,2,2,2,26,0,0,0,0,0,0,50056,56426,68669,26672,56382,43594,3922,3190,3359,5855,5011,3291,0
